frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
425,3.545853900000111,162.39525994879853,277.34850113282073,36.623055195772004,62.54708092252464,-3.2015192699219712,0.22551800592775217,0.0,-0.0,-2.0350531949562747,,,,
426,3.558018499999889,162.39455320741448,277.34292362304893,36.622895812864364,62.545823093642866,-3.6915672817187692,0.22551800592775217,-0.00015938290763983787,0.0012578288817763905,-2.675113565241275,,,,
427,3.5626412000001437,162.40107131576963,277.3378442480474,36.624365763663036,62.544677603121166,-3.2821794231406294,0.22551800592775217,0.0013105678910321217,0.0024033194034771554,-3.311898832657652,,,,
428,3.574149699999907,162.4046463384639,277.3473776269533,36.625171995652195,62.54682755172177,-3.2003018514250012,0.22551800592775217,0.0021167998801914223,0.00025337080287357594,-3.3077252255159073,0.10900806549500883,-0.13196838676943,0.17116779325997633,
429,3.5785062999998445,162.4071651551726,277.3590535742188,36.625740034173646,62.54946068806641,-3.183926337081876,0.22551800592775217,0.002684838401641798,-0.0023797655417681085,-3.2352706310406845,0.07001166504488049,-0.18467353782297236,0.19749923750336187,5.2008802847999
430,3.5895549000001665,162.40911092990643,277.3698232080078,36.6261788414116,62.55188943440307,-3.1806512342132507,0.22551800592775217,0.0031236456395973278,-0.004808511878430011,-3.250639331286263,-0.014575823918148528,-0.23892590352948465,0.2393700942479521,-1.866740002526238
431,3.5945717999998124,162.4044818645567,277.37338536743164,36.625134903824616,62.552692765493134,-3.32929430934265,0.22551800592775217,0.0020797080526122613,-0.005611842968491487,-3.3551925635228783,-0.010506205412531375,-0.06667307392315869,0.06749577126408207,-9.696626314182533
432,3.6068701999997757,162.3987584055923,277.3746650064087,36.62384416077196,62.55298134712355,-3.35902292436853,0.22551800592775217,0.0007889649999555104,-0.005900424598905829,-3.439543151376449,-0.03986842816174637,0.11469494148379134,0.12142660814689114,-10.391865368308533
433,3.6117224999998143,162.40070354793127,277.3601533731842,36.624282825393486,62.549708712536,-3.7230680126080813,0.22551800592775217,0.0012276296214821514,-0.0026277900113598207,-3.4564132689471654,-0.038783032910420207,0.24889133654851892,0.2518948611040703,-5.801827709441484
434,3.6223297000001367,162.39993098341836,277.34592823587417,36.62410859818509,62.5465006879358,-3.6056792763497416,0.22551800592775217,0.0010534024130848252,0.0005802345888454852,-3.5314071655081807,-0.006305288281782617,0.3314451988258722,0.33150516811211006,-4.620855359560702
