frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,angular_vel_dps,vx_mm_s,vy_mm_s,speed_mm_s
24,0.1999992,398.7671413637652,579.4167845566078,249.22946335235324,362.1354903478799,82.40534716451566,0.625,0.0,0.0,49.46059833363063,,,,
25,0.2083325,398.77097559299256,579.41426328896,249.23185974562034,362.1339145556,82.40535613728095,0.625,0.002396393267105168,-0.0015757922799366497,65.943756149931,,,,
26,0.2166658,398.77058316756217,579.4143105138517,249.23161447972635,362.1339440711573,82.49228836635653,0.625,0.0021511273731107394,-0.0015462767225926655,82.42507798339486,,,,
27,0.2249991,398.76830125076907,579.4134927074489,249.23018828173068,362.13343294215554,82.41578908150186,0.625,0.0007249293774407306,-0.0020574057243720745,82.42511006601521,790.4693492840772,-0.05740222012912832,-0.07417858692713286,0.09379486997836882
28,0.2333324,398.7660627535332,579.4117617601212,249.22878922095828,362.13235110007577,82.40660916731929,0.625,-0.0006741313949589767,-0.003139247804142542,82.4152579588984,394.81850185750966,-0.16619610740618582,-0.02723555608940157,0.16841294971725718
29,0.24166569999999998,398.76331456439715,579.4118393372603,249.22707160274823,362.1323995857877,82.40550757761739,0.625,-0.002391749605010318,-0.003090762092199384,82.39668947557564,-0.05173158970609626,-0.21154210103782067,0.019571987781102917,0.2124455770713977
30,0.249999,398.75989589681774,579.4124475924834,249.2249349355111,362.1327797453022,82.3560956016969,0.625,-0.004528416842134675,-0.002710602577735699,82.3944612575769,0.029467156622602575,-0.21565920540930703,0.05554220976339071,0.22269672189588732
31,0.2583323,398.7564804172375,579.4156153078179,249.22280026077345,362.1347595673862,82.3994459497427,0.625,-0.0066630915797816215,-0.000730780493711336,82.42292250911237,0.2757549211077884,-0.19343656129421422,0.07751343192256059,0.2083891440880348
32,0.2666656,398.7539240279176,579.4171955066219,249.2212025174485,362.13574719163864,82.4046479915082,0.625,-0.008260834904746162,0.0002568437587342487,82.42633785929662,1.1398518535151807,-0.17403330669624414,0.053727708091591025,0.1821380203483177
33,0.2749989,398.7531670343634,579.4169293015791,249.2207293964771,362.13558081348697,82.54891542499661,0.625,-0.008733955876124355,9.046560705883167e-05,82.42674770131873,1.2435434854043814,-0.13446953468771236,0.035996584859416855,0.13920420209415763
34,0.2833322,398.7517123903596,579.4154211701391,249.21982024397477,362.1346382313369,82.42258432853866,0.625,-0.009643108378469378,-0.0008521165430011024,82.44418311283013,0.2942775562704647,-0.0860451749041944,-0.002304705687222743,0.08607603494932908
35,0.29166549999999997,398.75093129703043,579.4148473552084,249.21933206064404,362.1342795970052,82.35814481180745,0.625,-0.01013129170920024,-0.0012107508746908024,82.44627536221151,-0.05617827015159321,-0.04621379422898511,-0.016610114170866632,0.049108152783506345
