frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,cumulative_angle,pid_voltage,pid_error,pid_output,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
423,3.500612099999671,201.33736468026257,351.55269828816984,43.521411400456046,75.99220162356546,3.249854098809809,-0.32648037766113847,0.0,-3.249854098809809,-1.2,0.21616162240710268,0.0,-0.0,2.0768445319238786,,,,
485,4.018000699999902,201.3642902620291,351.54101044331543,43.52723167789496,75.98967516005929,3.561084149694021,-0.015250326776926393,0.9926033430111039,-3.561084149694021,-0.20739665698889603,0.21616162240710268,0.005820277438914445,0.0025264635061716945,2.713421530759286,,,,
486,4.028807599999709,201.36940432209906,351.54323448338744,43.52833714141677,75.99015591216956,3.573284411115562,-0.003050065355385101,1.1154399165911255,-3.573284411115562,-0.08456008340887446,0.21616162240710268,0.0069257409607246245,0.0020457113959082562,3.349509742416016,,,,
497,4.111996999999974,201.3398173951001,351.54184370823134,43.52194158327463,75.9898552799554,3.182884994177037,-0.3934494822939101,1.1684299385882138,-3.182884994177037,-0.03157006141178622,0.21616162240710268,0.000530182818586411,0.0023463436100570334,3.3989700812207517,0.046303047913979545,0.028030886233950707,0.05412672934128731,8.903243978063163
498,4.1259971999998015,201.33655270692933,351.5420695086008,43.521235882982985,75.98990408932961,3.18044105828365,-0.3958934181872973,1.1360085708907752,-3.18044105828365,-0.06399142910922481,0.21616162240710268,-0.00017551747306043808,0.0022975342358506623,3.335412294884936,0.0402107670385746,0.04427130962240582,0.05980681099601817,9.862325005153856
499,4.129978099999789,201.34106948166396,351.5387613957049,43.52221223633767,75.98918900227893,3.497155792833488,-0.07917868363745928,0.3323289524414842,-3.497155792833488,-0.8676710475585158,0.21616162240710268,0.0008008358816269379,0.003012621286529793,3.2891209112627924,0.029492580377494318,0.0426423743597357,0.05184770379060974,2.009353153230901
500,4.141480299999785,201.3400471860898,351.53418070537157,43.52199125526778,75.98819883282474,3.24329521801494,-0.3330392584560071,1.353660721172859,-3.24329521801494,0.15366072117285906,0.21616162240710268,0.0005798548117326163,0.004002790740727846,3.35843052838293,0.06497735303343595,0.050630654408438114,0.08237426523531766,2.1639982701662523
501,4.145425400000022,201.34093602137597,351.5351412456788,43.522183387345294,75.98840646477593,3.341827493004844,-0.23450698346610332,0.8812121633550867,-3.341827493004844,-0.3187878366449132,0.21616162240710268,0.0007719868892479553,0.003795158789529296,3.435733156152661,0.12196478619801084,0.02972408209445912,0.1255345774226553,5.734277736911805
502,4.156728799999655,201.34619363058812,351.53286368056035,43.52331988068257,75.9879141426048,3.5294330797777267,-0.046901396693220576,0.9612060771307052,-3.5294330797777267,-0.2387939228692948,0.21616162240710268,0.0019084802265254552,0.004287480960670109,3.451193681706607,0.09265518212418959,-0.019802970889087095,0.09474777269414186,8.929208448191112
503,4.161726899999849,201.35161646184625,351.53536130588225,43.52449208868537,75.98845403334653,3.5669541971323033,-0.009380279338643938,1.0513397696715732,-3.5669541971323033,-0.14866023032842673,0.21616162240710268,0.003080688229324835,0.0037475902189356702,3.517726491163099,0.19711774756974415,-0.07551294486839633,0.21108673868736244,5.0797841379932756
504,4.172514599999886,201.3565427263014,351.5387551824276,43.525556958002404,75.98918765920683,3.574458420603219,-0.0018760558677284322,1.1192656091199218,-3.574458420603219,-0.08073439088007812,0.21616162240710268,0.0041455575463587024,0.0030139643586295506,3.5646128794093777,0.2195661445274678,-0.07629436790381237,0.23244380481419408,-0.0033455970803848434
505,4.1766036999997596,201.36605981487614,351.5423960099624,43.52761418730931,75.98997466639365,3.575959265297402,-0.0003752111735453312,1.122506892676645,-3.575959265297402,-0.07749310732335492,0.21616162240710268,0.006202786853265252,0.0022269571718140924,3.5105494527129313,0.1607745058087309,-0.09758492405776595,0.1880724836902028,-0.9969163235472385
506,4.189359699999841,201.37555731211748,351.545732364307,43.529667181721805,75.99069585816171,3.5762594342362384,-7.50422347088886e-05,1.1258903092378616,-3.5762594342362384,-0.07410969076213827,0.21616162240710268,0.008255781265759765,0.0015057654037491375,3.436296063027938,0.08804411026927848,-0.07818654255009685,0.11774931332728432,-4.88708119715519
507,4.193484800000078,201.37186631777547,351.54693266383066,43.52886933039654,75.99095531685411,3.2591159462954904,-0.31721853017545687,1.901269110776583,-3.2591159462954904,0.7012691107765829,0.21616162240710268,0.007457929940493102,0.001246306711351508,3.42144538509094,0.07569945004428703,-0.021194814795235058,0.07861060304572039,-10.098199624496097
508,4.204302299999654,201.36540462876027,351.5474845087311,43.527472561215525,75.99107460454312,3.1956872487073404,-0.3806472277636068,1.1923243200055533,-3.1956872487073404,-0.007675679994446662,0.21616162240710268,0.006061160759479378,0.0011270190223484633,3.355034545157837,-0.04333888710166241,0.018337114928871953,0.047058569029724,-6.661316792095944
509,4.2078363999999056,201.36600936031508,351.5439374723976,43.52760328096953,75.99030787141453,3.5002050309182264,-0.07612944555272083,0.2659305128592706,-3.5002050309182264,-0.9340694871407293,0.21616162240710268,0.0061918805134837385,0.001893752150934347,3.2783116728255135,0.3674794431462034,-0.003327590250079532,0.367494508791514,-1.8032924507771773
510,4.21997250000004,201.36083904051821,351.5436458060877,43.526485656253875,75.99024482435178,3.2439050656318877,-0.3324294108390595,1.3438610401350068,-3.2439050656318877,0.14386104013500678,0.21616162240710268,0.005074255797829608,0.001956799213687077,3.3264078027047517,0.43053954855061544,0.0012843815601288628,0.43054146432389034,-0.8454768999376896
511,4.223928299999898,201.40137461608657,351.54666279429534,43.535247892033944,75.99089698141752,3.19264507257462,-0.38368940389632744,1.2632673931560194,-3.19264507257462,0.06326739315601945,0.21616162240710268,0.013836491577897903,0.0013046421479430137,3.3994677330263023,0.452140189665368,-0.0014403268410915727,0.45214248379470395,1.211700531040483
512,4.236217599999691,201.40830416427553,351.54892766146446,43.536745794413015,75.99138655877934,3.499596595691682,-0.07673788077926513,0.8777321282560525,-3.499596595691682,-0.32226787174394744,0.21616162240710268,0.01533439395696945,0.0008150647861242533,3.4140797190906125,0.41566308943761116,-0.05677118370391678,0.4195220747707603,8.361465916365816
513,4.252221499999905,201.40674065288528,351.5507527283544,43.536407823254244,75.99178106819926,3.5609869003150947,-0.015347576155852583,1.087859106866149,-3.5609869003150947,-0.11214089313385095,0.21616162240710268,0.014996422798198239,0.0004205553662046668,3.480442820649178,0.437565384103985,-0.06257399052583235,0.44201693367606953,7.787763716677006
514,4.257685599999604,201.403065320692,351.5522618515222,43.535613357484465,75.99210728271163,3.573264961239777,-0.0030695152311701612,1.1034831935280613,-3.573264961239777,-0.09651680647193857,0.21616162240710268,0.014201957028419088,9.434085383475121e-05,3.5571561453065943,-0.030690806671577184,-0.037248561595798015,0.04826366081337061,4.199645418618037
515,4.271702899999582,201.40419498007535,351.5538064296774,43.53585754648953,75.9924411612316,3.5757205734247135,-0.0006139030462337658,1.124102533092923,-3.5757205734247135,-0.07589746690707691,0.21616162240710268,0.014446146033485263,-0.0002395376661326054,3.5724988102380775,-0.05031991021659394,-0.03457417985726664,0.06105298745359393,2.5075166309085795
516,4.27750930000002,201.40080384145438,351.55483344335687,43.53512451246342,75.99266316217478,3.576211695861701,-0.00012278060924630907,1.124977960160323,-3.576211695861701,-0.07502203983967703,0.21616162240710268,0.01371311200737324,-0.0004615386093149709,3.575567343224374,-0.07947669957229048,-0.03487679312660123,0.08679249088313952,1.1369412307985025
517,4.286149300000034,201.40175277921125,351.5558912832025,43.535329636388504,75.99289182655207,3.5763099203490984,-2.4556121848817725e-05,1.125677240096793,-3.5763099203490984,-0.074322759903207,0.21616162240710268,0.01391823593245789,-0.0006902029866040493,3.5127403454759305,-0.09627788924483073,-0.018567936200025108,0.09805202808799059,-1.718314437139699
518,4.290792499999952,201.39816768699032,351.55645328955063,43.53455467703755,75.99301331075607,3.576329565246578,-4.9112243694082736e-06,1.1257316183721835,-3.576329565246578,-0.07426838162781647,0.21616162240710268,0.01314327658150205,-0.0008116871906054257,3.5001749459262417,-0.19756363863757626,-0.010613312635176682,0.19784851204093198,-1.9592529901301325
519,4.3014069000000745,201.3869030667671,351.55538071740716,43.5321196984543,75.9927814618214,3.259129972497558,-0.31720450397338906,1.4309222544311475,-3.259129972497558,0.23092225443114756,0.21616162240710268,0.010708297998256455,-0.0005798382559305537,3.497661866016304,-0.2065489507058925,-0.002217690827584211,0.20656085590041487,-2.066700966606862
520,4.305970299999899,201.37657958749256,351.55504390982054,43.52988815842543,75.99270865694703,3.51289357567627,-0.06344090079467746,0.5709075172910214,-3.51289357567627,-0.6290924827089786,0.21616162240710268,0.008476757969383186,-0.0005070333815666572,3.4971592500343163,-0.2745311086180725,0.004402308627462744,0.2745664034806869,-0.6131243260698294
521,4.317438199999742,201.3674984735333,351.55484526700593,43.527925170098726,75.99266571799394,3.563646296312012,-0.012688180158935136,1.0816797672769172,-3.563646296312012,-0.11832023272308281,0.21616162240710268,0.006513769642680245,-0.00046409442848016624,3.4970587268379187,-0.2636264576348357,0.01024127344566595,0.26382530744202826,-1.0694441180643786
522,4.322785099999237,201.359677810522,351.5546811653843,43.526234642893904,75.99263024552117,3.5737968404391607,-0.002537636031786583,1.106730001367715,-3.5737968404391607,-0.09326999863228501,0.21616162240710268,0.004823242437858255,-0.0004286219557059212,3.497038622198639,-0.2874860559025266,0.018205231920060155,0.2880619079428133,-1.5977108354488267
523,4.335505099999864,201.35306489940785,351.55450281087735,43.52480518529864,75.9925916921216,3.57582694926459,-0.0005075272063570502,1.1240318969099534,-3.57582694926459,-0.07596810309004651,0.21616162240710268,0.0033937848425935613,-0.0003900685561291084,3.43359389692508,-0.21737975445250513,0.021250505382379624,0.218415982988512,-2.922717850224731
524,4.339913899999374,201.3459528398422,351.5532451485201,43.52326783096427,75.992319833786,3.2590294493011607,-0.3173050271697866,1.8505066797755698,-3.2590294493011607,0.6505066797755699,0.21616162240710268,0.001856430508226481,-0.00011821022053482011,3.420904951870368,-0.16804633904888366,0.019550184734090356,0.16917973221065644,-3.4767716914984
525,4.349709999999504,201.3396772968746,351.5518321001183,43.52191129941492,75.99201438695093,3.1956699493084746,-0.3806645271624727,1.1978636512335457,-3.1956699493084746,-0.00213634876645441,0.21616162240710268,0.0004998989588713698,0.00018723661453634577,3.354926496660695,0.04807917141438969,0.012857396305510683,0.04976865844737254,-2.361008381445407
526,4.354458299999351,201.34133564501943,351.5519366016897,43.52226977064041,75.99203697618015,3.500201571038453,-0.07613290543249418,0.4857293694591662,-3.500201571038453,-0.7142706305408337,0.21616162240710268,0.0008583701843676295,0.00016464738531851708,3.3417308056187602,0.13103932488400216,0.04553590007352207,0.13872571088864838,-0.9608770760741259
527,4.365364299999783,201.3799048341064,351.553290241731,43.530606949128384,75.99232958120764,3.243904564390796,-0.33242991208015127,1.3671741782147737,-3.243904564390796,0.16717417821477376,0.21616162240710268,0.00919554867233785,-0.00012795764217798933,3.4025323717560765,0.18235000790688477,0.03558766778556021,0.18579022439853055,-0.3415308930672974
528,4.371405599999889,201.38835694583128,351.5486390277179,43.5324339713116,75.9913241672404,3.5098484940549173,-0.06648598241602999,0.6866188157615842,-3.5098484940549173,-0.5133811842384157,0.21616162240710268,0.011022570855551805,0.000877456325056869,3.4146926849835397,0.5423673921804377,0.012884582923072669,0.5425204148948777,3.6226241370609635
529,4.382529399999839,201.38361496277616,351.54802554062087,43.53140893656097,75.99119155487418,3.5630372799877414,-0.01329719648320582,1.077909875431583,-3.5630372799877414,-0.1220901245684169,0.21616162240710268,0.009997536104926041,0.001010068691286392,3.4171247476290327,0.5403432318380212,0.00966020731078325,0.5404295770944119,4.406455030954446
530,4.387414699999681,201.42116771774482,351.5498863290029,43.539526401000856,75.9915937859098,3.256471515445791,-0.31986296102515643,1.7593675825948722,-3.256471515445791,0.5593675825948723,0.21616162240710268,0.0181150005448103,0.0006078376556644116,3.481051826356862,0.34472876798810964,0.007921167117867754,0.3448197621469934,3.393927926931752
531,4.398628799999642,201.4245592023854,351.5509695070554,43.54025950982314,75.99182792743498,3.5123618842659163,-0.06397259220503093,0.898497115421852,-3.5123618842659163,-0.30150288457814794,0.21616162240710268,0.01884810936709158,0.0003736961304809938,3.493837242102428,0.2582434185899398,-0.02802777317771593,0.25975992630565703,4.140911582991512
532,4.403618999999708,201.41962780718814,351.5517896179748,43.53919353143656,75.99200520394187,3.563539958029941,-0.012794518441006097,1.0230848849810705,-3.563539958029941,-0.17691511501892943,0.21616162240710268,0.017782130980513955,0.00019641962359173704,3.496394325251541,0.21451165273826456,-0.03580889528452934,0.21747994422934772,4.644543937931072
533,4.414745399999447,201.41293612660172,351.55247529756014,43.53774704690437,75.99215342155348,3.5737755727827465,-0.0025589036882007754,1.1161981740785774,-3.5737755727827465,-0.0838018259214226,0.21616162240710268,0.016335646448325747,4.820201198185714e-05,3.5603464462270664,-0.14178411135072597,-0.021121803680888465,0.14334875242655254,2.0725971577487456
534,4.419418899999982,201.4062163619727,351.55305870476116,43.53629449167997,75.99227953180058,3.5758226957333075,-0.0005117807376397998,1.120959636864711,-3.5758226957333075,-0.07904036313528905,0.21616162240710268,0.014883091223921951,-7.790823511300005e-05,3.5731368704221715,-0.2444280538676935,-0.017527258570547065,0.24505566369816245,-0.5458046254424098
535,4.430744599999343,201.3999358959131,351.55352499113167,43.534936895947055,75.99238032501894,3.5762321203234197,-0.00010235614752751587,1.1249297226261183,-3.5762321203234197,-0.07507027737388168,0.21616162240710268,0.013525495491009565,-0.0001787014534784248,3.5756949552611923,-0.22386482829983012,-0.011562918784211874,0.2241632495315026,-0.8754532395245939
536,4.436009799999738,201.38902740049195,351.55359578635716,43.5325788978788,75.99239562822974,3.576314005241442,-2.047122950532554e-05,1.1251152343896709,-3.576314005241442,-0.07488476561032911,0.21616162240710268,0.011167497422754025,-0.00019400466428010077,3.512765867883293,0.12705178417182822,-0.022243462937729656,0.12898421416866085,-4.796405232239276
537,4.447090599999683,201.38334770095307,351.55388814336663,43.53135116481169,75.99245882459523,3.5763303822250467,-4.094245900532201e-06,1.1252160196463772,-3.5763303822250467,-0.07478398035362278,0.21616162240710268,0.009939764355642922,-0.00025720102976833914,3.500180050407714,0.19615800779668396,-0.018350293462427395,0.19701445960365735,-5.578929515644622
538,4.451850499999637,201.4191210744082,351.55535741181825,43.539083995256725,75.99277642404748,3.259130135893252,-0.3172043405776952,1.7979603631981185,-3.259130135893252,0.5979603631981184,0.21616162240710268,0.017672594800679065,-0.0005748004820134156,3.4342222207138677,0.3008900777915703,-0.019338427177935862,0.3015108848435385,-5.658221968950713
539,4.463069499999619,201.4209233044907,351.5557476171147,43.53947356823531,75.99286077145744,3.5128936083554088,-0.0634408681155385,0.9002537980132287,-3.5128936083554088,-0.29974620198677127,0.21616162240710268,0.01806216777926295,-0.000659147891980183,3.421030654775099,0.36382714244093295,-0.019666985935088952,0.3643583125338379,-0.865253303429546
540,4.478534699999727,201.4498124301266,351.556737807599,43.545718288502684,75.99307481263902,3.2464429718541874,-0.32989150461675987,1.304013872595435,-3.2464429718541874,0.10401387259543506,0.21616162240710268,0.024306888046638164,-0.0008731890735589332,3.4183923415873445,0.32368378252204466,-0.016635522198633134,0.3241109866490174,-0.40685682100714327
541,4.483771799999886,201.446586255725,351.5568480261185,43.54502091340987,75.993098637653,3.510356175547596,-0.06597830092335144,0.6224967234674526,-3.510356175547596,-0.5775032765325474,0.21616162240710268,0.02360951295382563,-0.0008970140875419474,3.481305383295497,-0.15214164686119602,0.0017540210699191925,0.15215175746454787,5.033411580453813
542,4.494654899999659,201.43090239278868,351.55637204070933,43.541630664151945,75.99299574787472,3.563138816286277,-0.01319566018467011,1.0768326995783102,-3.563138816286277,-0.12316730042168969,0.21616162240710268,0.02021926369589977,-0.0007941243092517425,3.493887991637127,-0.2154609942046347,0.005290970006786347,0.21552594829222382,4.452325304494623
