frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
1531,12.69511280000006,236.88721453291154,327.7506080179206,46.30327336827273,64.06393029524578,2.8540909731371262,0.19546548115554652,0.0,-0.0,1.7153811888404489,,,,
1532,12.698719100000744,236.89289662028844,327.7506555445192,46.30438402021582,64.06393958505524,2.86074243473973,0.19546548115554652,0.0011106519430938988,-9.289809455026443e-06,2.266073845237312,,,,
1533,12.71265879999919,236.8941798130311,327.7538259955048,46.30463484010268,64.06455929878263,2.862072536325387,0.19546548115554652,0.0013614718299521655,-0.0006290035368436975,2.834197224539146,,,,
1534,12.717096099999253,236.89485537806246,327.7632474534661,46.30476688974659,64.0664008685962,2.753463281984316,0.19546548115554652,0.0014935214738613922,-0.0024705733504220007,2.813213460715935,0.034295781298588644,-0.16106140767775273,0.16467233422168973,36.597238126750646
1535,12.729461400000218,236.89478394339255,327.7630164532103,46.30475292673446,64.06635571602006,2.840616896509168,0.19546548115554652,0.0014795584617317559,-0.0024254207742728795,2.8090167079512924,-0.0312713488002875,-0.1698174384418561,0.17267269516267714,5.97522916323342
1536,12.73364600000059,236.89086364942236,327.77044313918145,46.303986644587305,64.06780737676681,2.749172154021072,0.19546548115554652,0.0007132763145776266,-0.003877081521025616,2.7864023024667235,-0.06422641528732687,-0.2133252362154698,0.2227839510086985,-2.2115062275236905
1537,12.744756199999756,236.88973480273646,327.77307800891646,46.3037659940267,64.06832240284734,2.8397586709165195,0.19546548115554652,0.000492625753970799,-0.004392107601560724,2.7818794213698097,-0.0826259357698203,-0.09638159616512323,0.12695060984956066,-0.8505204345955764
1538,12.749841099999685,236.88591636669975,327.7798936477369,46.30301962158952,64.06965462496876,2.749000508902542,0.19546548115554652,-0.00025374668320665705,-0.005724329722980315,2.780974845150427,-0.11342102025701466,-0.05385070799762301,0.12555567126970962,-0.6217937134929064
1539,12.760243000000628,236.88260427478042,327.7708629993366,46.30237222194887,64.06788944493405,2.7308488764997465,0.19546548115554652,-0.0009011463238550732,-0.003959149688270713,2.802568984838191,-0.10639099862025223,0.01825701972603187,0.1079461132078929,0.865933440452472
1540,12.765613100000337,236.8783430242615,327.76492033967793,46.30153929456587,64.06672786010452,2.8360940154122543,0.19546548115554652,-0.0017340737068565204,-0.0027975648587386104,2.806887812775744,-0.13608206397581016,0.02254738789339896,0.13793735112989478,2.011340374350177
