frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,angular_vel_dps,vx_mm_s,vy_mm_s,speed_mm_s
35,0.29166549999999997,308.79963809459394,435.3039102908151,385.99954761824245,544.1298878635189,4.513524926724544e-22,1.25,0.0,-0.0,1.0240285353752646e-22,,,,
36,0.2999988,308.7817073413863,435.30364745670823,385.97713417673293,544.1295593208853,5.416229912069452e-23,1.25,-0.022413441509513632,0.00032854263361059566,1.0255884095899406e-22,,,,
37,0.3083321,308.76608926160833,435.3031047967289,385.9576115770104,544.1288809959111,6.4994758944833426e-24,1.25,-0.041936041232020216,0.0010068676077708005,1.0257755944957017e-22,,,,
38,0.3166654,308.77314977840143,435.3024605010034,385.9664372230018,544.1280756262543,7.799371073380011e-25,1.25,-0.03311039524066928,0.001812237264630312,1.2309307133948418e-23,-2.4534242020519545e-21,-0.3123917357437512,0.079360819687805,0.3223146541231316
39,0.3249987,308.78194933443604,435.3018268998576,385.977436668045,544.127283624822,9.359245288056013e-26,1.25,-0.022110950197429702,0.002604238696903849,1.4771168560738103e-24,-2.4609115350765423e-21,0.38698849504671623,0.6269166538018934,0.7367391574449437
40,0.333332,308.7892250783881,435.3012649407403,385.9865313479851,544.1265811759254,1.1231094345667216e-26,1.25,-0.013016270257367069,0.0033066875935219286,1.7725402272885725e-25,-2.461810015039493e-21,0.9659757951280659,1.092625476797064,1.4584031230490802
41,0.3416653,308.79460690628946,435.2827503185037,385.9932586328618,544.1034378981296,1.3477313214800658e-27,1.25,-0.006288985380649592,0.026449965389247154,2.1270482727462866e-26,-2.9541720180473886e-22,1.3648826334922934,0.8712010330697606,1.619226927651179
42,0.3499986,308.7982883259825,435.26668409318575,385.99786040747813,544.0833551164822,1.617277585776079e-28,1.25,-0.00168721076431666,0.0465327470367356,2.5524579272955447e-27,-3.545006421656849e-23,1.6101640421401036,0.5946438028077892,1.716458416280064
43,0.3583319,308.81864568420013,435.2734205827279,386.0233071052502,544.0917757284099,1.9407331029312946e-29,1.25,0.023759487007737334,0.03811213510903144,3.062949512754653e-28,-4.254007705988244e-24,1.739640034818227,0.36335690778340235,1.7771819527488675
44,0.36666519999999997,308.8356212544855,435.28200551904985,386.04452656810685,544.1025068988123,2.3288797235175535e-30,1.25,0.044978949864400875,0.02738096470659457,3.675539415305583e-29,-5.104809247185892e-25,2.330105588014024,0.18998839207123344,2.3378382408575646
45,0.3749985,308.84721284759667,435.28915309226176,386.05901605949583,544.1114413653272,2.794655668221064e-31,1.25,0.05946844125338657,0.018446498191678984,4.410647298366699e-30,-6.125771096623071e-26,2.7986711426354822,0.0697429306243561,2.799540005249553
46,0.3833318,308.8722767818758,435.27641739743314,386.0903459773448,544.0955217467914,3.3535868018652766e-32,1.25,0.09079835910233669,0.03436611672748313,5.292776758040039e-31,-7.350925315947678e-27,2.0151134491303995,-0.006970270759278252,2.0151255041660985
47,0.3916651,308.8915769909142,435.26435933813065,386.11447123864275,544.0804491726633,4.0243041622383315e-33,1.25,0.11492362040030457,0.04943869085559527,6.351332109648046e-32,-8.82111037913717e-28,1.2354082621418425,-0.05038350651921386,1.2364352275382238
48,0.3999984,308.8858158638227,435.27365292415715,386.1072698297784,544.0920661551964,4.829164994685997e-34,1.25,0.10772221153592909,0.03782170832243992,7.621598531577656e-33,-1.058533245496466e-28,0.637524046706778,-0.06996927464763092,0.6413521727756925
