frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s
962,7.972446800000057,249.6808518228507,303.62847738354776,52.647042730502015,64.02229608840973,-3.1798324584960938,0.2108573498774157,0.0,-0.0,-1.9078994750976563,,,
963,7.98529910000002,249.67794259276354,303.624043030872,52.646429297955656,64.02136107255609,-3.1798324584960938,0.2108573498774157,-0.0006134325463591495,0.000935015853642085,-2.5438659667968753,,,
964,7.9894775999999865,249.685651349852,303.6324568574628,52.64805474604618,64.02313518973335,-3.1798324584960938,0.2108573498774157,0.0010120155441626366,-0.000839101323620639,-3.179832458496094,,,
965,8.000600200000008,249.69295542952858,303.640904295221,52.64959486493007,64.0249163940723,-3.1798324584960938,0.2108573498774157,0.002552134428057684,-0.0026203056625746513,-3.179832458496094,-0.08271279380736611,0.062200576494405586,0.10349066612818889
966,8.003947500000095,249.67728086936094,303.6285788815878,52.64628976871263,64.02231749001747,-3.1798324584960938,0.2108573498774157,-0.0007529617893879959,-2.1401607739335304e-05,-3.179832458496094,-0.21160627271489568,0.04420626293116559,0.2161744858548995
967,8.01701950000006,249.68311373684946,303.6256924718866,52.647519671693445,64.02170886931722,-3.1798324584960938,0.2108573498774157,0.0004769411914296029,0.0005872190925089171,-3.179832458496094,-0.2936214837218952,0.09425851195275528,0.30838002979861534
968,8.02092909999999,249.67027940793952,303.6260117687322,52.64481345911204,64.0217761954039,-3.1798324584960938,0.2108573498774157,-0.0022292713899787486,0.0005198930058298856,-3.179832458496094,-0.21283407204189914,0.03991546528967704,0.216544652649812
969,8.033443600000055,249.6690286970796,303.63635781999733,52.64454973753465,64.02395773635536,-3.1798324584960938,0.2108573498774157,-0.002492992967361829,-0.0016616479456246225,-3.179832458496094,0.017557976743898578,-0.1359674255828955,0.13709640172878176
970,8.037646300000006,249.67983962560686,303.64496539174957,52.64682930127363,64.02577270612392,-3.1798324584960938,0.2108573498774157,-0.0002134292283884065,-0.0034766177141847265,-3.179832458496094,-0.14214310177092127,-0.09369980578471233,0.1702478046412091
971,8.050326400000017,249.68973610619454,303.65115917643817,52.648916046943455,64.02707871114907,-3.1798324584960938,0.2108573498774157,0.001873316441439954,-0.004782622739341491,-3.179832458496094,-0.015431173076197147,-0.037868187558174005,0.04089157286591696
972,8.054296300000033,249.67647372159325,303.6463036372079,52.646119575673374,64.02605488501474,-3.1798324584960938,0.2108573498774157,-0.0009231548286408042,-0.0037587966050125488,-3.179832458496094,0.01841771598995802,-0.04912501765407144,0.052464079347679264
973,8.067139999999995,249.67290202747725,303.6303485607179,52.6453664577175,64.02269063986897,-3.1798324584960938,0.2108573498774157,-0.0016762727845147651,-0.0003945514592373911,-3.179832458496094,-0.10633707142537441,0.07224627433584282,0.12855775711615008
974,8.081697000000077,249.68313134904344,303.6462688978772,52.64752338535399,64.02604755997153,-3.1798324584960938,0.2108573498774157,0.0004806548519766807,-0.0037514715617987804,-3.179832458496094,-0.11272975300996564,0.11322676113865453,0.15977576991408235
975,8.085820800000079,249.68153998433894,303.6428464015761,52.64718783440971,64.02532590147152,-3.1798324584960938,0.2108573498774157,0.00014510390769828518,-0.0030298130617865127,-3.179832458496094,0.09402738285100215,0.10801913748830062,0.143210623871015
976,8.097402999999986,249.68882386264107,303.6372487986153,52.64872369368533,64.02414560574555,-3.1798324584960938,0.2108573498774157,0.0016809631833112348,-0.0018495173358132888,-3.179832458496094,0.08842454312708725,0.029705106419242885,0.09328072241686734
977,8.10154,249.6952860122575,303.6326997465501,52.65008628542796,64.02318640468262,-3.1798324584960938,0.2108573498774157,0.0030435549259451022,-0.0008903162728870484,-3.179832458496094,-0.008560680196881922,0.10788289682306898,0.10822201565471895
978,8.11351000000002,249.69036696800072,303.6400587705763,52.649049068792046,64.02473810898647,-3.1798324584960938,0.2108573498774157,0.002006338290030385,-0.002442020576737036,-3.179832458496094,0.024928587628760095,0.0857871460849839,0.08933570906737764
979,8.117244800000094,249.68440221316882,303.6372197530864,52.64779135639552,64.0241394812823,-3.1798324584960938,0.2108573498774157,0.0007486258935074375,-0.0018433928725727355,-3.179832458496094,0.04910626084347583,0.005300988348993556,0.04939155121580666
980,8.130081100000098,249.68964229608665,303.6332920083731,52.64889626639271,64.02331128744105,-3.1798324584960938,0.2108573498774157,0.0018535358906959232,-0.0010151990313147508,-3.179832458496094,-0.03993918212552108,-0.03055980484062912,0.05028956095207913
981,8.134964000000082,249.69551253703992,303.6402513696153,52.65013404984326,64.02477871990943,-3.1798324584960938,0.2108573498774157,0.003091319341244514,-0.0024826314997028476,-3.179832458496094,0.012884811404779175,0.03254316572530193,0.035001085702606335
