frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,cumulative_angle,pid_voltage,pid_error,pid_output,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
1301,10.787308799999664,231.50003051757807,369.99993896484375,50.04142218397346,79.97978709716959,0.0,-4.085616588592529,1.2,0.0,0.0,0.21616162240710268,0.0,-0.0,0.0,,,,
1302,10.79114649999974,231.50003051757812,369.99993896484375,50.041422183973474,79.97978709716959,0.0,-4.085616588592529,1.2,0.0,0.0,0.21616162240710268,1.4210854715202004e-14,-0.0,0.0,,,,
1303,10.805427699999655,231.50003051757812,369.99993896484375,50.041422183973474,79.97978709716959,0.0,-4.085616588592529,1.2,0.0,0.0,0.21616162240710268,1.4210854715202004e-14,-0.0,0.0,,,,
1304,10.808900099999846,231.50003051757812,369.99996185302734,50.041422183973474,79.97979204471649,0.0,-4.085616588592529,1.2,0.0,0.0,0.21616162240710268,1.4210854715202004e-14,-4.9475468983928295e-06,0.0,7.405922669786046e-13,-0.0006921965256554729,0.0006921965256554729,0.0
1305,10.820636999999806,231.50003051757812,369.99999046325684,50.041422183973474,79.97979822915012,0.0,-4.085616588592529,1.2,0.0,0.0,0.21616162240710268,1.4210854715202004e-14,-1.1131980528489294e-05,0.0,-4.552398704883026e-05,-0.0008131196158493936,0.0008143929905616129,0.0
1306,10.824939599999652,231.50003051757812,370.0000205039978,50.041422183973474,79.97980472280543,0.0,-4.085616588592529,1.2,0.0,0.0,0.21616162240710268,1.4210854715202004e-14,-1.762563583440624e-05,0.0,-0.00018147548443723358,-0.0008853438491981897,0.0009037516709609976,0.0
1307,10.835807599999953,231.50001907348633,370.00005090236664,50.04141971020002,79.97981129376615,0.0,-4.085616588592529,1.2,0.0,0.0,0.21616162240710268,-2.4737734420909874e-06,-2.419659655572559e-05,0.0,-0.00024100661118639163,-0.0006079097168858017,0.0006539406781350463,0.0
1308,10.840356599999723,231.50000476837158,370.00005850195885,50.04141661798321,79.97981293650633,0.0,-4.085616588592529,1.2,0.0,0.0,0.21616162240710268,-5.565990250033792e-06,-2.5839336743160857e-05,0.0,-0.0003803104212690144,-0.0005068785126633061,0.0006336890744880967,0.0
1309,10.851264599999922,231.4999897480011,370.0000604018569,50.041413371155556,79.97981334719138,0.0,-4.085616588592529,1.2,0.0,0.0,0.21616162240710268,-8.812817902992265e-06,-2.6250021790019673e-05,0.0,-0.0003949739475649749,-0.00020548878124415594,0.00044523034316213013,0.0
1310,10.855981599999723,231.49997454881668,370.0000608768314,50.041410085675196,79.97981344986263,0.0,-4.085616588592529,1.2,0.0,0.0,0.21616162240710268,-1.2098298263651941e-05,-2.6352693041076236e-05,0.0,-0.0003587297202515285,-8.485568355200057e-05,0.0003686292164530874,0.0
