frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,cumulative_angle,pid_voltage,pid_error,pid_output,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
461,3.8203292999996847,258.980791728947,367.9087308161676,55.94486749345522,79.47541227975637,-2.1058010069740307,-0.1308711974037171,2.4,2.1058010069740307,1.2,0.21601937008520664,0.0,-0.0,-0.9105703401406273,,,,
514,4.258360699999685,258.98272683349086,367.9948887314865,55.945285513519835,79.49402405835143,-2.0392089114409213,-0.06427910187060748,1.2949624700611992,2.0392089114409213,0.09496247006119932,0.21601937008520664,0.0004180200646146659,-0.01861177859505858,-1.2225016872134047,,,,
515,4.269578999999794,258.9883803778063,367.9149514309185,55.94650678860161,79.47675605303641,-0.4078417822881843,1.5670880272821295,0.0,0.4078417822881843,-1.2,0.21601937008520664,0.0016392951463899408,-0.001343773280041205,-1.28488795662796,,,,
516,4.274263299999802,258.99064062667816,367.8998880652492,55.94699504613914,79.47350207427316,-1.5596567353638868,0.415273074206427,2.4,1.5596567353638868,1.2,0.21601937008520664,0.002127552683923284,0.0019102054832131898,-1.2034706341160653,-0.37013072623426485,0.6294965472322267,0.7302483532881121,-10.966265277178454
517,4.285180099999707,258.91059350627893,367.825123078324,55.92970331761337,79.45735138889316,-0.31193134707277737,1.6629984624975365,0.06414068530677808,0.31193134707277737,-1.1358593146932219,0.21601937008520664,-0.015164175841853478,0.018060890863210943,-1.1690412947919633,-0.3830700949098667,0.5638868631993195,0.6816972143870197,-6.856145022238072
518,4.289358999999877,258.901293396101,367.83524805473724,55.927694313671005,79.45953857992006,-1.6987143944145555,0.2762154151557583,2.4,1.6987143944145555,1.2,0.21601937008520664,-0.01717317978421562,0.015873699836305377,-1.4577731027083927,-0.3088798355818445,0.07242842575507907,0.3172579860089046,-17.009149345688147
519,4.301349399999708,258.897755294826,367.85581518751246,55.926930015262286,79.46398147898663,-1.8670622148204112,0.1078675947499026,1.3786155549099572,1.8670622148204112,0.17861555490995734,0.21601937008520664,-0.01793747819293401,0.011430800769744565,-1.2199017885104286,-0.5835742874054477,0.1606660442054545,0.6052871439915151,-20.95929099912679
520,4.305753099999947,258.907536663062,367.87452966357733,55.92904298026719,79.46802416831764,-1.8515008218703324,0.12342898769998145,1.2025732215475309,1.8515008218703324,0.0025732215475308406,0.21601937008520664,-0.015824513188029243,0.007388111438729084,-1.4679452014520857,-0.24988870345320957,-0.16257895482785284,0.2981212516182688,-21.40920669770795
521,4.317486899999949,258.8385937604921,367.81283255017166,55.9141499778822,79.45469639674367,-0.3703001643740665,1.6046296451962474,0.0,0.3703001643740665,-1.2,0.21601937008520664,-0.03071751557302349,0.020715883012698555,-1.4957521262279174,-0.08347557324550368,-0.14702475391956749,0.16906936326187197,-7.937624623378137
522,4.322225599999911,258.8404467799668,367.8158332596132,55.91455026598187,79.45534460810704,-1.5521484117810633,0.4227813977892505,2.4,1.5521484117810633,1.2,0.21601937008520664,-0.030317227473346975,0.0200676716493291,-1.4914673197768336,0.2721531057851316,-0.2756656228555916,0.3873743004031815,-26.686717353100608
523,4.333473799999865,258.858739929855,367.83903674507906,55.9185019406976,79.46035701042115,-1.8377490182937128,0.137180791276601,1.4915754749610155,1.8377490182937128,0.29157547496101555,0.21601937008520664,-0.02636555275761765,0.015055269335221055,-1.510981452236617,0.22206254726297142,-0.17857526502265425,0.2849577164683045,-11.564497997023539
524,4.3378020999998625,258.8930907441825,367.859348724844,55.92592238197054,79.46474479149516,-1.8456381825649926,0.12929162700532126,1.2560603506681614,1.8456381825649926,0.05606035066816146,0.21601937008520664,-0.018945111484683252,0.010667488261205449,-1.8308730482598237,0.5189519794542704,-0.4677570590573402,0.6986471378868431,-10.931429184450701
525,4.349813499999982,258.90584409717843,367.88340102398445,55.928677353251196,79.46994055400458,-1.9490714841692487,0.02585832540106514,1.3260381038107003,1.9490714841692487,0.1260381038107003,0.21601937008520664,-0.016190140204024317,0.005471725751789336,-1.599233691683215,0.6666232318280803,0.13385655784055422,0.679929489939829,-11.430621036968097
526,4.3654200999999375,258.92139205456806,367.90580203822265,55.93203601321262,79.47477960698959,-1.9697581444901,0.0051716650802138275,1.2536250390002648,1.9697581444901,0.05362503900026492,0.21601937008520664,-0.012831480242603277,0.000632672766784026,-1.5868181738835183,0.6471986354002008,0.1842226749387632,0.672907176084098,-5.434401069151821
527,4.370045899999695,258.9390119540717,367.84431702566894,55.93584225280436,79.46149765330806,-0.39395162889802005,1.5809781806722938,0.0,0.39395162889802005,-1.2,0.21601937008520664,-0.009025240650856858,0.013914626448311651,-1.594181261729829,0.2718093707691453,0.12312200298580384,0.29839464079831424,11.80879403251135
528,4.381180699999732,258.95211443871324,367.8543058799524,55.93867264328318,79.46365543931825,-1.7756714292952291,0.1992583802750847,2.4,1.7756714292952291,1.2,0.21601937008520664,-0.006194850172043687,0.011756840438124527,-1.279665109767841,-0.03743019333396905,0.4154965666227046,0.41717911770398325,3.0913135751391065
529,4.385374899999988,258.94895848028375,367.8799201589529,55.93799089513122,79.46918861973312,-1.882453621796546,0.09247618777376787,1.4932482651387349,1.882453621796546,0.2932482651387348,0.21601937008520664,-0.006876598323998451,0.006223660023252364,-1.2280387348441932,-0.06507233997242684,0.33076025049732505,0.3371005083629218,17.157319328824656
530,4.397519299999658,258.8749273031764,367.8220537091718,55.921998726885825,79.45668834570235,-0.3764907243593092,1.5984390852110046,0.0,0.3764907243593092,-1.2,0.21601937008520664,-0.022868766569395405,0.01872393405402306,-1.523177327046964,-0.17380451030442376,-0.34520944039350376,0.38649393984764696,18.56814836977079
531,4.40146089999962,258.8763322286261,367.83544201616013,55.92230221799649,79.45958047934447,-1.711626269871862,0.26330353969845177,2.4,1.711626269871862,1.2,0.21601937008520664,-0.02256527545873155,0.015831800411902464,-1.2428288247843928,0.7081254787052392,0.18489634135629146,0.7318663475242365,1.6143680660898223
532,4.413528099999894,258.891926990262,367.8638516539424,55.9256709885817,79.46571751140253,-1.8696445899118725,0.10528521965844129,1.369379686866307,1.8696445899118725,0.1693796868663071,0.21601937008520664,-0.01919650487351987,0.009694768353838867,-1.1769129329256287,0.8449256107972463,0.41736677079220597,0.9423875578245998,-1.6279831239567608
533,4.418361599999571,258.9962819184639,367.8088813094817,55.94821367443717,79.45384285221877,-0.37392891798237454,1.6010008915879392,0.0,0.37392891798237454,-1.2,0.21601937008520664,0.003346180981949942,0.021569427537599495,-1.450115252600751,1.3036540770760014,-0.0008465326649685911,1.3036543519255532,15.347666080129585
534,4.429472599999826,259.0231030723894,367.81695116233135,55.95400756321311,79.45558609674804,-1.552874162502725,0.4220556470675889,2.293176049259993,1.552874162502725,1.093176049259993,0.21601937008520664,0.009140069757890501,0.019826183008333942,-1.4934788610670255,1.3315140724793828,0.022311480514480217,1.3317009902276784,-3.2293700441813726
535,4.434372099999564,259.04525788479657,367.84103283452816,55.95879343183366,79.46078820440658,-1.7425023227349201,0.23242748683539372,1.62295155803283,1.7425023227349201,0.42295155803282997,0.21601937008520664,0.013925938378442027,0.01462407534978638,-1.1966877155727804,2.397884743223387,0.8438951395466598,2.542048435481505,10.931222573416608
536,4.445229799999652,259.05612953467573,367.8720929254289,55.96114191879234,79.46749778567775,-1.9284443122032342,0.04648549736707963,1.4109091681639634,1.9284443122032342,0.2109091681639635,0.21601937008520664,0.016274425337122977,0.007914494078619327,-1.4329471622551815,1.4332530765275004,0.30212756397157176,1.4647509843952797,23.06708537802211
537,4.448486399999638,259.1407184798603,367.81783097061503,55.97941476944729,79.45577615237927,-0.3856888624406469,1.589240947129667,0.0,0.3856888624406469,-1.2,0.21601937008520664,0.034547275992068194,0.019636127377097523,-1.1845813758104113,1.1804217073265575,0.9123304609496747,1.491892180120397,25.813377710968968
538,4.460436699999718,259.1319050838323,367.83177707859124,55.97751090518901,79.45878878183943,-1.5552261513943795,0.41970365817593436,2.210878798634691,1.5552261513943795,1.0108787986346912,0.21601937008520664,0.03264341173378682,0.016623497916938845,-1.1349082185214574,0.9223719617297681,1.0697067836455973,1.4124597830602574,8.961156850218988
539,4.464459399999669,259.11807453755966,367.77788292931575,55.97452323929526,79.44714660166166,-0.31104523027887593,1.6638845792914378,0.0,0.31104523027887593,-1.2,0.21601937008520664,0.029655745840038605,0.028265678094712143,-1.0953703155792915,0.6992848442514383,0.9182302453417535,1.1541863267515065,9.146299250933389
540,4.476606599999741,259.1004491153469,367.7933400560594,55.97071580669137,79.45048564044414,-1.4941365362901502,0.48079327328016364,2.20497083680719,1.4941365362901502,1.0049708368071901,0.21601937008520664,0.02584831323615333,0.02492663931222694,-1.3830804107721084,-0.43465827643211535,0.10503177946049666,0.4471683038494294,-11.475532882649095
541,4.480887599999733,259.0826302842078,367.8205960613781,55.966866594013055,79.45637346554415,-1.7307547974924051,0.2441750120779087,1.7884657239254946,1.7307547974924051,0.5884657239254947,0.21601937008520664,0.02199910055783505,0.019038814212223087,-1.4722703790294216,-0.5428700606555132,-0.14318217501709005,0.5614348029813838,-16.287835411883655
542,4.49332349999986,259.07925132105197,367.84746011153595,55.966136672520584,79.46217662073717,-1.824239338404731,0.15069047116558276,1.3128139561613987,1.824239338404731,0.11281395616139873,0.21601937008520664,0.02126917906536363,0.013235659019201762,-1.8060971422121346,-0.44686296887916327,-0.8272437620649566,0.9402227155471636,-13.930891080489726
543,4.497636199999761,259.0652687628802,367.87727030132146,55.96311616911213,79.46861619915676,-2.0011759926809463,-0.026246183110632426,1.651457066249019,2.0011759926809463,0.4514570662490189,0.21601937008520664,0.01824867565691335,0.006796080599613674,-1.8919408639893018,-0.49762446323622206,-0.9672942981702223,1.0877905890766664,-7.192851495335358
544,4.51009219999969,259.050123037888,367.9076110323616,55.95984439913984,79.47517038476397,-1.9801790461924393,-0.005249236622125508,1.2239360319522194,1.9801790461924393,0.023936031952219595,0.21601937008520664,0.014976905684619624,0.00024189499239923862,-1.6227241102978605,-0.6681950205647409,-0.4626138426904637,0.8127091441323591,-2.1322984223662176
545,4.515473899999961,259.0359911476556,367.9319045891451,55.95679163711372,79.48041826359747,-1.923355145175988,0.05157466439432579,1.1340795284610847,1.923355145175988,-0.06592047153891518,0.21601937008520664,0.011924143658497144,-0.005005983841101624,-1.5688807595595722,-0.7142357282300009,-0.3952964881433869,0.8163283585780508,4.365251622176345
546,4.527031399999942,258.9422558435545,367.870480724923,55.93654299576706,79.46714951914002,-0.3846710290351976,1.5902587805351163,0.0,0.3846710290351976,-1.2,0.21601937008520664,-0.00832449768815735,0.008262760616347009,-1.5172319624587896,-0.5064235334716422,-0.15997064084493656,0.5310888825669797,8.258470801691091
547,4.532470999999987,258.9349810751464,367.8737557403128,55.934971504878035,79.46785698590153,-1.5550225847132895,0.41990722485702436,2.4,1.5550225847132895,1.2,0.21601937008520664,-0.009895988577184767,0.007555293854835554,-1.486531109288633,-0.4236406159052321,-0.203305545576343,0.46989841062367815,-5.973665570913347
548,4.542464199999813,258.95064895531004,367.88839895705087,55.93835607048155,79.47102020435732,-1.742932007177033,0.23199780239328094,1.4241259453752977,1.742932007177033,0.22412594537529767,0.21601937008520664,-0.006511422973673575,0.004392075399053397,-1.4909158409983516,-0.30220187826734274,-0.10077782875073185,0.31856262492015863,-9.703887105211912
549,4.548646999999619,258.95497791265564,367.90966077441897,55.93929120912047,79.47561316875205,-1.8266747803416565,0.1482550292286573,1.3732195458809509,1.8266747803416565,0.1732195458809508,0.21601937008520664,-0.005576284334750881,-0.00020088899567838325,-1.7972566545277955,0.058618630989991295,-0.43289323348174347,0.43684401734877865,-1.981730214264914
550,4.558089199999813,258.9567239093162,367.92987643628055,55.93966837821926,79.47998014329323,-1.9452788037245816,0.029651005845732215,1.3657758367833117,1.9452788037245816,0.1657758367833118,0.21601937008520664,-0.005199115235960505,-0.004567863536863115,-1.8788959109836845,0.12328868662392772,-0.46587655674855466,0.4819139615920484,-2.472829985668235
551,4.564357999999629,258.9582361531103,367.94474938250767,55.93999505217107,79.48319298776853,-1.9163750966824165,0.058554712887897375,1.1934919537024031,1.9163750966824165,-0.006508046297596777,0.21601937008520664,-0.004872441284149431,-0.007780708012163018,-1.608838264227987,0.06966270532755023,-0.20333484190206752,0.21493708485250257,1.9314559835240015
552,4.5749086999999236,258.95991884052364,367.9591564008027,55.94035854524615,79.48630518278543,-1.9632188669927335,0.011710942577580319,1.2849555152613177,1.9632188669927335,0.0849555152613177,0.21601937008520664,-0.0045089482090716615,-0.010892903029059653,-1.5751978286268475,0.05380783563730776,-0.07188045066945113,0.08978909936297905,13.839875578686454
553,4.589861299999939,258.9648027081778,367.8902026133843,55.941413555260375,79.47140982906232,-0.3926437733985467,1.5822860361717672,0.15878192314492967,0.3926437733985467,-1.0412180768550703,0.21601937008520664,-0.003453938194844852,0.0040024506940454785,-1.2524809719753698,0.468002619222675,0.3320608834677542,0.5738387246680635,16.344434713806635
554,4.5973040999997465,258.967282525189,367.89315154445933,55.941949243769066,79.47204685529557,-1.6584726023359595,0.31645720723435433,2.4,1.6584726023359595,1.2,0.21601937008520664,-0.002918249686153729,0.003365424460795907,-1.1780914092388242,0.5397813112627514,0.3867891005771328,0.6640554738226337,-1.0659427802174415
555,4.606396899999709,259.05613642719567,367.8276045975406,55.96114340771016,79.45788744511117,-0.33169452046719194,1.6432352891031219,0.0,0.33169452046719194,-1.2,0.21601937008520664,0.01627591425494046,0.017524834645200826,-1.142842402941515,0.5657627381952731,0.35346961631518986,0.6671043738338257,3.7932789179501727
556,4.612959399999909,259.06862242467,367.83486135446327,55.96384062501946,79.45945504517047,-1.5444272829996883,0.4305025265706255,2.4,1.5444272829996883,1.2,0.21601937008520664,0.018973131564237633,0.015957234585897595,-1.431410277463303,0.5906600236138041,-0.026810439604501524,0.5912681821028815,-10.09473152286523
557,4.622356499999569,259.0757722443511,367.85494031420177,55.96538512456319,79.46379248940515,-1.7869738355061877,0.18795597406412612,1.4951879173163567,1.7869738355061877,0.29518791731635663,0.21601937008520664,0.020517631107971113,0.01161979035121874,-1.1731350828364109,0.547933227057854,0.20550871097904028,0.5852047945824611,-12.766917337693956
558,4.627454199999647,259.0803749458534,367.8763022172223,55.966379397242406,79.46840707423947,-1.8354831460074876,0.1394466635628262,1.3332187939234315,1.8354831460074876,0.13321879392343142,0.21601937008520664,0.021511903787185815,0.0070052055169043115,-1.4170977196922825,0.12884105369127613,-0.16890807559491325,0.21243812067859955,-2.8456656013319854
559,4.639206800000011,259.0726678941782,367.8177617725673,55.96471452479432,79.45576120426058,-0.36709662920149755,1.6078331803688164,0.0,0.36709662920149755,-1.2,0.21601937008520664,0.019847031339097043,0.01965107549578704,-1.4566580693290816,0.06389446301858898,-0.21806479478592325,0.22723282581849977,6.693390719077977
560,4.644586199999594,259.0730528378024,367.8256028576926,55.964797680073524,79.45745503053014,-1.5515077047465495,0.4234221048237645,2.4,1.5515077047465495,1.2,0.21601937008520664,0.01993018661830348,0.0179572492262281,-1.1689524634751915,-0.04373930726450227,0.3302021744463758,0.333086479775288,-10.315800385532318
561,4.654569999999694,259.07704006491934,367.8480022769231,55.96565899836372,79.46229373896259,-1.742229031183685,0.23270077838662906,1.4272553525018359,1.742229031183685,0.22725535250183593,0.21601937008520664,0.02079150490850168,0.013118540793783495,-1.1317824360544133,-0.10486485697414849,0.440455080813434,0.45276629340375735,3.620687981694595
562,4.659747599999719,259.0680805118353,367.79336043251203,55.963723561350264,79.45049004215261,-0.34844580623673704,1.626484003333577,0.0,0.34844580623673704,-1.2,0.21601937008520664,0.018856067895043793,0.024922237603760777,-1.4298122977577576,-0.20661099671964875,-0.10150692318064147,0.2301993905706254,19.65140217834786
563,4.6705613999997695,259.0625447251268,367.8110796711163,55.96252772419257,79.4543177409143,-1.6496330089035975,0.3252968006667165,2.4,1.6496330089035975,1.2,0.21601937008520664,0.01766023073734857,0.021094538842064026,-1.1938005943171768,0.05366253397031778,0.1442361130723157,0.1538951716797033,10.065700679145035
564,4.6749056999997265,259.04946491663327,367.84393660479077,55.959702232200954,79.46141547502958,-1.8572459377182198,0.11768387185209428,1.7164499166527964,1.8572459377182198,0.5164499166527965,0.21601937008520664,0.014834738745733489,0.013996804726787104,-0.8602127555821854,0.045046156639966695,0.8218816773761894,0.8231152093326494,9.87901469849941
