frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,angular_vel_dps,vx_mm_s,vy_mm_s,speed_mm_s
43,0.3583319,609.4666871934654,717.8004864011174,761.8333589918318,897.2506080013967,-52.165427728918516,1.25,0.0,-0.0,-28.091784308566723,,,,
44,0.36666519999999997,637.9096667753089,734.0593216173941,797.3870834691361,917.5741520217425,-46.93245874934522,1.25,35.553724477304286,-20.32354402034582,-35.54183989718671,,,,
45,0.3749985,664.2414579508667,752.7565758549138,830.3018224385834,940.9457198186421,-41.36103506456986,1.25,68.46846344675157,-43.69511181724545,-41.36023383588751,,,,
46,0.3833318,687.9227024572784,773.3438239026511,859.903378071598,966.6797798783139,-37.250277943099945,1.25,98.07001907976621,-69.42917187691717,-34.43174533325572,654.0379323154718,3229.822668844102,-3027.105410815868,4426.637735389009
47,0.3916651,706.5684071996463,795.4191181410616,883.210508999558,994.273897676327,-29.091969693504023,1.25,121.37715000772619,-97.02328967493031,-9.950984671924278,985.7143466888157,2452.253579796938,-3231.9224735861408,4056.9533513337387
48,0.3999984,717.1270121785797,818.7035964809248,896.4087652232246,1023.379495601156,-17.522985215759547,1.25,134.57540623139278,-126.12888759975931,-0.8403128017441954,1243.3068162897525,1613.6574733722873,-3370.4710563467916,3736.838982755571
49,0.40833169999999996,719.6511258013962,841.7896398139355,899.5639072517453,1052.2370497674194,75.47134455731198,1.25,137.73054825991346,-154.98644176602272,5.529426929122729,1158.5301057762035,795.810479607968,-3423.8164012592088,3515.086495235277
50,0.416665,718.0298252422797,865.1051616703326,897.5372815528497,1081.3814520879157,4.192324286330562,1.25,135.70392256101786,-184.130844086519,10.444009625049414,237.48175634261298,80.34010478017447,-3408.5250800384238,3409.4717704780946
51,0.4249983,714.4496123361466,887.4705807691045,893.0620154201833,1109.3382259613807,-5.401579288765332,1.25,131.22865642835154,-212.08761795998396,13.84014931906843,66.03631693320406,-435.8739022033444,-3369.4442474020816,3397.5197710937537
52,0.4333316,709.2463999803049,909.0361663389984,886.5579999753811,1136.295207923748,-4.51905621387059,1.25,124.7246409835493,-239.04459992235127,-0.05595107127477661,6.45914532298778,-716.7356194595749,-3412.65549995248,3487.108760787081
53,0.44166489999999997,702.5979402216551,931.0179554684279,878.2474252770689,1163.7724443355348,-0.5422867456644708,1.25,116.41406628523714,-266.52183633413813,1.9111893977531795,-51.619222612154964,-933.6022092981223,-3436.6031390465014,3561.1591119340064
54,0.4499982,695.7600340508263,955.5443681249517,869.7000425635329,1194.4304601561896,5.990842605595947,1.25,107.86668357170106,-297.1798521547929,5.798556907723057,-147.24164446238063,-1209.2111730194931,-3474.1419844181073,3678.5668661656487
55,0.4583315,686.9098760793036,979.6581414247975,858.6373450991294,1224.5726767809967,14.028026631470341,1.25,96.80398610729765,-327.32206877960004,8.293217286080088,127.70155509398934,-1457.5431831868486,-3462.5963509164476,3756.8611393335195
56,0.4666648,674.1427344636534,1003.2748503641102,842.6784180795667,1254.0935629551377,14.035258261084058,1.25,80.84505908773485,-356.842954953741,7.705105340076682,-17.20286561607145,-1584.0620185458968,-3307.2397764020407,3667.027054333731
57,0.4749981,660.6618215465011,1024.4555830233664,825.8272769331263,1280.569478779208,7.954245677914559,1.25,63.99391794129451,-383.3188707778114,5.264925774048949,-208.2935931073314,-1598.7784132298088,-2865.790025354672,3281.591821667033
58,0.48333139999999997,649.7960841450611,1041.2588403831924,812.2451051813264,1301.5735504789905,-3.482846475681503,1.25,50.41174618949458,-404.32294247759376,1.1944061975611668,-292.73938314313983,-1458.4816403060954,-2271.7823961169756,2699.6599694066927
59,0.4916647,642.4676334469544,1051.070320198104,803.0845418086931,1313.83790024763,-6.210055224542718,1.25,41.251182816861274,-416.58729224623323,-2.880308089483578,-236.92566713710943,-1131.264696064543,-1590.9634002407727,1952.1588955481272
60,0.499998,638.2940158666524,1055.3839183910436,797.8675198333156,1319.2298979888046,-6.324571250968564,1.25,36.034160841483754,-421.9792899874079,-3.9042082216535565,-124.25559000244198,-771.9194998034693,-964.0589107171581,1235.0179340843565
61,0.5083313,636.4340620967947,1056.3067515770158,795.5425776209934,1320.3834394712699,-6.338313174139665,1.25,33.70921862916157,-423.13283146987317,-2.1667579696916888,3.7953340416102783,-527.5451567162452,-520.8069356382482,741.3121856435857
62,0.5166646,634.931274475652,1056.5907515060837,793.664093094565,1320.7384393826046,2.834745017064666,1.25,31.83073410273323,-423.4878313812079,0.08763023321219277,132.01289303679008,-432.3729325658222,-344.7328245663072,552.9801742820745
63,0.5249979,632.2113159272071,1058.6190021302093,790.2641449090089,1323.2737526627616,5.2044047841278385,1.25,28.430785917177104,-426.0231446613649,1.3525444834059057,156.58659450367546,-307.1639043206486,-215.32436114426076,375.1189739531828
64,0.5333312,628.0552600111514,1062.5613683859376,785.0690750139393,1328.201710482422,5.061885789976689,1.25,23.235716022107454,-430.95110248102526,2.6202071182338385,114.88762166069947,-251.36506802957126,-187.63925482466976,313.676405514773
