frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,angular_vel_dps,vx_mm_s,vy_mm_s,speed_mm_s
46,0.3833318,270.5304265,594.44094,338.1630331,743.051175,-5.080204849,1.25,0,0,-2.998960197,,,,
47,0.3916651,270.5313547,594.4257775,338.1641934,743.0322219,-4.890393015,1.25,0.001160296,0.018953064,-4.03376031,,,,
48,0.3999984,270.5347858,594.4452305,338.1684822,743.0565381,-5.024203119,1.25,0.005449063,-0.005363095,-5.032610884,,,,
49,0.4083317,270.5358218,594.4643401,338.1697773,743.0804251,-5.174000566,1.25,0.006744119,-0.029250158,-4.998672461,-46.65502971,-0.227696665,0.815510371,0.846701209
50,0.416665,270.5318657,594.4458476,338.1648322,743.0573095,-4.994252871,1.25,0.001799027,-0.006134533,-4.976848386,-20.59283163,-0.400687338,0.645433507,0.759693856
51,0.4249983,270.5228367,594.4137564,338.1535458,743.0171955,-4.910512737,1.25,-0.009487323,0.033979463,-4.942911992,3.706988311,-0.605777891,0.852448542,1.045770228
52,0.4333316,270.5179986,594.4042632,338.1474982,743.005329,-4.781272637,1.25,-0.015534943,0.045846019,-4.891791529,2.326200615,-0.699342323,2.052047952,2.167943837
53,0.4416649,270.5145932,594.4168156,338.1432416,743.0210195,-4.854521149,1.25,-0.019791581,0.030155452,-4.878153655,1.734469231,-0.57088832,1.824832914,1.912048283
54,0.4499982,270.5125105,594.3959388,338.1406381,742.9949235,-4.918398251,1.25,-0.022395027,0.056251498,-4.901747823,0.00327123,-0.37387903,1.580947573,1.624555557
55,0.4583315,270.5128362,594.3850201,338.1410452,742.9812751,-4.926063503,1.25,-0.021987891,0.069899868,-4.904579124,-1.820834464,-0.04759946,0.338619593,0.341948735
56,0.4666648,270.5103741,594.3610584,338.1379676,742.951323,-5.028483577,1.25,-0.025065554,0.099852015,-4.942775691,-2.707013019,0.234725062,-0.176597497,0.293738882
57,0.4749981,270.5164119,594.3929759,338.1455149,742.9912199,-4.795429138,1.25,-0.017518246,0.059955112,-4.967659328,-1.03015493,0.347267503,0.021291939,0.347919624
58,0.4833314,270.5224174,594.4227022,338.1530217,743.0283777,-5.045503987,1.25,-0.010011409,0.022797252,-4.990945413,0.349759278,0.495042337,-0.236492227,0.548630557
59,0.4916647,270.524086,594.3952291,338.1551075,742.9940363,-5.042816435,1.25,-0.007925606,0.057138658,-4.944670774,2.758520066,1.06187169,-0.66519437,1.25301837
60,0.499998,270.5293375,594.3929031,338.1616719,742.9911289,-5.042493929,1.25,-0.00136121,0.060046064,-4.890005879,2.892818788,1.536308051,2.009613437,2.529582692
61,0.5083313,270.5457697,594.3832314,338.1822121,742.9790393,-4.79711038,1.25,0.019178923,0.072135694,-4.827837815,2.754182062,2.199996017,6.088302932,6.473593674
62,0.5166646,270.567622,594.325989,338.2095275,742.9074863,-4.522104662,1.25,0.046494333,0.143688671,-4.847125694,-1.298428496,3.071213676,9.760927925,10.232696
63,0.5249979,270.5957503,594.2197596,338.2446879,742.7746995,-4.734663668,1.25,0.081654725,0.276475526,-4.876188286,-7.749161129,4.219472416,14.68967122,15.28366409
64,0.5333312,270.6264594,594.0698661,338.2830743,742.5873326,-5.139255832,1.25,0.120041119,0.463842362,-4.998771745,-14.47200624,17.14538517,65.26162702,67.47624911
65,0.5416645,270.6699861,593.9032494,338.3374826,742.3790617,-5.187806891,1.25,0.174449438,0.67211325,-5.212886301,-17.4313295,19.91542573,69.38935123,72.19076289
66,0.5499978,271.1172802,592.2078526,338.8966003,740.2598157,-5.410027672,1.25,0.733567114,2.791359276,-5.430835663,-19.73084572,20.86088694,71.36709378,74.3534712
67,0.5583311,271.2314668,592.0130199,339.0393336,740.0162749,-5.592677442,1.25,0.87630042,3.034900074,-5.573428185,-18.29007182,21.01967091,68.64417827,71.79031812
68,0.5666644,271.2911104,591.840866,339.113888,739.8010824,-5.824410478,1.25,0.95085487,3.25009254,-5.69830357,-13.72432642,20.96691349,63.53664988,66.90678097
69,0.5749977,271.3271123,591.781736,339.1588904,739.72717,-5.852218442,1.25,0.995857237,3.324005016,-5.760855022,-7.948043007,7.87451254,12.18815713,14.51065546
70,0.583331,271.3688804,591.7853695,339.2111005,739.7317119,-5.812183816,1.25,1.048067339,3.319463072,-5.784730947,-5.106625522,4.305655321,5.948021543,7.342862386
71,0.5916643,271.3797629,591.8015823,339.2247036,739.7519779,-5.722784934,1.25,1.061670491,3.299197125,-5.762002797,-2.599280548,-1.941488178,-5.855515243,6.168989796
72,0.5999976,271.3749881,591.8147533,339.2187351,739.7684417,-5.712057068,1.25,1.055702007,3.282733313,-5.786203397,-1.982835388,-1.468875337,-4.879683014,5.0959691
73,0.6083309,271.2263944,592.036049,339.032993,740.0450613,-5.710769724,1.25,0.869959853,3.006113714,-5.806606493,-2.776501182,-1.618447855,-3.074649811,3.474599965
74,0.6166642,271.27815,591.9443914,339.0976875,739.9304893,-5.973221444,1.25,0.934654342,3.120685703,-5.843472833,-4.746496623,-1.365244813,-1.617604685,2.11672821
75,0.6249975,271.3149323,591.8878574,339.1436654,739.8598218,-5.914199293,1.25,0.980632281,3.191353176,-5.900418034,-3.902141753,-1.049757753,-0.846680595,1.348650944
76,0.6333308,271.3342549,591.8555022,339.1678187,739.8193778,-5.907116635,1.25,1.004785518,3.231797199,-5.959772698,-3.380840926,3.349006433,5.630688621,6.551373783
77,0.6416641,271.3399963,591.8429759,339.1749954,739.8037199,-5.996783073,1.25,1.011962276,3.247455096,-5.948791986,-2.280456457,1.649731043,2.469487722,2.969845472
78,0.6499974,271.3380275,591.8483601,339.1725344,739.8104502,-6.007543046,1.25,1.00950123,3.240724801,-5.947474301,-1.568652142,0.164269932,0.370267518,0.405071161
79,0.6583307,271.3331408,591.8620755,339.166426,739.8275944,-5.918317885,1.25,1.003392861,3.223580613,-5.938491472,0.631737679,-0.808890982,-0.983669962,1.27354278
80,0.666664,271.320408,591.8755152,339.15051,739.8443941,-5.907610866,1.25,0.987476834,3.206780927,-5.965778278,1.287338758,-1.40956817,-1.733369215,2.234155604
81,0.6749973,271.307292,591.8882911,339.134115,739.8603639,-5.862202488,1.25,0.971081862,3.190811115,-5.9334504,1.366010888,-1.769238698,-1.931114972,2.619047652
82,0.6833306,271.2930109,591.9007547,339.1162636,739.8759433,-6.133217106,1.25,0.953230503,3.175231668,-5.895153086,0.517383658,-1.881087458,-1.989103365,2.737703823
83,0.6916639,271.2790531,591.9127304,339.0988164,739.890913,-5.845903655,1.25,0.935783246,3.160261999,-5.890557408,2.211541902,-1.55779078,-1.906596425,2.462076774
84,0.6999972,271.2704381,591.9283787,339.0880477,739.9104733,-5.726831315,1.25,0.92501453,3.140701638,-5.916933906,1.140404153,-1.157160165,-1.803015185,2.142401318
85,0.7083305,271.2684818,591.9390682,339.0856023,739.9238353,-5.884632477,1.25,0.922569145,3.127339727,-5.873631068,-0.812195337,-0.694346372,-1.740007717,1.873431007
86,0.7166638,271.2687202,591.9483914,339.0859002,739.9354892,-5.994084974,1.25,0.922867048,3.115685783,-5.885933751,0.921125595,-0.148042512,-1.597017244,1.60386429
87,0.7249971,271.2698661,591.9587547,339.0873327,739.9484433,-5.916702917,1.25,0.92429952,3.102731636,-5.928994423,6.463705015,0.296778359,-1.173394213,1.210343493
