frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s
10,0.3333333333333333,508.919921875,481.91900634765625,74.29487910583941,70.35313961279653,0.0,0.145985401459854,0.024534350764142232,0.003902685903284464,0.7902083396911621,0.05872740362679007,0.055813754562052634,0.08101902946257111
11,0.36666666666666664,508.8866882324219,481.81927490234375,74.29002747918567,70.33858027771441,0.9877604246139526,0.145985401459854,0.019682724110396066,-0.010656649178827138,0.5926562547683716,0.14290245780105706,0.08863908531026267,0.16816063716049282
12,0.4,508.8251953125,481.7379455566406,74.28105041058393,70.32670738053147,0.9877604246139526,0.145985401459854,0.010705655508658651,-0.02252954636176696,0.39510416984558105,0.160731851619545,0.15153648209397388,0.22090276940424425
13,0.43333333333333335,508.9230651855469,481.87786865234375,74.2953379832915,70.3471341098312,0.0,0.145985401459854,0.024993228216231955,-0.002102817062038298,0.39510416984558105,0.07741218065692135,0.0755677606067594,0.10818101569674933
14,0.4666666666666667,508.9801330566406,481.96197509765625,74.30366905936359,70.3594124230155,0.0,0.145985401459854,0.03332430428831401,0.01017549612225821,0.19755208492279053,0.1154232721258951,0.17797316947988423,0.21212491792093643
15,0.5,509.00830078125,482.0052795410156,74.3077811359489,70.36573423956432,0.0,0.145985401459854,0.037436380873629105,0.01649731267107768,0.0,0.16968664461685995,0.25150939495895847,0.3033983076979005
16,0.5333333333333333,509.0184631347656,482.0224609375,74.30926469120665,70.36824247262773,0.0,0.145985401459854,0.03891993613137856,0.019005545734486873,0.0,0.08072679060219914,0.12542056341237642,0.14915472653459308
17,0.5666666666666667,509.0189208984375,482.02508544921875,74.30933151802007,70.36862561302463,0.0,0.145985401459854,0.03898676294480197,0.019388686131392774,0.27943618297576905,-0.7210345859945451,-0.1878902685903086,0.7451131640437332
18,0.6,509.0152282714844,482.02105712890625,74.30879244839187,70.3680375370666,0.0,0.145985401459854,0.038447693316598475,0.018800610173357768,0.637418293952942,-4.735428190579399,-0.32036774349910513,4.746252799757803
19,0.6333333333333333,508.1569519042969,481.7474670410156,74.1834966283645,70.32809737825045,1.3971809148788452,0.145985401459854,-0.0868481267107768,-0.021139548642793216,0.637418293952942,-12.048179459397804,-0.18797046076636556,12.049645686906146
20,0.6666666666666666,503.6020202636719,481.6395263671875,73.51854310418567,70.3123396156478,1.7899105548858643,0.145985401459854,-0.7518016508896039,-0.03689731124543982,0.637418293952942,-22.063540716240887,-0.09350407732662808,22.063738847930924
21,0.7,495.2634582519531,481.807861328125,72.30123478130702,70.3369140625,0.0,0.145985401459854,-1.969109973768255,-0.012322864393240707,0.637418293952942,-32.81447807367692,-0.2876493356523605,32.81573880606872
22,0.7333333333333333,483.8297119140625,481.9183349609375,70.63207473197993,70.35304160013686,0.0,0.145985401459854,-3.6382700230953446,0.003804673243621437,0.09759240150451665,-42.7255360401459,-0.641858177463518,42.7303570291401
23,0.7666666666666667,471.5520324707031,481.6926574707031,68.83971276944571,70.32009598112454,0.0,0.145985401459854,-5.43063198562956,-0.02914094576870241,-0.6553756713867187,-49.18873139541512,-1.1369112112226385,49.20186849493117
24,0.8,459.3786315917969,481.0146789550781,67.06257395500684,70.22112101533986,-1.3019485473632812,0.145985401459854,-7.207770800068431,-0.12811591155337965,-1.3490219116210938,-51.61459818373626,-2.010471316149676,51.65373888288834
25,0.8333333333333334,447.44488525390625,480.341552734375,65.32042120494981,70.12285441377736,-1.9749298095703125,0.145985401459854,-8.949923550125462,-0.22638251311587965,-2.26380615234375,-51.05392121920621,-2.739338004676142,51.12735906108174
26,0.8666666666666667,436.3367919921875,479.5125732421875,63.698801750684304,70.00183550980839,-3.468231201171875,0.145985401459854,-10.571543004390968,-0.3474014170848534,-3.405924987792969,-49.22962940522359,-3.2113224224452788,49.334257905400335
27,0.9,425.54315185546875,478.7909240722656,62.12308786211222,69.89648526602417,-4.573921203613281,0.145985401459854,-12.14725689296305,-0.45275166086906893,-4.3862243652343755,-47.331427135606766,-3.058609788435178,47.430149573147716
28,0.9333333333333333,415.34820556640625,478.0263977050781,60.63477453524178,69.78487557738366,-5.710594177246094,0.145985401459854,-13.63557021983349,-0.564361349509582,-5.88370361328125,-45.10978308907391,-2.7202255360401475,45.19172664670186
29,0.9666666666666667,405.3419189453125,477.52276611328125,59.17400276573905,69.71135271726733,-6.2034454345703125,0.145985401459854,-15.096341989336224,-0.6378842096259092,-7.327040100097657,-43.6077836308166,-1.897293424954399,43.64903796800671
30,1.0,395.9445495605469,477.2359619140625,57.80212402343749,69.669483491104,-9.462326049804688,0.145985401459854,-16.46822073163778,-0.6797534357892374,-8.53618621826172,-43.030747462363166,-0.8172651973083864,43.03850775262086
31,1.0333333333333334,386.5512390136719,477.34649658203125,56.43083781221487,69.68561993898265,-10.684913635253906,0.145985401459854,-17.839506942860403,-0.6636169879105864,-9.550927734375001,-43.36779517848993,0.7462683907390879,43.3742155566469
32,1.0666666666666667,376.4163818359375,477.8578796386719,54.95129661838503,69.76027439980611,-10.619651794433594,0.145985401459854,-19.319048136690242,-0.5889625270871335,-10.572224426269532,-43.76554837192062,2.2790616446167773,43.82484850258911
33,1.1,365.8366394042969,478.8783874511719,53.406808672160125,69.90925364250684,-10.7843017578125,0.145985401459854,-20.863536082915147,-0.43998328438640044,-10.827539062500001,-45.12352268191147,3.9332658531021973,45.2946230748878
34,1.1333333333333333,355.3762512207031,480.12469482421875,51.87974470375228,70.09119632470346,-11.309928894042969,0.145985401459854,-22.39060005132299,-0.2580406021897801,-10.75152587890625,-46.97679060218982,5.249887730953507,47.26923075817509
35,1.1666666666666667,344.42852783203125,481.7264404296875,50.28153690978558,70.32502779995437,-10.738899230957031,0.145985401459854,-23.988807845289692,-0.024209126938870895,-10.565351867675783,-47.859145115761834,6.130772054630453,48.25022421914107
36,1.2,332.9194030761719,483.3401184082031,48.601372711849905,70.5606012274749,-10.304847717285156,0.145985401459854,-25.668972043225367,0.2113643005816641,-10.609199523925781,-48.15294251824822,6.505884323676956,48.59045589412372
37,1.2333333333333334,321.7771911621094,484.857177734375,46.97477243242472,70.78206974224452,-9.68878173828125,0.145985401459854,-27.29557232265055,0.4328328153512757,-10.800167846679688,-48.600468322308416,6.935527272468075,49.09284122654597
38,1.2666666666666666,310.8620300292969,486.3059387207031,45.3813182524521,70.993567696453,-11.0035400390625,0.145985401459854,-28.889026502623175,0.6443307695597582,-11.286898803710939,-48.71193544708034,7.525126881843087,49.28975745110093
39,1.3,299.8907165527344,488.0427551269531,43.77966665003421,71.24711753678147,-12.2647705078125,0.145985401459854,-30.490678105041063,0.897880609888233,-12.140771484375001,-47.89218429231293,8.402830249201624,48.623748030008585
40,1.3333333333333333,288.81573486328125,490.317626953125,42.162881001938864,71.57921561359488,-13.172554016113281,0.145985401459854,-32.10746375313641,1.2299786867016422,-13.067558288574219,-47.654173913663364,9.864653427235435,48.664480667455415
41,1.3666666666666667,278.24249267578125,492.933349609375,40.619341996464414,71.96107293567518,-14.574211120605469,0.145985401459854,-33.65100275861086,1.6118360087819354,-13.751004028320315,-47.930435960310206,11.859353615419703,49.37581350743465
42,1.4,267.37200927734375,496.11932373046875,39.032410113480836,72.42617864678375,-14.322715759277344,0.145985401459854,-35.237934641594435,2.076941719890513,-14.487129211425783,-47.54044804259809,13.309121236313853,49.368278359427016
43,1.4333333333333333,256.1414489746094,499.8453674316406,37.39291225906706,72.97012663235628,-14.420768737792969,0.145985401459854,-36.87743249600821,2.6208897054630427,-15.909129333496095,-46.22996086621802,13.959239207915143,48.29150692363871
44,1.4666666666666666,245.61537170410156,503.2373352050781,35.856258642934534,73.46530440950045,-15.945396423339844,0.145985401459854,-38.41408611214074,3.116067482607207,-17.30248260498047,-45.49664351191831,14.554906691947957,47.76808432062029
45,1.5,236.03652954101562,506.2544250488281,34.45788752423586,73.90575548158074,-20.282554626464844,0.145985401459854,-39.812457230839414,3.5565185546875,-18.798220825195315,-44.69818337990418,15.031007641423368,47.15780728765991
46,1.5333333333333334,226.3004913330078,509.5502014160156,33.03656807781136,74.3868907176665,-21.540977478027344,0.145985401459854,-41.23377667726391,4.037653790773263,-20.41818084716797,-43.21382620038777,15.155599552349507,45.794398922450085
47,1.5666666666666667,216.34158325195312,513.2797241210938,31.582712883496804,74.93134658702098,-21.801406860351562,0.145985401459854,-42.68763187157847,4.582109660127742,-21.92881469726563,-41.92046005360402,15.668615633553824,44.75299416774097
48,1.6,206.8056640625,517.1480102539062,30.190607892335763,75.4960598910812,-22.52056884765625,0.145985401459854,-44.07973686273951,5.146822964187962,-22.396276855468756,-40.71874019873403,16.424239778170595,43.906394245745574
49,1.6333333333333333,197.7561798095703,521.1256713867188,28.869515300667196,76.07674034842609,-23.498565673828125,0.145985401459854,-45.400829454408075,5.727503421532845,-21.775071716308595,-39.806460638115965,17.17724431170173,43.35449262392267
50,1.6666666666666667,189.54930114746094,525.0054321289062,27.67143082444685,76.64312877794251,-22.61986541748047,0.145985401459854,-46.59891393062842,6.293891851049267,-20.338964843750002,-39.05845475022808,17.18903256158753,42.673478038225696
51,1.7,180.8547821044922,529.160888671875,26.40215797145871,77.24976476961679,-18.434951782226562,0.145985401459854,-47.868186783616565,6.900527842723548,-18.416333007812497,-39.26289133781938,16.80833357093975,42.70942183684289
52,1.7333333333333334,171.74984741210938,532.9038696289062,25.072970425125455,77.79618534728557,-14.620872497558594,0.145985401459854,-49.19737432994982,7.4469484203923315,-16.35113067626953,-40.73245306084624,16.026566776916038,43.77194963682782
53,1.7666666666666666,161.98052978515625,536.3375244140625,23.646792669365873,78.29744881957116,-12.90740966796875,0.145985401459854,-50.6235520857094,7.948211892677918,-14.378663635253908,-43.36751450587366,15.410530480155147,46.02418672933779
54,1.8,151.2532958984375,539.4226684570312,22.080773123859487,78.74783481124543,-13.172554016113281,0.145985401459854,-52.189571631215784,8.398597884352185,-13.3908203125,-45.96247986285353,14.337291856751786,48.14672878741501
55,1.8333333333333333,140.03805541992188,542.59912109375,20.44351174013458,79.21155052463503,-12.757530212402344,0.145985401459854,-53.82683301494069,8.862313597741789,-13.470318603515627,-47.371930867216065,13.376108434078517,49.22418217633001
56,1.8666666666666667,128.38095092773438,545.529296875,18.74174466098312,79.63931341240875,-13.495735168457031,0.145985401459854,-55.528600094092155,9.290076485515513,-14.57582702636719,-47.48260275290829,12.760553290374101,49.167359950143464
57,1.9,117.6668930053711,548.1749267578125,17.177648613922788,80.02553675296532,-15.018363952636719,0.145985401459854,-57.09269614115249,9.676299826072082,-15.848646545410158,-46.16429015667775,12.417116930885113,47.8050884168747
58,1.9333333333333333,107.77122497558594,550.9058227539062,15.733025543881158,80.42420770130018,-18.434951782226562,0.145985401459854,-58.53731921119412,10.074970774406935,-17.883560180664066,-43.91270769773608,12.220646099452516,45.58146650158234
59,1.9666666666666666,98.54906463623047,553.598876953125,14.386724764413206,80.81735429972628,-19.536651611328125,0.145985401459854,-59.88361999066207,10.468117372833035,-19.680299377441408,-42.239123713361096,13.031282076870452,44.20359583381864
60,2.0,89.90438079833984,556.551025390625,13.124727123845231,81.24832487454378,-22.932098388671875,0.145985401459854,-61.14561763123004,10.899087947650543,-21.036907958984372,-42.15905182553027,14.7290573677007,44.65793078243511
61,2.033333333333333,80.15795135498047,560.4066772460938,11.701890708756272,81.81119375855383,-22.47943115234375,0.145985401459854,-62.568454046319,11.461956831660586,-21.557420349121095,-44.1863668400005,16.94711949703468,47.324833584132854
62,2.066666666666667,69.53530883789062,564.9906005859375,10.151139976334397,82.48037964758211,-21.801406860351562,0.145985401459854,-64.11920477874088,12.131142720688871,-21.83498992919922,-46.322034849737655,19.144705890739004,50.12235705015484
63,2.1,57.32512283325195,570.2537841796875,8.36863107054773,83.24872761747262,-21.037513732910156,0.145985401459854,-65.90171368452754,12.899490690579384,-17.248570251464844,-38.75004900632986,16.558882441833966,42.139801681017
64,2.1333333333333333,45.66474151611328,575.4557495117188,6.666385622790259,84.00813861484944,-20.92449951171875,0.145985401459854,-67.60395913228501,13.658901687956202,-12.752684020996096,-30.213030515796078,13.181669137773692,32.96336776189836
