frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,angular_vel_dps,vx_mm_s,vy_mm_s,speed_mm_s
46,0.3833318,405.86847697334,687.2446749143958,238.74616292549413,404.2615734790563,80.04112023011504,0.5882352941176471,0.0,0.0,48.00635173085538,,,,
47,0.3916651,405.86720452939943,687.2457927288585,238.74541442905848,404.2622310169756,79.99791172253568,0.5882352941176471,-0.000748496435647894,0.0006575379192668152,64.00477263067879,,,,
48,0.3999984,405.8665130219392,687.2465829596216,238.74500765996427,404.262695858601,79.99272670162615,0.5882352941176471,-0.0011552655298601167,0.0011223795446539953,80.00317859764198,,,,
49,0.40833169999999996,405.8663159120311,687.2484239063455,238.7448917129595,404.26377876843856,79.99210449911702,0.5882352941176471,-0.0012712125346467928,0.0022052893822319675,80.00345369734205,768.8872206530316,0.028419561582999013,0.32989075951163915,0.3311126465294493
50,0.416665,405.8681410513554,687.2591538447408,238.7459653243267,404.2700904969064,79.99202983481592,0.5882352941176471,-0.00019760116742872924,0.008517017850067532,80.00348670930606,384.54502508960894,0.04322793384809622,0.41591574371776474,0.4181561432492374
51,0.4249983,405.8704900175666,687.2680420830587,238.74734706915683,404.2753188723875,80.0424957286154,0.5882352941176471,0.001184143662698034,0.013745393331191735,80.04319111019487,0.53631905580269,0.06657964530165977,0.46119266771829903,0.465973739523609
52,0.4333316,405.87026649579906,687.275253309529,238.74721558576417,404.2795607703112,79.99807678235572,0.5882352941176471,0.0010526602700338117,0.017987291254883075,80.02741791857495,0.28198513376604395,0.06202572916940129,0.4579499864933858,0.4621313462732085
53,0.44166489999999997,405.8712290612839,687.2792506429138,238.74778180075523,404.28191214289046,80.19124870607018,0.5882352941176471,0.0016188752611014934,0.020338663834138515,80.02552513558058,0.028810852192209357,0.05416487866378318,0.29171585100573894,0.29670182306259063
54,0.4499982,405.87070938360665,687.2808619006363,238.74747610800392,404.2828599415508,79.91323854101749,0.5882352941176471,0.0013131825097900673,0.021286462494458647,80.01520303091812,12.564422585186605,0.06598629137172676,0.12307898399930875,0.13965180611541164
55,0.4583315,405.871977714914,687.279816968201,238.74822218524355,404.2822452754123,79.98256591984398,0.5882352941176471,0.002059259749415787,0.02067179635599814,80.00468715667893,30.96244325563518,0.07929519395083962,-0.011201356988375849,0.08008244615446201
56,0.4666648,405.87516402784263,687.2767601428864,238.75009648696627,404.2804471428743,79.99088520530316,0.5882352941176471,0.003933561472138081,0.01887366381799893,80.56670662384055,21.800822367930138,-1.8453152981842431,-2.301127877902617,2.949640327255749
57,0.4749981,405.87588321623696,687.2744598832494,238.75051953896292,404.27909404897025,79.94549741115982,0.5882352941176471,0.004356613468786463,0.01752056991392692,81.31751456048588,13.283455806705138,-80.5925908636151,-118.66573590823704,143.4458872911786
58,0.48333139999999997,405.74051975050185,687.1162547368818,238.67089397088344,404.18603219816583,83.00134604187825,0.5882352941176471,-0.07526895461069216,-0.07554128089049073,80.93388910077394,-15.557320510098538,-160.5606617158526,-247.482053529072,295.00354728307747
59,0.4916647,400.1620903653346,678.8754058957613,235.3894649207851,399.3384740563302,83.66727822424413,0.5882352941176471,-3.3566980047090453,-4.923099422726125,80.56867814228819,-75.272642787394,-255.0029184404672,-392.6578610309457,468.1951347916305
60,0.499998,394.4989763355619,669.7499082964734,232.05822137385996,393.9705342920432,78.0644386212843,0.5882352941176471,-6.687941551634168,-10.291039187013098,79.3564680616449,-150.34292397687727,-352.0930383513157,-549.379474085634,652.5238035520765
61,0.5083313,387.81252955580305,659.4636062395882,228.1250173857665,387.9197683762284,78.16483041287442,0.5882352941176471,-10.621145539727621,-16.341805102827948,77.43035905313958,-192.32996229028362,-456.1667410388367,-742.5511388381535,871.4759258980317
62,0.5166646,380.93605942604626,648.3602361263679,224.0800349564978,381.38837419198114,73.88444700794336,0.5882352941176471,-14.666127968996335,-22.87319928707518,75.05325111860331,-261.17140672879805,-481.6344094611429,-833.1052347795065,962.3076621299451
63,0.5249979,373.42883817416083,634.519092792002,219.66402245538873,373.2465251717659,73.37080099935164,0.5882352941176471,-19.0821404701054,-31.015048307290442,72.92017272700583,-314.95325843399576,-492.4687661417155,-897.6073035173717,1023.8282848958954
64,0.5333312,366.046456158253,619.8640211453628,215.32144479897238,364.6258947913899,71.78173855156282,0.5882352941176471,-23.424718126521753,-39.63567868766643,69.68657972382273,-345.91778366190067,-493.98222486108574,-942.3657619731478,1063.9885656424788
65,0.5416645,359.6159116000075,606.1696452860623,211.53877152941618,356.5703795800367,67.39904666329691,0.5882352941176471,-27.207391396077952,-47.69119389901965,66.23346811910483,-329.11047389391285,-517.5966663202445,-977.8389231228332,1106.3793511087654
66,0.5499978,352.82226192310657,592.7129651034562,207.54250701359211,348.6546853549743,61.99686539695891,0.5882352941176471,-31.20365591190202,-55.60688812408205,63.01717572019102,-286.7455534936438,-528.8754357511556,-941.6489890641534,1080.0055764423241
67,0.5583311,344.2731088807511,579.0969227928622,202.51359345926537,340.64524870168367,56.618888984353816,0.5882352941176471,-36.23256946622877,-63.616324777372654,61.340369558102616,-190.79232241941136,-519.5413281558504,-852.7233387948359,998.529060261822
68,0.5666644,335.9669779898275,567.8192228671714,197.62763411166324,334.0113075689244,57.28933900478262,0.5882352941176471,-41.11852881383089,-70.25026591013193,60.972489122362944,-63.954010504181895,-489.43638528318525,-728.7978672673186,877.8919674837347
69,0.5749977,329.24575928392335,559.4630262523414,193.67397604936667,329.0958977954949,63.39770774112079,0.5882352941176471,-45.07218687612746,-75.1656756835614,61.73693142173434,53.95871156133137,-424.22167058764103,-567.7385059529018,708.7249374318659
70,0.5833309999999999,324.94763964942445,554.546669514023,191.14567038201437,326.203923243543,65.55964448459855,0.5882352941176471,-47.60049254347976,-78.05765023551334,63.56872834043234,105.94769132481834,-312.6997986121504,-377.7835284151963,490.4095822819073
71,0.5916643,322.7733471192887,552.4983151243691,189.86667477605218,324.9990088966877,65.81907689381589,0.5882352941176471,-48.879488149441954,-79.26256458236861,65.26544637546125,115.6418436558356,-191.34866280096887,-203.91421199900975,279.6342550741879
