frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
152,1.2666616,375.0176570468814,727.6493022044878,46.14523895074876,89.53591995369464,87.85450105023693,0.12304817675552832,0.0,-0.0,52.66768626859026,-0.07791441617639042,-0.023399361117165774,0.0813522362864064,
153,1.2749949,375.0127832921396,727.6517578184662,46.14463924411383,89.5362221125175,87.80425338286436,0.12304817675552832,-0.0005997066349294755,-0.0003021588228619976,70.21674778200479,-0.07297834150043718,-0.015588071975645185,0.07462456911816863,
154,1.2833282,375.0067501049049,727.6540664681802,46.14389687142457,89.53650618765559,87.67967690984997,0.12304817675552832,-0.0013420793241891715,-0.0005862339609450373,87.77497781498172,-0.06669665601529134,-0.016616890077369,0.068735470897241,
155,1.2916615,375.0017777440072,727.6515905000123,46.143285031481945,89.53620152428682,87.74530756707263,0.12304817675552832,-0.0019539192668176497,-0.0002815705921790368,87.77775136611812,-0.060709474466362934,-0.009182661629572937,0.06140001274092054,842.8340213714259
156,1.2999948,374.99887109275346,727.6530037727557,46.142927373344705,89.53637542492116,87.79115016488464,0.12304817675552832,-0.00231157740405763,-0.00045547122651612426,87.79242769811385,-0.05585845651748049,0.0003921764016445706,0.05585983321533699,421.6352829417412
157,1.3083281,374.99614719223325,727.6543986249953,46.14259220235203,89.53654705894608,87.86836880591896,0.12304817675552832,-0.002646748396735177,-0.000627105251439275,87.78563002006273,-0.05131204426093146,0.0005644195021825159,0.05131514840288619,0.23372726653169215
158,1.3166613999999999,374.9931783349385,727.6528802527336,46.14222688987486,89.53636022600764,87.87763504284308,0.12304817675552832,-0.0030120608738997134,-0.0004402723129999231,87.78481429869659,-0.049952128116815576,0.01168266088002241,0.05130009423613531,0.16687985856402726
159,1.3249947,374.9885255478482,727.6526784368358,46.14165437290657,89.53633539292937,87.6456885195943,0.12304817675552832,-0.0035845778421901286,-0.0004154392347288649,87.78471641213267,-0.051739870858837946,0.04327997304974091,0.06745495017917905,-0.35422298427878207
160,1.333328,374.98525179360297,727.6525962845684,46.14125154341555,89.53632528424266,87.74122896024195,0.12304817675552832,-0.0039874073332129,-0.00040533054801983326,87.78470466574498,-0.0511883587026328,0.06819732853536875,0.0852708841635316,0.5630972268023979
161,1.3416613,374.9815675236791,727.6440860369235,46.14079820071874,89.5352781137862,87.79066073206496,0.12304817675552832,-0.004440750030020979,0.0006418399084395787,87.7776684661394,-0.04213135539089693,0.08289710826024967,0.09298914810334383,0.08097797084143299
162,1.3499946,374.97841051307336,727.6340054836635,46.14040973631971,89.53403772008689,87.86831007398061,0.12304817675552832,-0.004829214429051376,0.0018822336077590762,87.80909231066329,-0.03021280477495514,0.0755647519345473,0.08138086573205781,0.023123660126009637
163,1.3583279,374.9762482712969,727.6270875168856,46.14014367641141,89.533186476888,87.84245404481517,0.12304817675552832,-0.00509527433735002,0.002733476806639601,87.78818836731865,-0.023296317010338758,0.03817710699928949,0.044723706074982175,-0.5726649625438951
164,1.3666612,374.9769226227746,727.6223300342712,46.14022665413123,89.53260107732636,87.80280774221376,0.12304817675552832,-0.005012296617529444,0.003318876368282986,87.78567989411731,-0.02037053044035394,-0.012061116414180097,0.023673382512387008,-41.05636616796537
165,1.3749945,374.9763934349201,727.6317693049454,46.14016153853058,89.53376256237271,87.63670924351878,0.12304817675552832,-0.005077412218184918,0.0021573913219299357,87.76084372108315,2.386660265494284,-5.569094117360259,6.058956718025462,-141.39539379905113
166,1.3833278,374.97464871250367,727.6390579982809,46.13994685361829,89.53465942279858,87.77811836605818,0.12304817675552832,-0.005292097130471518,0.0012605308960615957,86.06699338520185,11.735718990580239,-25.117221465676202,27.723670651298885,-250.08824302031894
167,1.3916610999999999,374.9715336105865,727.6472017783553,46.139563546006976,89.53566150008865,87.7441292088098,0.12304817675552832,-0.005675404741786849,0.0002584536059941911,81.91764113493517,27.878064867775258,-59.477677776187576,65.68698999360439,-359.1910308842036
168,1.3999944,376.59946411637196,731.3854978588693,46.33987742662858,89.99565201696822,79.37320236540874,0.12304817675552832,0.1946384758798203,-0.4597320632735773,77.36788658951252,48.75147528167426,-105.1263858958973,115.88038381742102,-474.35731766899335
