frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,angular_vel_dps,vx_mm_s,vy_mm_s,speed_mm_s
82,0.6833306,558.497815192909,386.07716953541296,143.20456799818177,98.99414603472127,-4.144240524604015e-44,0.2564102564102564,0.0,0.0,-1.0277716501017959e-44,,,,
83,0.6916639,556.7568848285007,387.22002938336493,142.75817559705143,99.28718702137562,-8.28848104920803e-45,0.2564102564102564,-0.44639240113033907,0.2930409866543471,-1.0344024349411623e-44,,,,
84,0.6999972,553.737255875094,390.18565309779433,141.9839117628446,100.0476033584088,-1.6576962098416063e-45,0.2564102564102564,-1.2206562353371737,1.0534573236875246,-1.0357285919090356e-44,,,,
85,0.7083305,550.5414611855704,393.93351349417514,141.1644772270693,101.00859320363465,-3.3153924196832126e-46,0.2564102564102564,-2.0400907711124603,2.014447168913378,-0.19095947265625002,-5.682976638156561,-82.02307931925426,78.81140097645947,113.7498240213362
86,0.7166638,547.0448196420957,397.069117509286,140.26790247233222,101.81259423315025,-6.630784839366426e-47,0.2564102564102564,-2.9366655258495484,2.8184481984289818,-0.2291513671875,-9.793534252262024,-73.4395189746661,84.13975349954066,111.6819639252185
87,0.7249971,545.1691181185317,398.883970966677,139.78695336372607,102.27794127350691,-0.9547973632812501,0.2564102564102564,-3.4176146344557026,3.2837952387856433,-0.23678974609375,-15.198691451015755,-69.38171844640638,94.30474392405914,117.07778431948043
88,0.7333303999999999,544.8230107308048,400.8926846362005,139.6982078796935,102.79299606056422,-0.19095947265625002,0.2564102564102564,-3.50636011848826,3.7988500258429525,-0.408062294921875,-12.229384423787643,-73.08352065290836,110.26542246151831,132.2862970289863
89,0.7416637,542.4627717256699,405.51011268737045,139.0930183911974,103.97695197112061,-0.038191894531250006,0.2564102564102564,-4.111549606984369,4.982805936399345,-0.63327627734375,-17.000710494716934,-72.15847176527578,136.57074483305635,154.46168907452713
90,0.749997,538.6654365837612,411.85157297164733,138.1193427137849,105.60296742862751,-0.856362744140625,0.2564102564102564,-5.08522528439687,6.60882139390624,-0.70051511875,-23.743534019386043,-83.08175761708972,175.41743061914053,194.09753582610426
91,0.7583303,535.319114883245,419.26177477367355,137.26131150852436,107.5030191727368,-1.1260699121093751,0.2564102564102564,-5.943256489657415,8.508873138015531,-0.9375114710156252,-25.089374104046392,-115.64395967359368,220.03590485393045,248.57458605793894
92,0.7666636,531.6683865088971,427.38918942095745,136.3252273099736,109.58697164639933,-1.2909915703125001,0.2564102564102564,-6.879340688208174,10.592825611678066,-1.2260997063125,-23.776211572906334,-131.59497562429343,249.8573555168559,282.3932288767472
93,0.7749969,526.0309424524196,436.64837615162605,134.87972883395372,111.96112209016052,-1.375941233984375,0.2564102564102564,-8.324839164228052,12.966976055439247,-1.4534487010281254,-26.661101422392733,-124.40902581258491,263.25296505054604,291.16958857604004
94,0.7833302,521.0786737234564,446.1117705515784,133.6099163393478,114.38763347476367,-1.4811330710156252,0.2564102564102564,-9.594651658833982,15.393487440042406,-1.6239477968462503,-26.501553008684482,-114.41050735442026,273.1238286179672,296.1188780743851
95,0.7916635,518.4490507550829,454.6300086779337,132.93565403976484,116.57179709690607,-1.9931077177187502,0.2564102564102564,-10.268913958416931,17.5776510621848,-1.8113899011661252,-26.16554054703171,-119.62767731200303,290.94739394403746,314.58093906321096
96,0.7999968,516.7274818049816,463.64421939360454,132.4942261038414,118.88313317784731,-1.9785653912000003,0.2564102564102564,-10.71034189434036,19.888987143126045,-2.0417384294519754,-26.09271303220107,-129.44514049771237,312.6601996307367,338.39687473675735
97,0.8083300999999999,512.2289667036869,474.6679518210574,131.34076069325303,121.70973123616855,-2.228202091911875,0.2564102564102564,-11.863807304928741,22.715585201447283,-2.316326201515395,-29.226841764636795,-142.84122862172558,340.1572055235418,368.93162112205715
98,0.8166633999999999,504.99619126088265,487.4554553624909,129.4862028874058,124.98857829807459,-2.5276838754136253,0.2564102564102564,-13.718365110775977,25.994432263353318,-2.5406407285843295,-32.02357853451806,-171.70398702257916,384.54132571109767,421.13452760263976
99,0.8249967,497.86706691922456,501.3870953469704,127.65822228698065,128.56079367871035,-2.854071931332725,0.2564102564102564,-15.546345711201127,29.566647643989086,-2.8417279992324915,-32.60653926419781,-212.52431261885917,435.5563386761058,484.63997731826987
100,0.83333,490.54726447150534,517.1177241541254,125.78134986448853,132.59428824464754,-3.11468035306342,0.2564102564102564,-17.42321813369324,33.600142209926275,-3.145700336174624,-31.654494323085416,-239.70812779825002,473.3949372236865,530.6248704325498
101,0.8416633,482.1924191452201,534.4218413168517,123.6390818321077,137.0312413632953,-3.4840017444408096,0.2564102564102564,-19.565486166074066,38.037095328574026,-3.400338797703675,-32.07905849788058,-237.58568278849276,481.66355144740186,537.0723726454362
102,0.8499966,473.27655174675425,551.5943214131973,121.35296198634724,141.4344413879993,-3.748063776622537,0.2564102564102564,-21.851606011834534,42.44029535327803,-3.6352581892282356,-30.5738770818377,-226.115602823251,480.20900935104396,530.7814602094097
103,0.8583299,466.38867223844636,565.7254693913853,119.58683903549905,145.05781266445777,-3.8008761830588824,0.2564102564102564,-23.61772896268272,46.0636666297365,-3.8772628194862726,-30.47162089062447,-209.18425892339928,469.6031171878551,514.086706552389
104,0.8666632,461.12342843558815,579.4207472306589,118.23677652194567,148.5694223668356,-4.028668888955527,0.2564102564102564,-24.9677914762361,49.57527633211433,-4.11563444866288,-32.654332761909274,-195.1236905786131,453.7668708550807,493.94091520204097
105,0.8749965,456.5549583662213,593.4279254551257,117.06537394005673,152.16100652695528,-4.3247035043536055,0.2564102564102564,-26.139194058125042,53.16686049223401,-4.415346128013827,-34.914993760765746,-178.2788395996627,434.4274517768989,469.5855145832036
106,0.8833297999999999,450.4849462565944,608.1586628823361,115.50896057861394,155.93811868777848,-4.675859890323847,0.2564102564102564,-27.695607419567835,56.943972653057216,-4.760930553727766,-37.11384193177582,-175.79192386629498,430.22417255048083,464.7533099864477
107,0.8916630999999999,444.30635619305485,622.1884999490997,113.9247067161679,159.53551280746143,-5.246622173377269,0.2564102564102564,-29.27986128201387,60.54136677274016,-5.0900437767611795,-38.52313692845431,-183.11122917605675,422.06967724383867,460.0788353087811
108,0.8999964,437.82259887492387,635.6366177851264,112.26220483972406,162.9837481500324,-5.528798311628579,0.2564102564102564,-30.94236315845771,63.98960211531113,-5.423666714336612,-36.40744727509538,-196.58322947603952,399.44259215708354,445.19585638278284
109,0.9083297,431.36797271677784,648.0067954374925,110.60717249148149,166.15558857371602,-5.6742350041225915,0.2564102564102564,-32.59739550670028,67.16144253899475,-5.720758733492324,-31.448636904858837,-185.89698350532487,348.5588708970658,395.03287832459773
110,0.916663,424.610311355464,658.3370870429669,108.87443880909332,168.80438129306842,-5.992818192230768,0.2564102564102564,-34.33012918908845,69.81023525834715,-5.932317029901591,-26.10949416003882,-165.97526850181615,283.46336960541265,328.4802454673717
111,0.9249963,420.27680727001837,664.7992528398433,107.76328391538931,170.4613468820111,-6.161319986102404,0.2564102564102564,-35.441284082792464,71.46720084728983,-6.071285183324069,-17.22484723442642,-129.56297010819605,185.11284386051324,225.94983555069047
112,0.9333296,417.33548294543425,668.251113258789,107.00909819113697,171.3464392971254,-6.304413655423606,0.2564102564102564,-36.1954698070448,72.35229326240412,-6.17793501518044,-6.411758657792121,-82.8703051724629,62.18112538808457,103.60492186139531
113,0.9416629,416.7687004482726,665.7173345891113,106.86376934571092,170.69675245874646,-6.223639078740971,0.2564102564102564,-36.34079865247085,71.70260642402519,-6.141365811629839,5.948409613361959,-25.738066627480904,-94.58859143005672,98.02780066105149
114,0.9499962,417.901601991951,658.1111878953247,107.15425692101307,168.74645843469864,-6.207484163404445,0.2564102564102564,-36.0503110771687,69.75231239997737,-5.987914275607219,16.99760648249564,28.387493875162313,-265.63523269687323,267.14776184432907
115,0.9583295,420.4278922582416,642.9665024181671,107.80202365595939,164.86320574824796,-5.809972174477765,0.2564102564102564,-35.402544342222384,65.8690597135267,-5.684467620746445,29.771765457350682,81.09713190972826,-442.06498327487975,449.44209220076795
116,0.9666627999999999,424.8897565728612,621.6337001895027,108.94609142893876,159.39325645884685,-5.394062305989303,0.2564102564102564,-34.258476569243015,60.39911042412558,-5.363054412821166,38.53714943828048,120.2259016090265,-584.6863741699051,596.9191097273177
117,0.9749961,430.51371416762936,596.41584081886,110.38813183785368,152.92713867150255,-4.787180381119736,0.2564102564102564,-32.816436160328095,53.93299263678128,-4.937449749751734,44.169675346012895,151.30757075820014,-691.0119827898504,707.3835885344728
118,0.9833294,436.30533131290343,570.7061788326447,111.87316187510343,146.33491764939606,-4.616573039114573,0.2564102564102564,-31.331406123078338,47.34077161467479,-4.535657674559722,44.1097402349232,166.33054297217996,-743.0262728843204,761.4157154418241
119,0.9916627,442.4889838902376,545.8221898497627,113.45871381800963,139.9544076537853,-4.079460848057289,0.2564102564102564,-29.745854180172145,40.96026161906403,-4.14751849780257,42.47704360486684,159.9247369660172,-728.2875657188675,745.6397923088357
120,0.999996,447.456497376368,522.2252160415422,114.73243522470973,133.90390154911339,-3.8010117985177083,0.2564102564102564,-28.47213277347204,34.90975551439212,-3.8465691292480146,37.636628801478686,141.67569220643514,-657.9536402091152,673.0341703261421
121,1.0083293,450.87742237876,503.28744414710434,115.60959548173332,129.0480626018216,-3.453366422203542,0.2564102564102564,-27.59497251644845,30.053916567100345,-3.5931846754589785,32.92796447222563,120.50710707922524,-563.0868062036762,575.8374025515018
122,1.0166626,453.53592206197516,489.49880195474486,116.29126206717311,125.51251332172944,-3.2824335383469583,0.2564102564102564,-26.913305931008665,26.518367287008175,-3.369263155794921,27.53285441786619,100.02320268964458,-456.0874816692072,466.9265809649876
123,1.0249959,455.8876578836579,479.2049388309714,116.89427125221997,122.8730612387106,-3.349650770169392,0.2564102564102564,-26.310296745961807,23.878915203989337,-3.163664642877735,23.54074458276806,83.53668383440522,-349.903645149329,359.73731865742946
