frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,cumulative_angle,pid_voltage,pid_error,pid_output,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
406,3.3624101999998857,239.49795249968324,286.49526418127215,52.305350567716346,62.56936676321593,-7.686016728804893e-16,-7.507208437429256e-16,1.2000000000000008,7.686016728804893e-16,7.839813923548278e-16,0.21839581517000872,0.0,-0.0,-1.5372033457609788e-16,,,,
479,3.9733815999998114,239.50003051263047,286.5000610345378,52.30580439704789,62.57041437589513,-7.259237557376753e-67,1.7880829137563655e-17,1.2,7.259237557376753e-67,8.806430355373783e-21,0.21839581517000872,0.0004538293315476949,-0.001047612679201393,-1.5372033457609788e-16,,,,
480,3.9752926999999545,239.5000305163412,286.50006103500164,52.3058043978583,62.570414375996435,-1.4518475114753508e-67,1.7880829137563655e-17,1.2,1.4518475114753508e-67,8.806430355373783e-21,0.21839581517000872,0.00045383014195721216,-0.0010476127805034707,-1.5372033457609788e-16,,,,
492,4.070125700000062,239.50003051757812,286.50000953674316,52.305804398128444,62.5704031289923,-5.946767407003041e-76,1.7880829137563655e-17,1.2,5.946767407003041e-76,8.806430355373783e-21,0.21839581517000872,0.00045383041209845487,-0.0010363657763647893,-1.7422170151995484e-67,1.2086815366201998e-05,-0.00012425533056645375,0.00012484181302702775,3.241916518003713e-16
493,4.082029499999862,239.50001907348633,286.4999794960022,52.30580189878668,62.57039656822018,-1.1893534814006083e-76,1.7880829137563655e-17,1.2,1.1893534814006083e-76,8.806430355373783e-21,0.21839581517000872,0.0004513310703373463,-0.0010298050042507612,-2.9036950372457787e-68,-0.00015034757727866476,0.00022041243718172712,0.00026680711470639774,3.241916518003713e-16
496,4.1025949999998375,239.49997454881668,286.4999395981431,52.30579217478516,62.57038785469472,-9.514827851204868e-79,1.7880829137563655e-17,1.2,9.514827851204868e-79,8.806430355373783e-21,0.21839581517000872,0.0004416070688151308,-0.0010210914787904812,-1.429583854987829e-76,-0.00015924006768301083,0.00022152399857521983,0.0002728191362431233,3.241916518003713e-16
497,4.114557400000194,239.49997074902058,286.4999391231686,52.305791344925595,62.570387750962276,-1.9029655702409737e-79,1.7880829137563655e-17,1.2,1.9029655702409737e-79,8.806430355373783e-21,0.21839581517000872,0.00044077720924917685,-0.0010209877463438488,-2.402455973117824e-77,-0.0001601524026737871,0.00019791836919300486,0.00025459865071560264,2.721685982428453e-66
498,4.119268399999783,239.49996979907155,286.49993900442496,52.3057911374607,62.570387725029164,-3.805931140481948e-80,1.7880829137563655e-17,1.2,3.805931140481948e-80,8.806430355373783e-21,0.21839581517000872,0.000440569744355912,-0.0010209618132321907,-2.3779457765731207e-79,-0.00011876165260412593,8.776368916361717e-05,0.00014767124047989543,2.8238506759736064e-67
499,4.1306454999999005,239.4999695615843,286.49993897473905,52.30579108559448,62.57038771854589,-7.611862280963896e-81,1.7880829137563655e-17,1.2,7.611862280963896e-81,8.806430355373783e-21,0.21839581517000872,0.0004405178781325958,-0.0010209553299560525,-4.7558915531462425e-80,-2.425247991167095e-05,3.0315600194209883e-06,2.4441218014193868e-05,3.0035434102699296e-75
500,4.134956299999885,239.49996950221248,286.4999389673176,52.305791072627926,62.57038771692507,-1.5223724561927792e-81,1.7880829137563655e-17,1.2,1.5223724561927792e-81,8.806430355373783e-21,0.21839581517000872,0.00044050491158031946,-0.001020953709137018,-9.511783106292485e-81,-1.0388466265372657e-05,1.298558218595778e-06,1.0469311572107708e-05,1.0151020987941035e-75
501,4.146333600000162,239.49996948736953,286.4999389654622,52.30579106938628,62.57038771651986,-3.0447449123855584e-82,1.7880829137563655e-17,1.2,3.0447449123855584e-82,8.806430355373783e-21,0.21839581517000872,0.00044050166993514495,-0.0010209533039287066,-1.902356621258497e-81,-1.5916678517511517e-06,1.9895875081268467e-07,1.6040545922203116e-06,5.279127599168268e-78
502,4.161840199999915,239.4999694836588,286.49993896499836,52.30579106857587,62.570387716418566,-6.089489824771117e-83,1.7880829137563655e-17,1.2,6.089489824771117e-83,8.806430355373783e-21,0.21839581517000872,0.0004405008595256277,-0.0010209532026337342,-3.8047132425169934e-82,-6.80725222874593e-07,8.509093900577986e-08,6.860228108150265e-07,1.935930767135031e-78
503,4.165563999999904,239.4999694827311,286.4999389648824,52.305791068373274,62.570387716393235,-1.2178979649542234e-83,1.7880829137563655e-17,1.2,1.2178979649542234e-83,8.806430355373783e-21,0.21839581517000872,0.00044050065692857743,-0.0010209531773028857,-7.60942648503399e-83,-7.986990603850727e-08,9.984126699454484e-09,8.049151928340488e-08,1.714313756586652e-79
504,4.177879100000155,239.49996948249918,286.4999389648534,52.30579106832262,62.570387716386904,-2.435795929908447e-84,1.7880829137563655e-17,1.2,2.435795929908447e-84,8.806430355373783e-21,0.21839581517000872,0.0004405006062739858,-0.00102095317097195,-1.5218852970067979e-83,-2.2932234992875446e-08,2.8669103887475446e-09,2.3110745919281134e-08,3.770232346889704e-80
505,4.181352000000061,239.4999694824412,286.49993896484614,52.30579106830996,62.57038771638532,-4.871591859816894e-85,1.7880829137563655e-17,1.2,4.871591859816894e-85,8.806430355373783e-21,0.21839581517000872,0.00044050059361211424,-0.0010209531693874396,-3.0437705940135953e-84,-1.2506477555825923e-08,1.5637708975385489e-09,1.2603862910805008e-08,1.8089784457092306e-80
506,4.19487429999981,239.4999694824267,286.4999389648443,52.305791068306796,62.57038771638492,-9.743183719633789e-86,1.7880829137563655e-17,1.2,9.743183719633789e-86,8.806430355373783e-21,0.21839581517000872,0.00044050059045019907,-0.0010209531689895357,-6.08754118802719e-85,-1.6287770247347295e-09,2.0378689003494774e-10,1.6414760713619414e-09,1.7438385465408754e-81
507,4.200837899999897,239.49996948242307,286.49993896484386,52.305791068306,62.57038771638482,-1.9486367439267578e-86,1.7880829137563655e-17,1.2,1.9486367439267578e-86,8.806430355373783e-21,0.21839581517000872,0.0004405005896543912,-0.0010209531688900597,-1.2175082376054383e-85,-8.083275881401394e-10,1.0097106595729426e-10,8.146095051673575e-10,7.560668584593393e-82
