frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s
4942,48.81323140000001,158.32713467218306,151.29210098319243,33.59243482353884,32.09980432044708,-8.130103106009338,0.21217105263157893,0.0,-0.0,-4.878062221402336,,,
4943,48.82443799999999,158.3277819012669,151.3009707566097,33.592572146814845,32.10168622960962,-8.130103949869557,0.21217105263157893,0.00013732327600735061,-0.0018819091625417173,-6.50408303405921,,,
4944,48.82936849999999,158.3031193115572,151.31069279366724,33.58733945919552,32.10374896444584,-8.130104051132784,0.21217105263157893,-0.00509536434331892,-0.003944643998764263,-8.130103847007723,,,
4945,48.84068759999997,158.30331091431168,151.28877921201882,33.587380111753625,32.09909953676057,-8.13010406328437,0.21217105263157893,-0.005054711785213328,0.0007047836865083923,-8.130104038789364,-0.1403717716677908,0.008615604946129632,0.14063592332594888
4946,48.84640999999999,158.31070659808424,151.29323524728133,33.58894926176458,32.10004497845278,-8.130104064742563,0.21217105263157893,-0.003485561774255075,-0.0002406580057012775,-8.182352719029724,-0.11553933138657507,-0.009971363035236713,0.11596881122973235
4947,48.856744599999956,158.31408569552318,151.27453948631094,33.58966620842514,32.09607827916794,-8.130104064917544,0.21217105263157893,-0.00276861511369475,0.0037260412791368935,-8.188622560658567,0.1170070263897996,0.0327840175779386,0.12151311054011352
4948,48.861890200000005,158.31739407381087,151.2808659815404,33.590368150528946,32.097420578320246,-8.391347351071355,0.21217105263157893,-0.0020666730098923836,0.002383742126831123,-8.189374941654028,0.14700746603106077,-0.11395122125253455,0.18600020401552672
4949,48.87263969999998,158.32253358006577,151.29123115455528,33.59145860498106,32.09961976798952,-8.161453259277,0.21217105263157893,-0.0009762185577812943,0.00018455245755433225,-8.189465227373484,0.10309114586963122,-0.10518471481985778,0.1472807135657904
4950,48.87823750000001,158.32658590859188,151.2997508047751,33.59231839179005,32.10142739114471,-8.133865968261677,0.21217105263157893,-0.00011643174878628315,-0.0016230706976330112,-8.18947606165982,0.10302819409627931,-0.21487839165736933,0.23830134699577007
4951,48.88885929999998,158.3293208330661,151.30582764146823,33.59289866359462,32.10271671998257,-8.13055549333984,0.21217105263157893,0.0004638400557794853,-0.002912399535489385,-8.137228704547617,0.07897898387703639,-0.17147478433622126,0.18878898685411383
4952,48.893945099999996,158.33097618892475,151.3097741401167,33.593249882189625,32.10355405275502,-8.130158236349219,0.21217105263157893,0.0008150586507866819,-0.003749732307944953,-8.130959021694153,0.0612820516462523,-0.1406155276946691,0.1533891015777333
4953,48.90503159999997,158.3318211109559,151.3120651810761,33.59342915018637,32.104040145327,-8.130110565510345,0.21217105263157893,0.0009943266475289647,-0.004235824879920358,-8.130206659751737,-0.06150364696607961,-0.09020104306858182,0.10917383734571348
4954,48.9096553,158.332103488909,151.31316109552077,33.59348906261391,32.10427266664832,-8.13010484500968,0.21217105263157893,0.0010542390750742925,-0.004468346201242923,-8.130116376318647,-0.04290815427018219,-0.05934663277171493,0.07323341125616464
4955,48.921334599999966,158.30676361293598,151.31706083425,33.58811267445516,32.10510007831948,-8.1301041585496,0.21217105263157893,-0.004322149083677118,-0.005295757872403328,-8.130105542306676,-0.032705526576373066,-0.02097991538399231,0.0388562519828833
4956,48.92567729999996,158.30978483612984,151.31638770790116,33.58875369056044,32.1049572603935,-8.130104076174389,0.21217105263157893,-0.0036811329784001146,-0.0051529399464200765,-8.130104242225238,0.011475169774884296,-7.57928289867732e-06,0.011475172277920161
4957,48.9365851,158.315957776689,151.31498974187852,33.59006340985671,32.10466065247093,-8.130104066289364,0.21217105263157893,-0.0023714136821268994,-0.004856332023855714,-8.130104086215466,0.024443413625877153,0.014591767096403151,0.02846752775850742
4958,48.941418399999975,158.32135835766545,151.31359977964115,33.5912092568073,32.104365742719914,-8.130104065103161,0.21217105263157893,-0.0012255667315343999,-0.004561422272836069,-8.130104067494294,0.1379823004924818,0.035889053025304145,0.14257327721649188
4959,48.952576599999986,158.32544984739982,151.3124055675321,33.592077352491074,32.10411236547967,-8.130104064960817,0.21217105263157893,-0.0003574710477636245,-0.004308045032594521,-8.130104065247753,0.11576494095617436,0.03212697222209871,0.12014018436287685
4960,48.95819819999997,158.3282944058209,151.31146120744427,33.59268088544555,32.10391199960577,-8.130104064943735,0.21217105263157893,0.000246061906715056,-0.004107679158693145,-8.130104064978168,0.10066211408336379,0.03093213997477824,0.1053074474818919
4961,48.96873949999997,158.3301088764493,151.31076184469086,33.59306586358874,32.10376361507421,-8.130104064941685,0.21217105263157893,0.0006310400499032198,-0.00395929462712985,-8.130104064945817,0.055052131560654374,0.019885595458756986,0.05853352967420412
4962,48.97367929999996,158.33114627531504,151.31026784115676,33.593285969598085,32.10365880182437,-8.13010406494144,0.21217105263157893,0.0008511460592472986,-0.0038544813772958264,-8.130104064941936,0.24529715074558373,0.046027919886560104,0.24957816726024978
4963,48.98496230000001,158.3316261344125,151.30996028115396,33.59338778180791,32.103593546494835,-8.13010406494141,0.21217105263157893,0.0009529582690745997,-0.0037892260477576656,-8.13010406494147,0.20941804887980753,0.03729424204401362,0.2127129043717445
4964,48.99019189999996,158.3569895561482,151.30617879559105,33.59876916569591,32.10279122472244,-8.130104064941406,0.21217105263157893,0.006334342157074957,-0.0029869042753603026,-8.130104064941415,0.1472507519545498,0.02705809121164281,0.14971614559291171
4965,49.00022609999996,158.3535827656976,151.30655838061796,33.59804634337992,32.102871761677164,-8.130104064941406,0.21217105263157893,0.005611519841082213,-0.0030674412300868426,-8.130104064941408,0.19975381917227544,0.13294058338142667,0.2399474671333377
4966,49.00544659999997,158.34683319122183,151.3074713364384,33.59661427905858,32.10306546447459,-8.130104064941406,0.21217105263157893,0.004179455519739861,-0.0032611440275118753,-8.18235272216797,0.1713267001413637,0.12580891756036172,0.21255757318674545
4967,49.01625369999999,158.36247419743327,151.2794245334736,33.59993284781068,32.0971147447666,-8.130104064941406,0.21217105263157893,0.007498024271839654,0.002689575680477674,-8.188622561035157,-0.11615753187894065,0.017084099366756436,0.11740714911529163
4968,49.032339699999966,158.35238214646068,151.2816895284097,33.597791606732606,32.09759531112639,-8.391347351074218,0.21217105263157893,0.005356783193768422,0.0022090093206870165,-8.189374941699219,-0.1257578794527837,-0.008895825917825829,0.12607212206995302
4969,49.0368052,158.34378673481092,151.28990204986692,33.595967909195075,32.099337770448734,-8.161453259277344,0.21217105263157893,0.0035330856562367785,0.0004665499983431687,-8.189465227378907,-0.11186312974384907,-0.05338029571800232,0.12394682636933706
4970,49.048276999999985,158.33729646481146,151.29735951402301,33.59459086177743,32.10092002846869,-8.13386596826172,0.21217105263157893,0.0021560382385885646,-0.0011157080216150916,-8.18947606166047,-0.18443404451093037,-0.17910697731452482,0.2570899183114841
4971,49.05296629999998,158.33276915233893,151.30309544321673,33.59363029712454,32.10213702660355,-8.130555493339845,0.21217105263157893,0.001195473585703155,-0.0023327061564728524,-8.137228704547695,-0.17258051369424338,-0.19662837329426525,0.261623299595655
4972,49.06398519999999,158.32987219047777,151.30714644538875,33.59301564567702,32.1029965319986,-8.130158236349219,0.21217105263157893,0.0005808221381826684,-0.0031922115515214955,-8.130959021694164,-0.09364044795344513,-0.12416872834215832,0.15551979485271505
4973,49.06873669999999,158.32821846895254,151.30977741114424,33.592664773840255,32.103554746772375,-8.130110565510345,0.21217105263157893,0.00022995030141714778,-0.003750426325296985,-8.1824553169783,-0.09614548736156053,-0.08309339986995244,0.12707662193314634
4974,49.08041479999997,158.3274645818663,151.31131341342945,33.592504820823606,32.103880641994074,-8.13010484500968,0.21217105263157893,6.999728476841938e-05,-0.004076321546996553,-8.188634872412397,0.03914910911987986,-0.019754021722563252,0.04385058858323068
4975,49.084830599999975,158.32470562477994,151.30990959746364,33.59191944999442,32.10358279288291,-8.391347444682411,0.21217105263157893,-0.0005153735444167751,-0.00377847243583318,-8.095135208126989,0.02951157999243908,0.26776387725421225,0.2693852767243581
4976,49.09644229999998,158.35051706197868,151.30678078166056,33.59739588979482,32.10291894874048,-8.161453270510327,0.21217105263157893,0.004961066255980029,-0.0031146282934031433,-8.08391524841274,0.022212352131517777,0.27024558598780923,0.27115690168813505
4977,49.10121939999999,158.34817616159174,151.27616924737603,33.596899218495615,32.09642406728866,-7.662659914922177,0.21217105263157893,0.004464394956777085,0.0033802531584186113,-8.018339971411091,-0.09441340497496914,0.38065334755090147,0.3921872792948222
4978,49.1117208,158.34271485807665,151.2813698451142,33.59574048798007,32.09752748358508,-8.074010766939098,0.21217105263157893,0.0033056644412354785,0.0022768368619949797,-7.958222280944332,-0.09008719327232785,0.4205112818954597,0.4300528346529628
4979,49.116350799999964,158.32969092011774,151.2699322223726,33.592977185353924,32.09510075112839,-7.802228460001442,0.21217105263157893,0.0005423618150857124,0.004703569318685652,-8.003256815314883,-0.3244877157075613,0.2832468464458854,0.4307215500374344
4980,49.12824869999997,158.32347020906258,151.25497423887344,33.59165733054123,32.09192710002413,-8.090758992348611,0.21217105263157893,-0.0007774929976065437,0.007877220422948028,-8.102902170376849,-0.3053566908887363,0.049053454650332735,0.3092716444869324
4981,49.132998799999996,158.30779024571484,151.2690597344638,33.58833049621252,32.09491563445038,-8.386625942363082,0.21217105263157893,-0.004104327326317048,0.004888685996697006,-8.114859612984286,-0.236667165203175,-0.05163979070358664,0.24223545378250716
4982,49.14436539999997,158.30734483690605,151.25895484640003,33.58823599335671,32.09277166971316,-8.160886690232008,0.21217105263157893,-0.004198830182126301,0.007032650733918899,-8.232772045159678,-0.10500956257110053,-0.20716698368645997,0.2322609897531651
4983,49.14965229999996,158.31315342231323,151.2741184955147,33.589468407036854,32.09598895710756,-8.13379797997628,0.21217105263157893,-0.002966416501983815,0.003815363339519706,-8.246921537020725,-0.0715419179080028,-0.13738450408606484,0.15489592628900664
4984,49.16031620000001,158.31624257511456,151.2868598092393,33.59012383583845,32.098692295052416,-8.391790620878403,0.21217105263157893,-0.002310987700390399,0.0011120253946614866,-8.196370818817487,0.08480640109716857,-0.05286984124368616,0.0999367088720977
4985,49.165083899999956,158.31751008621836,151.27302546186442,33.590392765003564,32.09575704700742,-8.161506451653846,0.21217105263157893,-0.0020420585352738385,0.0040472734396601595,-8.190304732633098,0.15405448944495403,-0.42718859561567457,0.4541176961342046
4986,49.17673989999997,158.32198030321595,151.2843742294359,33.591341215649436,32.098164926969126,-8.133872351346898,0.21217105263157893,-0.0010936078894019374,0.0016393934779515007,-8.189576802290972,0.11592575734127934,-0.32544177131125096,0.34547232556219865
4987,49.18138729999998,158.3293822505605,151.3212381351478,33.59291169460905,32.10598638064813,-8.130556259310065,0.21217105263157893,0.0004768710702123258,-0.006182060201055606,-8.137240793423354,0.11081123628643207,-0.26581899365002704,0.28799108922402544
4988,49.19250819999996,158.33160796014266,151.3264694116784,33.59338392575395,32.10709630609624,-8.130158328265646,0.21217105263157893,0.0009491022151095763,-0.0072919856491608925,-8.13096047235924,0.1000989883343495,-0.3797251191565719,0.3926970506434101
4989,49.19716549999998,158.3323957655546,151.32549018714238,33.593551075257466,32.10688854299567,-8.130110576540314,0.21217105263157893,0.0011162517186278365,-0.0070842225485918675,-8.182455491058109,0.06062511358402359,-0.29642125757331145,0.3025573769360437
4990,49.20887909999999,158.3325528462785,151.3229438588819,33.59358440324001,32.10634828584829,-8.130104846333275,0.21217105263157893,0.0011495797011704667,-0.006543965401213825,-8.240883550528537,-0.01761402315649528,0.058945895333061125,0.061521316536414836
4991,49.21398389999996,158.3297619247445,151.3178927201897,33.59299225048033,32.10527658043498,-8.391347444841243,0.21217105263157893,0.0005574269414907462,-0.005472259987904238,-8.183666035829049,-0.02222028007680891,0.2778865745771444,0.2787735446144606
4992,49.22443340000001,158.32713839149486,151.3132699981163,33.592435612669135,32.10429577262665,-8.4226965566622,0.21217105263157893,7.891302971074765e-07,-0.004491452179571809,-8.17679993406511,-0.026112712721413786,0.26157788988366026,0.2628780444268014
4993,49.229341499999975,158.32758790960312,151.29025527022526,33.59253098739934,32.09941271358397,-7.844070754768214,0.21217105263157893,9.616386050481651e-05,0.00039160686310424353,-8.175976001853439,-0.02081857680362622,0.21143755301901157,0.21246000086321146
4994,49.24043069999999,158.32844650553224,151.29218559888338,33.59271315660141,32.099822273447295,-8.095780067720623,0.21217105263157893,0.00027833306257463164,-1.7953000217119097e-05,-8.175877129988038,-0.005791485080903363,0.16017836442157093,0.1602830300693492
4995,49.24558689999998,158.32915894360326,151.29715730760591,33.592864315336875,32.10087712612033,-8.125985185274912,0.21217105263157893,0.000429491798037418,-0.0010728056732531854,-8.123616608137628,-0.002807602473829417,0.19749002932576668,0.19750998535452133
4996,49.2564802,158.32706091429438,151.29953728022292,33.592419174249954,32.101382087415715,-8.39085308551424,0.21217105263157893,-1.564928888342365e-05,-0.0015777669686372064,-8.181574227351515,0.005148344715940689,-0.05811908947110773,0.05834667097842669
4997,49.27271609999997,158.324126275816,151.2780787853928,33.591796528914905,32.096829215979724,-8.161393947410147,0.21217105263157893,-0.0006382946239327225,0.0029751044673531624,-8.240777798883745,-0.0019092634569153862,-0.07561607764455351,0.07564017771855813
4998,49.27750579999997,158.32546296603059,151.28447075945928,33.59208013588478,32.0981854078458,-8.133858850837655,0.21217105263157893,-0.00035468765405965996,0.0016189126012804422,-8.247882227467613,0.19022009037451001,0.1477158361279356,0.24083947148476698
4999,49.28867359999998,158.3244702322581,151.29101961294234,33.59186950651529,32.09957488498283,-8.391797925381768,0.21217105263157893,-0.000565317023550449,0.0002294354642486951,-8.196486101671114,0.0819178841400436,0.2040722560782753,0.21990003511336412
5000,49.293664699999965,158.34775805925275,151.26956389164837,33.59681050928224,32.09502260201092,-8.16150732819425,0.21217105263157893,0.004375685743404745,0.004781718436156268,-8.242567223802098,0.06547132102829441,0.057923842405696174,0.0874166196797263
5001,49.30463040000001,158.31765900918086,151.25739625366913,33.59042436214528,32.092440981452825,-8.133872456531748,0.21217105263157893,-0.0020104613935600923,0.007363338994252899,-8.318614048301566,0.05968240812553015,0.028971086628862233,0.06634239745531803
5002,49.31031519999999,158.3144281787697,151.2694619465953,33.58973887345607,32.0950009722217,-8.39179955806506,0.21217105263157893,-0.00269595008276724,0.0048033482253799775,-8.275491010014939,0.0687363714499099,0.17156633677292954,0.18482342025236484
5003,49.3206467,158.31590201978418,151.29029874755568,33.59005157985552,32.09942193821494,-8.514092973334995,0.21217105263157893,-0.002383243683318881,0.0003823822321393777,-8.340833335264293,-0.1792819750952839,-0.1515968703017376,0.23478423643709098
5004,49.3257572,158.31653813499886,151.27612232678177,33.59018654509022,32.09641411209679,-8.176182733948638,0.21217105263157893,-0.0022482784486186347,0.0033902083502894698,-8.348674414294216,-0.0435209906197421,-0.054283504653090064,0.06957568182882386
5005,49.33672200000001,158.30361170169513,151.31249073671256,33.58744393012939,32.10413043591434,-8.488218954441024,0.21217105263157893,-0.0049908934094489155,-0.004326115467264913,-8.349615343777806,0.0011556086664954203,0.026985400692614896,0.02701013294915558
5006,49.3420443,158.30603064685582,151.29437956143462,33.58795716027039,32.100287768791226,-8.173077851681361,0.21217105263157893,-0.004477663268446008,-0.0004834483441484849,-8.279211165472088,0.02422125243465702,0.2744810771773989,0.27554769241996674
5007,49.352590599999985,158.31114049790727,151.2965655340687,33.58904132274677,32.10075156890602,-8.396504205483012,0.21217105263157893,-0.0033935007920646854,-0.0009472484589423402,-8.323011321301962,0.13353866005745907,0.14919068682190792,0.20022595926685988
5008,49.35765779999997,158.31461769944195,151.27723095437787,33.5897790842566,32.09664933078083,-8.162072081806398,0.21217105263157893,-0.002655739282239722,0.003154989666249719,-8.257750250157798,0.16907389337113632,0.4109533751825449,0.44437445695449224
5009,49.368651899999975,158.34430874378347,151.27919450643793,33.596078664388266,32.09706593968831,-8.395183513098017,0.21217105263157893,0.003643840849427704,0.0027383807587710862,-8.249918921620498,0.1263965827096546,0.31803503772259517,0.3422314733333144
5010,49.3738788,158.3425238445265,151.26428823358287,33.595699960434075,32.09390326008584,-8.161913598720199,0.21217105263157893,0.0032651368952372195,0.005901060361239274,-8.196730504969459,0.26325774925892076,0.4269293955008817,0.5015708836122977
5011,49.384552499999984,158.3366401123235,151.25133909685383,33.59445160277916,32.09115582811536,-8.133921208994861,0.21217105263157893,0.002016779240321398,0.008648492331715829,-8.190347894971335,0.2038175114390031,0.2845845028840518,0.350042736320797
5012,49.389873499999965,158.35637980591102,151.23878729030932,33.59863979434625,32.08849269810839,-8.13056212222782,0.21217105263157893,0.006204970807409893,0.01131162233868821,-8.137333324544999,0.005431419524254966,0.30823786011147775,0.30828570956849655
