frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,cumulative_angle,pid_voltage,pid_error,pid_output,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
1237,10.249585399999887,229.0000771529247,324.5000610345378,48.41165253906934,68.60078127056735,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,0.0,-0.0,0.0,,,,
1238,10.254548799999611,228.999859070946,324.50006103500164,48.411606435552216,68.60078127066542,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-4.610351712130978e-05,-9.806910838960903e-11,0.0,,,,
1239,10.265943799999604,228.9997015536252,324.5000610351176,48.41157313567783,68.60078127068994,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-7.940339150991349e-05,-1.2258283277333248e-10,0.0,,,,
1240,10.271044599999641,228.9995935097442,324.5000610351466,48.411550294712484,68.60078127069606,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-0.00010224435685302069,-1.2870771115558455e-10,0.0,-0.003737936109284119,-4.6531749645273205e-09,0.003737936109287015,0.0
1241,10.282674299999599,228.99952072240674,324.50006103515386,48.41153490713999,68.6007812706976,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-0.00011763192934921562,-1.3024248346482636e-10,0.0,-0.0020676705907568356,-7.05073694069798e-10,0.0020676705907569557,0.0
1242,10.299062499999764,228.999468193297,324.5000610351557,48.41152380224849,68.60078127069798,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-0.00012873682084801885,-1.3062617654213682e-10,0.0,-0.0015124819381126255,-2.75460250804363e-10,0.0015124819381126507,0.0
1243,10.304605199999969,228.99944361692775,324.50006103515614,48.41151860669282,68.60078127069808,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-0.00013393237651371237,-1.3072565252514323e-10,0.0,-0.0005383351729376049,-3.53066128570534e-11,0.0005383351729376061,0.0
1244,10.313478599999598,228.99943747283544,324.50006103515625,48.411517307803905,68.6007812706981,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-0.0001352312654319121,-1.3075407423457364e-10,0.0,-0.00018010037750373594,-8.912599094920186e-12,0.00018010037750373616,0.0
1245,10.31881089999979,228.99944738090417,324.50006103515625,48.41151940241447,68.6007812706981,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-0.00013313665486691661,-1.3075407423457364e-10,0.0,0.0001627659428518748,-4.230046071322814e-12,0.00016276594285187485,0.0
1246,10.330267699999695,228.99947274610494,324.50006103515625,48.41152476473269,68.6007812706981,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-0.00012777433664723503,-1.3075407423457364e-10,0.0,0.0005276120567130756,-6.406047159283088e-13,0.0005276120567130756,0.0
1247,10.336228099999971,228.99950197558874,324.50006103515625,48.41153094397783,68.6007812706981,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-0.0001215950915067765,-1.3075407423457364e-10,0.0,0.0008639837604539645,0.0001570969818437588,0.0008781499872075339,0.0
1248,10.34615389999999,228.99954361523507,324.50006103515625,48.41153974678748,68.6007812706981,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-0.0001127922818540128,-1.3075407423457364e-10,0.0,0.0009760025991824787,0.0002768872804842811,0.0010145184274841612,0.0
1249,10.352313999999751,228.99958835742206,324.50003814697266,48.41154920548827,68.60077643203252,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-0.00010333358106606738,4.838534835016617e-06,0.0,0.0012687467393448096,0.0005307902720936668,0.0013753023673168585,0.0
1250,10.362412199999653,228.99963387524417,324.50000953674316,48.41155882816184,68.60077038370055,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-9.37109074996556e-05,1.0886866803616613e-05,0.0,0.0012509171107712314,0.0006566836374168588,0.0014128082027194213,0.0
1251,10.3674146999997,228.9996795869751,324.4999794960022,48.411568491828604,68.60076403295197,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-8.404724073329817e-05,1.723761538130475e-05,0.0,0.001573479052832793,0.000739687857677852,0.0017386703127676719,0.0
1252,10.37762389999989,228.99972534718324,324.49994909763336,48.41157816574367,68.60075760659925,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-7.437332566695432e-05,2.3663968107712208e-05,0.0,0.0013814328981994828,0.0005889577365710603,0.0015017416780840603,0.0
1253,10.381494999999632,228.99977111951065,324.49994149804115,48.411587842220804,68.60075600001106,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-6.469684853271929e-05,2.5270556292866786e-05,0.0,0.0017045212272634126,0.0004748526238425196,0.0017694286164074819,0.0
1254,10.394111799999791,228.9998054507761,324.4999395981431,48.41159510000567,68.60075559836402,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-5.7439063667175105e-05,2.5672203335602717e-05,0.0,0.0014327756035730894,0.00022135445647865763,0.0014497736808195935,0.0
1255,10.397644199999831,228.99984836586785,324.4999391231686,48.411604172450254,68.60075549795226,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-4.8366619083139994e-05,2.5772615089181272e-05,0.0,0.0016249907088053432,9.582322194628174e-05,0.0016278135315716778,0.0
1256,10.410046099999818,228.99988198282438,324.49993900442496,48.41161127922698,68.60075547284931,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-4.125984235514579e-05,2.5797718038234052e-05,0.0,0.0011953472125733478,1.2846076799900771e-05,0.0011954162372563046,0.0
1257,10.413512099999934,228.9999132752471,324.49993897473905,48.41161789458675,68.60075546657359,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-3.464448258938546e-05,2.5803993764839106e-05,0.0,0.0012639315439039731,6.500168723242501e-06,0.0012639482583827993,0.0
1258,10.425101599999834,228.99993254244458,324.4999389673176,48.41162196775948,68.60075546500465,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-3.0571309856952666e-05,2.5805562700043083e-05,0.0,0.0008022593437783572,8.165378806058719e-07,0.0008022597593135223,0.0
1259,10.428845599999931,228.99994880333577,324.4999389654622,48.41162540538546,68.60075546461242,0.0,184.7636489868164,1.2,0.0,0.0,0.21140452501568532,-2.7133683879299042e-05,2.5805954933844077e-05,0.0,0.0008643476502981803,4.1305169275688557e-07,0.0008643477489920861,0.0
