frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
1154,9.556332699999984,214.6773528621021,378.45017729772945,42.09514777304729,74.20864812096451,-1.8124978105444298,0.1960856476560296,0.0,-0.0,-1.1042867233033482,,,,
1209,10.008744200000365,214.6396485697286,378.4576131177818,42.08775450245782,74.21010617855534,-1.8590395225550507,0.1960856476560296,-0.007393270589467704,-0.001458057590824069,-1.4646680726869137,,,,
1210,10.020662599999923,214.63373187509816,378.4602666217306,42.086594323559225,74.2106264925957,-1.84989628341726,0.1960856476560296,-0.008553449488061915,-0.0019783716311820854,-1.8891601140480019,,,,
1211,10.024964400001409,214.62562657229017,378.45967114762016,42.08500499000867,74.21050972866908,-1.8019067469178272,0.1960856476560296,-0.010142783038617154,-0.0018616077045692236,-1.9780567629457084,-0.00996031304248765,0.00487287161057415,0.011088404467617923,-15.307482408793671
1212,10.036276900000303,214.62144875733037,378.45952227909254,42.084185780456494,74.21048053768742,-2.1224602068054406,0.1960856476560296,-0.010961992590793557,-0.00183241672290535,-2.048943872120392,0.03541828486282433,-0.0028969498266222726,0.035536561748741785,-16.250404608272472
1213,10.040668300000107,214.63277536682284,378.4585924228005,42.08640676601457,74.21029820621418,-2.256981055032963,0.1960856476560296,-0.008741007032718073,-0.0016500852496648122,-2.1068798388772034,0.049664806263674775,0.004428379272728676,0.049861844372139724,-8.587179085054714
1214,10.052385900000445,214.6453573854069,378.4611065407587,42.08887391927745,74.21079118866228,-2.2134750684284676,0.1960856476560296,-0.006273853769840798,-0.002143067697772949,-2.1714577548848157,0.18666115984234077,0.06016369232736595,0.19611746089563226,-4.042641301207341
1215,10.068641100000605,214.64319283145915,378.4616892938811,42.08844948131472,74.2109054581857,-2.139576117201319,0.1960856476560296,-0.006698291732568862,-0.0022573372211951437,-2.1275752423832133,0.17894866339333976,0.059542236945646414,0.1885945442231941,-2.7586636014898605
1216,10.072906299999886,214.6500560203648,378.45503719163435,42.089795254156265,74.20960107640839,-2.124796326955889,0.1960856476560296,-0.005352518891022839,-0.0009529554438785226,-2.1187987398828927,0.0299893147235442,0.05180658692353537,0.059860516588596285,-0.7230897681854179
1217,10.084332200000063,214.64358929195643,378.4550678916586,42.088527221528096,74.20960709624252,-1.9030476442974278,0.1960856476560296,-0.0066205515191910536,-0.0009589752780101435,-2.117043439382829,-0.029369964249209415,0.05942711631661212,0.06628858841239559,0.11251261234837184
1218,10.088540400000056,214.6384592736727,378.45500690211384,42.087521298570444,74.20959513706813,-2.2130985425313607,0.1960856476560296,-0.007626474476843725,-0.0009470161036233549,-2.129731930064066,-0.06833825702287197,0.057878058934965906,0.08955438056847637,-3.3315318176239765
1219,10.10022470000149,214.6333201101662,378.4552434247472,42.08651358236586,74.20964151576189,-2.2046985659281475,0.1960856476560296,-0.008634190681426901,-0.000993394797376368,-2.145309178981563,-0.14476858326584846,0.0060169167571097176,0.14489356779396,-2.7863469730875754
1220,10.104350800000248,214.62867075630132,378.45555432542506,42.08560191080208,74.20970247892267,-2.2030185706075045,0.1960856476560296,-0.009545862245204262,-0.0010543579581536733,-2.205222724468188,-0.15107979066176447,0.007043299987197103,0.1512438799459741,0.054385399102376386
1221,10.11666310000146,214.6244871776007,378.45263369854376,42.084781571063054,74.20912978590908,-2.202682571543376,0.1960856476560296,-0.010366201984233214,-0.00048166494457291265,-2.146325306612388,-0.12483083195965124,-8.409916377562741e-05,0.12483086028866433,0.9118747032166191
1222,10.121439600001395,214.62101513546463,378.45252152278044,42.08410075343211,74.20910778985188,-2.20261537173055,0.1960856476560296,-0.011047019615176623,-0.0004596688873732546,-2.0777477273381026,-0.16193935133481896,-0.01883537403241961,0.1630310547892121,0.634036985619546
1223,10.132220000001325,214.6150888363564,378.45432453352714,42.08293869123327,74.20946133438188,-1.91861145325236,0.1960856476560296,-0.012209081814020806,-0.0008132134173735039,-2.0640322114832452,-0.12406087295908072,-0.018056800423899004,0.12536805111717134,4.268413708784589
1224,10.136385100000552,214.6093157271555,378.456400347249,42.081806667376625,74.20986837165994,-1.861810669556722,0.1960856476560296,-0.013341105670662046,-0.0012202506954253067,-2.0753711395622743,-0.11073887153038776,-0.026972782559451014,0.11397643908643203,1.4142541666192456
1225,10.148623099999895,214.60734602163262,378.4570795179646,42.08142043639348,74.21000154728958,-2.1344409913332196,0.1960856476560296,-0.013727336653808209,-0.0013534263250676304,-2.0306870208812047,-0.09225980080926076,0.013274251919064638,0.09320985253381352,-1.4200821422751932
1226,10.152293500001178,214.60734569119916,378.45704331699113,42.08142037160022,74.20999444879826,-2.259377211938519,0.1960856476560296,-0.01372740144707052,-0.0013463278337439988,-2.065508742066866,-0.08332492028203554,0.06558395405884762,0.10603913131481517,-1.6498228169148452
1227,10.164512100000138,214.60422137153026,378.44421688393527,42.080807737354455,74.20747936936537,-1.979194778325204,0.1960856476560296,-0.014340035692832487,0.001168751599138318,-2.0632409085696235,-0.03873355339718407,0.0777404077408814,0.08685539220158413,-0.8856971012047659
1228,10.16818290000083,214.60303974840014,378.4399345310424,42.0805760380177,74.20663966142489,-2.0927200591806656,0.1960856476560296,-0.014571735029583976,0.002008459539624141,-2.062787341870175,0.09215580553867433,0.06281130498697993,0.11152556894564299,-3.7295071990841855
1229,10.181087599999955,214.5998260992094,378.442365834909,42.0799458875348,74.20711640521823,-1.8504715020705083,0.1960856476560296,-0.015201885512489355,0.0015317157462817477,-2.0486145972802854,0.10288135594400104,0.054501390178561385,0.11642583447101432,-2.0015900316064554
1230,10.185262300001341,214.61308747573008,378.44418673460615,42.082546253138666,74.20747345751465,-2.1321731578359766,0.1960856476560296,-0.012601519908621128,0.0011746634498592812,-2.0927319526591823,0.11668361656485834,-0.013045372735512135,0.11741059630401052,-5.696998449484511
1231,10.195672400001058,214.61593361209657,378.4462899087492,42.083104339631404,74.20788585977861,-2.1885134889890705,0.1960856476560296,-0.012043433415882987,0.000762261185897728,-2.1015554237349616,0.16391341985572522,-0.05438357504239552,0.17269968860189389,-5.159952629229941
