frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,cumulative_angle,pid_voltage,pid_error,pid_output,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
908,7.531079499996849,260.3167758980261,317.4541431312834,46.07056674518046,56.182672972997445,0.0027150308632590383,-2.8596900308585385,1.2,0.0,0.0,0.1769788619509781,0.0,-0.0,0.29504764176694903,,,,
1108,9.183965399999579,271.1126447119336,327.04973796254944,47.98120732163787,57.8808904259776,0.31781765927046857,-2.54458740245133,1.2,0.0,0.0,0.1769788619509781,1.9106405764574106,-1.6982174529801526,0.3412358625149897,,,,
1109,9.194845099998929,271.178330550542,327.14875651212174,47.992832326601075,57.89841461619294,1.1547055187010176,-1.707699543020781,1.2,0.0,0.0,0.1769788619509781,1.9222655814206178,-1.7157416431954928,0.6200230099910139,,,,
1110,9.202306399998633,271.33027294525266,327.2888447066437,48.019722918699074,57.923207265432204,0.23094110374020352,-2.631463957981595,1.2,0.0,0.0,0.1769788619509781,1.9491561735186167,-1.7405342924347593,0.929819895624358,2.6566195922029388,-2.4353992690799133,3.6039973997648063,22.970157953258006
1111,9.210949499996786,271.4171019277194,327.4172047679695,48.0350898132004,57.9459242830056,1.3939357373801209,-1.4684693243416778,1.2,0.0,0.0,0.1769788619509781,1.9645230680199433,-1.7632513100081582,1.1978738454578794,2.625525714771619,-2.5080788309482873,3.630956444406618,23.28511096534302
1112,9.215935500000342,271.57703091405875,327.5182797686525,48.063393863195714,57.96381242159818,1.5516994590299793,-1.3107056026918193,1.2,0.0,0.0,0.1769788619509781,1.9928271180152564,-1.781139448600733,1.2809614878415758,2.635018021351728,-2.5357207905615824,3.6569385967684274,8.121328952018679
1113,9.226303899999039,271.6356441420889,327.59976189772954,48.07376716558776,57.978233036071565,1.6580874084380761,-1.2043176532837225,1.2,0.0,0.0,0.1769788619509781,2.0032004204073033,-1.7955600630741202,1.2975790163183152,1.9243982464462552,-2.010158729087381,2.782812736612296,-5.944096741748738
1114,9.231607800000347,271.6690886478269,327.65217588703,48.07968613615179,57.987509204248276,1.5701437306195,-1.2922613311022986,1.2,0.0,0.0,0.1769788619509781,2.0091193909713354,-1.8048362312508317,1.031353018687247,1.5213685851640553,-1.6787281140201247,2.265544184677413,-16.070249252260083
1115,9.242293799998151,271.67216260385123,327.69414138386685,48.08023016139066,57.99493621011967,0.3140287461239,-2.5483763155978987,1.2,0.0,0.0,0.1769788619509781,2.009663416210202,-1.8122632371222238,0.7235253568502426,0.35286378985371003,-1.0096412061170223,1.0695271007690075,-19.508115530195
1116,9.247492299997248,271.6651948868026,327.72266864674793,48.078997022757,57.99998493263894,0.06280574922478001,-2.7995993124970187,1.2,0.0,0.0,0.1769788619509781,2.0084302775765437,-1.8173119596414935,0.6215457200211716,0.3731367479663169,-1.008367240474295,1.0751909246011255,-16.913139607950626
1117,9.259391599996889,271.65404591408344,327.73895573590573,48.07702389025324,58.00286740314258,0.012561149844956002,-2.849843911876843,1.2,0.0,0.0,0.1769788619509781,2.0064571450727797,-1.8201944301451363,0.6152968835672228,1.0427644606314106,-1.669615527141953,1.968495295607642,-5.2495545986482774
1118,9.275024200000189,271.7513715859427,327.8612449764569,48.094248476897505,58.02451001376417,1.1481892242927219,-1.714215837429077,1.2,0.0,0.0,0.1769788619509781,2.0236817317170477,-1.8418370407667268,0.8431824960676927,1.5388860657823815,-1.9242271179770403,2.4639034731534033,4.675578264493234
1119,9.280634699996881,271.89289050390755,328.0215017348369,48.11929433394346,58.05287207248222,1.5388995483497554,-1.3235055133720435,1.2,0.0,0.0,0.1769788619509781,2.0487275887630005,-1.870199099484772,0.8887596185677867,2.5813140549145945,-1.5501228932915634,3.0109904075579905,10.975397165653323
1120,9.292657599999075,272.06486691308623,328.1552014835139,48.149730523122315,58.07653410184621,1.45345680862625,-1.4089482530955488,1.2,0.0,0.0,0.1769788619509781,2.079163777941858,-1.8938611288487621,1.1390647708510087,3.20706173547896,-1.1567048292062059,3.4092830679018538,11.350583616590724
1121,9.297885299998597,272.21181914526375,328.1286364914839,48.175737961934246,58.071832659789,0.29069136172525,-2.5717136999965486,1.2,0.0,0.0,0.1769788619509781,2.1051712167537886,-1.889159686791558,1.20118013022611,4.812906570870334,0.3639118122039964,4.826644949339907,10.623795226723908
1122,9.30708219999724,272.3657904796753,328.03900268976554,48.20298763347148,58.055969371568544,1.2640869112610658,-1.598318150460733,1.2,0.0,0.0,0.1769788619509781,2.1324208882910227,-1.8732963985710995,1.2136032021011303,4.734930428228742,2.0667725740723166,5.166344455522099,13.255426866137746
1123,9.311748099997203,272.6065233035126,327.87505371199217,48.245592254668445,58.02695386806419,1.4587660211682287,-1.40363904055357,1.2,0.0,0.0,0.1769788619509781,2.1750255094879876,-1.8442808950667455,1.264665163277892,5.248751827925126,4.317436096761223,6.796296800520422,9.961940354555589
1124,9.32327069999883,272.8717846344719,327.64983947780274,48.29253790314123,57.98709570920218,1.6010149077248568,-1.2613901539969419,1.2,0.0,0.0,0.1769788619509781,2.2219711579607733,-1.8044227362047351,1.5098856617449343,4.467976564132524,5.023382676256981,6.722885399124116,7.109926070707973
1125,9.328098699999828,273.010930167407,327.39653732306397,48.317163721205645,57.942266582126784,1.7087666145100593,-1.1536384472117394,1.2,0.0,0.0,0.1769788619509781,2.246596976025188,-1.7595936091293396,1.530895188837024,4.06087566282484,6.539001873224837,7.697353873050207,-4.366236589224576
1126,9.338120399999752,273.07158019810174,327.14573467256287,48.32789749461529,57.89787981446681,1.516793854060459,-1.3456112076613396,1.2,0.0,0.0,0.1769788619509781,2.2573307494348356,-1.7152068414693673,1.5070625407276101,2.2419122004139687,5.936188071990974,6.3454313596802,-7.292325552346594
1127,9.34287889999905,273.09651596017,326.8956026744884,48.33231059740801,57.85361173811006,1.369134546721516,-1.4932705150002827,1.2,0.0,0.0,0.1769788619509781,2.2617438522275535,-1.6709387651126164,1.2404436704074848,0.5013666609265787,6.174760203159721,6.19508128237344,-9.508179272791377
1128,9.354989899999055,273.0989962385777,326.67630850553616,48.33274955425792,57.81480130565641,1.3396027806211586,-1.52280228110064,1.2,0.0,0.0,0.1769788619509781,2.2621828090774656,-1.632128332658965,1.1957928585321806,-1.2396809339566195,4.6998822103652165,4.860627697049321,-9.61642488453258
1129,9.360055299999658,272.9665215205819,326.5431615990403,48.30930432942976,57.79123711767248,0.2679205561242317,-2.594484505597567,1.2,0.0,0.0,0.1769788619509781,2.2387375842493,-1.6085641446750358,1.2474722466331942,-1.6454494503690524,4.242351811648425,4.550280517453456,-7.106189216215082
1130,9.370125299999927,272.76142102955953,326.43443541929133,48.27300587794303,57.77199488211623,1.4855125551335377,-1.376892506588261,1.2,0.0,0.0,0.1769788619509781,2.2024391327625708,-1.5893219091187873,1.2858426968547152,-1.6968217873209128,2.331306520210328,2.883434457223213,7.679106230578822
1131,9.37495189999754,272.7353000205735,326.3760343919322,48.26838301149967,57.761659134757444,1.775190794565526,-1.0872142671562726,1.2,0.0,0.0,0.1769788619509781,2.197816266319215,-1.5789861617599996,1.334944055880953,-1.6773837809638974,1.199041074990301,2.061871928164947,8.349072632112412
1132,9.387140499999077,272.7814812551434,326.39340892757286,48.27655611383734,57.764734060302054,1.560986797829121,-1.3014182638926777,1.2,0.0,0.0,0.1769788619509781,2.20598936865688,-1.5820610873046093,1.553076762836347,-0.6708626203876606,-0.03659531348201989,0.6718600095274653,5.637597583753033
1133,9.391797999996925,272.7849928113444,326.4580629252526,48.27717758505747,57.776176451232,1.585109575752348,-1.2772954859694508,1.2,0.0,0.0,0.1769788619509781,2.2066108398770155,-1.5935034782345525,1.5515073432288908,0.8522036401833541,-1.3342475238916263,1.583182711929579,5.753648785639165
1134,9.40195589999712,272.8081866793986,326.5456604456686,48.28128240942994,57.79167936070495,1.3585840909012021,-1.5038209708205965,1.2,0.0,0.0,0.1769788619509781,2.2107156642494843,-1.6090063877075025,1.5174281432978782,1.072383396406102,-2.1386071535666407,2.3924144093726523,3.677936216593115
1135,9.406862699997873,272.9193852318614,326.67257081210073,48.3009622026954,57.81413981292589,1.4776654570962562,-1.3847396046255425,1.2,0.0,0.0,0.1769788619509781,2.2303954575149447,-1.6314668399284429,1.5389720788548886,0.8035016426457269,-3.081568748810553,3.1846005783112297,0.29002308667539817
1136,9.419361799999024,272.92949230405907,326.8053726224588,48.302750940830606,57.83764292618809,1.6047947949104624,-1.2576102668113363,1.2,0.0,0.0,0.1769788619509781,2.2321841956501487,-1.654969953190644,1.5364036534418763,0.215506855488229,-2.9093649109030686,2.9173356662469345,-0.2936447169217215
1137,9.423885899999732,272.9122665696671,326.9323459632319,48.29970234996165,57.86011452353623,1.6687064756141727,-1.193698586107626,1.2,0.0,0.0,0.1769788619509781,2.2291356047811917,-1.6774415505387879,1.5407327074644988,-0.218364636870107,-3.0392269463877515,3.047061460864357,-2.3415462461076757
1138,9.435141099998873,272.73378105892067,327.0338295938353,48.26811418739501,57.87807498098707,1.5722674486872878,-1.2901376130345108,1.2,0.0,0.0,0.1769788619509781,2.1975474422145496,-1.6954020079896281,1.5040935973095502,-1.406427031421596,-2.157246659375748,2.5752184653153583,-4.113831289535967
1139,9.4399588999986,272.685726453695,327.09305212502136,48.25960953805066,57.88855611715824,1.380229361014313,-1.4821757007074856,1.2,0.0,0.0,0.1769788619509781,2.189042792870204,-1.7058831441607936,1.4385982414040488,-2.597160749875423,-1.7819264846642113,3.149683469404699,-4.298651461629144
1140,9.454367999998794,272.5286246065878,327.10669046045456,48.23180583193923,57.89096981424211,1.294469906321515,-1.5679351554002836,1.2,0.0,0.0,0.1769788619509781,2.1612390867587763,-1.7082968412446675,1.3741780833394037,-2.944178771937695,-0.893118315791058,3.076661984542665,-8.06782570395817
1141,9.459685699999682,272.35403420340475,327.10680414587534,48.20090702107633,57.8909899341585,1.2773180153829553,-1.5850870463388433,1.2,0.0,0.0,0.1769788619509781,2.1303402758958754,-1.708316961161053,1.3681712642508888,-4.404726557363082,-1.4954239562164005,4.651656570939598,-4.57815206023262
1142,9.471668299996963,272.19093317243323,327.14221769906646,48.17204158623196,57.8972573844999,1.3466056852909467,-1.515799376430852,1.2,0.0,0.0,0.1769788619509781,2.1014748410515054,-1.7145844115024573,1.1538147261778147,-4.317785554715847,-1.3373578529012886,4.520154657003406,-1.112239899133412
1143,9.473863499999425,272.06554029994425,327.19936515474706,48.1498496983621,57.90737127616965,1.542233353244713,-1.3201717084770856,1.2,0.0,0.0,0.1769788619509781,2.0792829531816395,-1.7246983031722039,1.184971338332487,-4.154248305684885,-1.496405590887291,4.415541719622235,-2.7657777472648712
1144,9.483917999998084,271.98994922293525,327.27805936730005,48.1364716755794,57.92129848834941,0.3084466706489426,-2.553958391072856,1.2,0.0,0.0,0.1769788619509781,2.0659049303989434,-1.7386255153519627,1.2225259792448666,-3.681420569758195,-2.3192095850391796,4.351044760833466,-12.820889587490825
1145,9.50045979999777,271.8860218516322,327.3680454204383,48.11807872768063,57.93722411762528,1.4502529670948765,-1.4121520946269221,1.2,0.0,0.0,0.1769788619509781,2.0475119825001755,-1.7545511446278326,1.0118084909844716,-3.2959178924426733,-2.405413560588409,4.080329539533095,-5.516767438710166
1146,9.50623209999685,271.7736142275565,327.5023507105783,48.098184954297096,57.96099331502825,1.4650912199448545,-1.3973138417769442,1.2,0.0,0.0,0.1769788619509781,2.027618209116639,-1.7783203420308027,0.7150825500950878,-1.287807506580867,-1.6335241951062245,2.0801080428678382,-6.830230612645952
1147,9.5171010999984,271.74404747778755,327.5609438177813,48.092952264571394,57.97136305645921,0.2930182439889709,-2.569386817732828,1.2,0.0,0.0,0.1769788619509781,2.0223855193909372,-1.7886900834617663,0.9175897026154534,-1.25672854757093,-1.5635998145570493,2.0060436242421495,-6.8996515096805515
1148,9.524760199998127,271.7410732097789,327.5933075486836,48.09242588200409,57.97709075272278,0.058603648797794186,-2.8038014129240048,1.2,0.0,0.0,0.1769788619509781,2.021859136823636,-1.794417779725336,0.9759960632342725,-1.4010573349915159,-1.5492104883458409,2.0887830890579058,3.9693270601152273
1149,9.531955700000253,271.6932944254916,327.6354103222295,48.08397004713552,57.98454205366992,1.3209824332507698,-1.541422628471029,1.2,0.0,0.0,0.1769788619509781,2.0134033019550657,-1.8018690806724749,1.000374440765751,-0.8513154284419924,-0.6559119444574126,1.0746899262509522,15.09960769752197
1150,9.537580099997285,271.635024045826,327.6637201342683,48.073657421656854,57.98955229198659,1.7422847701889725,-1.1201202915328263,1.2,0.0,0.0,0.1769788619509781,2.003090676476397,-1.8068793189891466,1.234385515136793,-1.274482570587974,-0.2316323672166569,1.2953607128035505,2.9623528335911615
1151,9.548602099999698,271.5915715632143,327.64200425231707,48.06596725073529,57.9857090399126,1.5869831076022476,-1.2754219541195513,1.2,0.0,0.0,0.1769788619509781,1.9954005055548336,-1.8030360669151548,1.2811877300110013,-1.1549082589603654,-0.04626952535206281,1.1558347440664551,-1.446078246551361
1152,9.554605999997875,271.5034608229325,327.6024032237238,48.050373512194554,57.97870049494007,1.4630736158441802,-1.3993314458776187,1.2,0.0,0.0,0.1769788619509781,1.9798067670140966,-1.7960275219426265,1.0286958322876008,-0.48596322898834554,1.47587168403963,1.5538202880895695,-3.3503182612458278
1153,9.564485799997783,271.53300021549876,327.5924114138411,48.055601360273656,57.9769321557982,0.292614723168836,-2.569790338552963,1.2,0.0,0.0,0.1769788619509781,1.9850346150931983,-1.794259182800758,0.8862646028588874,-0.051169372851221376,1.9720117200085934,1.972675474721891,-10.82863740028885
1154,9.569130399999267,271.5899379811208,327.41985425726887,48.06567814123547,57.94639318660655,0.058522944633767206,-2.8038821170880315,1.2,0.0,0.0,0.1769788619509781,1.995111396055016,-1.7637202136091048,0.8577783569731448,0.13900850509349583,2.1024378811936644,2.1070283360141207,0.3037070110515394
