frame,t_s,x_px_filt,y_px_filt,x_mm,y_mm,angle_deg_raw,mm_per_px,angle_deg_unwrapped,angular_vel_dps
37,1.2333333333333334,417.8837890625,392.41766357421875,58.03941514756945,54.50245327419705,-3.4064407348632812,0.1388888888888889,-3.4452774047851564,-0.21651306152343996
38,1.2666666666666666,417.9163818359375,392.8744812011719,58.04394192165799,54.56590016682943,-3.5035324096679688,0.1388888888888889,-3.450715637207031,-0.3147857666015618
39,1.3,417.9353942871094,393.1377258300781,58.046582539876304,54.602461920844185,-3.5035324096679688,0.1388888888888889,-3.4507156372070313,-0.13090209960937677
40,1.3333333333333333,417.92498779296875,393.3101806640625,58.04513719346789,54.626413981119796,-3.4336318969726562,0.1388888888888889,-3.458905029296875,0.1021179199218744
41,1.3666666666666667,417.9057312011719,393.3367919921875,58.04246266682943,54.63010999891493,-3.4064407348632812,0.1388888888888889,-3.4476760864257816,0.16737670898437335
42,1.4,417.8825378417969,392.9154968261719,58.03924136691624,54.571596781412765,-3.4473876953125,0.1388888888888889,-3.428257751464844,0.167376708984376
43,1.4333333333333333,417.86669921875,392.6032409667969,58.03704155815972,54.52822791205512,-3.4473876953125,0.1388888888888889,-3.4228195190429687,0.21651306152343708
44,1.4666666666666666,417.86260986328125,392.41778564453125,58.0364735921224,54.50247022840712,-3.4064407348632812,0.1388888888888889,-3.4228195190429687,0.14913940429687533
45,1.5,417.8612976074219,392.32110595703125,58.03629133436415,54.48904249403212,-3.4064407348632812,0.1388888888888889,-3.4228195190429687,-0.01650695800781437
46,1.5333333333333334,417.8642272949219,392.3282775878906,58.036698235405815,54.4900385538737,-3.4064407348632812,0.1388888888888889,-3.422819519042969,-0.04913635253906374
47,1.5666666666666667,417.87841796875,392.6170349121094,58.03866916232639,54.53014373779297,-3.4473876953125,0.1388888888888889,-3.431008911132813,-0.09827270507812748
48,1.6,417.89013671875,392.847412109375,58.04029676649306,54.56214057074653,-3.4473876953125,0.1388888888888889,-3.4310089111328126,-0.09827270507812748
49,1.6333333333333333,417.8963928222656,392.9722595214844,58.04116566975912,54.579480489095054,-3.4473876953125,0.1388888888888889,-3.4391983032226565,-0.09827270507812481
50,1.6666666666666667,417.9035949707031,393.03369140625,58.04216596815321,54.5880126953125,-3.4064407348632812,0.1388888888888889,-3.4391983032226565,-0.049136352539061075
51,1.7,417.9185791015625,393.02630615234375,58.04424709743924,54.5869869656033,-3.4473876953125,0.1388888888888889,-3.4391983032226565,-0.20888671875000128
52,1.7333333333333334,417.9282531738281,392.7532043457031,58.04559071858724,54.549056159125435,-3.4473876953125,0.1388888888888889,-3.4391983032226565,-0.27036437988281325
53,1.7666666666666666,417.932373046875,392.5881042480469,58.046162923177086,54.526125590006515,-3.4473876953125,0.1388888888888889,-3.4658233642578127,-0.3809783935546844
54,1.8,417.93389892578125,392.5129089355469,58.046374850802955,54.51568179660374,-3.4473876953125,0.1388888888888889,-3.4842590332031254,-0.38097839355468704
55,1.8333333333333333,417.96087646484375,392.4419860839844,58.0501217312283,54.50583140055339,-3.5395660400390625,0.1388888888888889,-3.502694702148437,-0.3809783935546897
56,1.8666666666666667,418.0109558105469,392.6986389160156,58.057077195909294,54.541477627224396,-3.5395660400390625,0.1388888888888889,-3.5026947021484376,-0.11061401367187645
57,1.9,418.0386962890625,392.87554931640625,58.060930040147575,54.566048516167534,-3.5395660400390625,0.1388888888888889,-3.502694702148438,-0.6552612304687515
58,1.9333333333333333,418.0056457519531,393.0240173339844,58.05633968777127,54.5866690741645,-3.4473876953125,0.1388888888888889,-3.4842590332031254,-8.20865478515623
59,1.9666666666666666,417.981689453125,393.0784606933594,58.05301242404514,54.59423065185547,-3.4473876953125,0.1388888888888889,-3.59346923828125,-21.989492797851597
60,2.0,417.9671630859375,393.0932312011719,58.050994873046875,54.59628211127387,-3.4473876953125,0.1388888888888889,-4.8708038330078125,-35.96251831054676
61,2.033333333333333,417.5072021484375,392.48046875,57.98711140950521,54.51117621527778,-4.0856170654296875,0.1388888888888889,-7.167610168457032,-50.17056884765619
62,2.066666666666667,414.52191162109375,391.48095703125,57.57248772515191,54.37235514322917,-9.926239013671875,0.1388888888888889,-9.49644775390625,-63.35582885742187
63,2.1,411.2080383300781,390.5203552246094,57.112227545844185,54.23893822564019,-14.931419372558594,0.1388888888888889,-11.8460205078125,-62.700952148437544
64,2.1333333333333333,409.390625,390.0721740722656,56.85980902777778,54.17669084337023,-15.091575622558594,0.1388888888888889,-14.152774047851564,-55.34147644042961
65,2.1666666666666665,408.62823486328125,389.9349060058594,56.75392150878906,54.15762583414714,-15.19525146484375,0.1388888888888889,-15.320962524414064,-55.136618041992314
66,2.2,408.4278564453125,390.0469970703125,56.726091172960075,54.173194037543404,-15.619384765625,0.1388888888888889,-16.391189575195312,-60.171647644043105
67,2.2333333333333334,408.2613830566406,390.18499755859375,56.70296986897787,54.19236077202691,-15.767181396484375,0.1388888888888889,-18.685884094238283,-65.73256988525407
68,2.2666666666666666,406.4703063964844,390.353271484375,56.45420922173394,54.21573215060764,-20.282554626464844,0.1388888888888889,-21.87462844848633,-78.70809631347652
69,2.3,403.0735778808594,390.3206481933594,55.98244137234158,54.21120113796658,-26.565048217773438,0.1388888888888889,-25.10820236206055,-88.37575378417978
70,2.3333333333333335,399.8112487792969,390.4353942871094,55.52934010823568,54.22713809543186,-31.138973236083984,0.1388888888888889,-28.438978576660162,-84.2628982543946
71,2.3666666666666667,397.8465881347656,390.6888427734375,55.256470574273,54.262339274088546,-31.787254333496094,0.1388888888888889,-31.1204818725586,-70.4088775634766
72,2.4,396.9479064941406,390.7149353027344,55.13165367974175,54.26596323649089,-32.42106246948242,0.1388888888888889,-32.72970046997071,-56.52394866943344
73,2.433333333333333,396.27783203125,390.9803466796875,55.03858778211806,54.302825927734375,-33.69007110595703,0.1388888888888889,-33.60944137573243,-42.0468200683594
74,2.466666666666667,395.8360900878906,391.2334899902344,54.97723473442925,54.33798472086589,-34.611141204833984,0.1388888888888889,-34.52886047363281,-30.56384124755858
75,2.5,395.5020751953125,391.5394592285156,54.93084377712674,54.38048044840495,-35.53767776489258,0.1388888888888889,-35.446781921386716,-25.55139770507803
76,2.533333333333333,395.17047119140625,391.7620849609375,54.88478766547309,54.411400689019096,-36.38434982299805,0.1388888888888889,-36.21445541381836,-24.99468841552725
77,2.566666666666667,394.84893798828125,392.0743103027344,54.84013027615018,54.45476531982422,-37.01066970825195,0.1388888888888889,-36.98826675415039,-23.93804626464845
78,2.6,394.6776123046875,392.2243957519531,54.81633504231771,54.475610521104606,-37.528438568115234,0.1388888888888889,-37.77522277832031,-23.228622436523505
79,2.6333333333333333,394.25543212890625,392.29339599609375,54.757698906792534,54.48519388834636,-38.48019790649414,0.1388888888888889,-38.518534851074214,-24.74895629882812
80,2.6666666666666665,393.7652282714844,392.23291015625,54.68961503770617,54.47679307725695,-39.47245788574219,0.1388888888888889,-39.31821899414063,-27.929850769043004
81,2.7,393.260986328125,392.35113525390625,54.61958143446181,54.493213229709205,-40.10091018676758,0.1388888888888889,-40.33928146362305,-29.841165161132846
82,2.7333333333333334,392.6973571777344,392.5300598144531,54.54129960801867,54.51806386311849,-41.009090423583984,0.1388888888888889,-41.64324188232422,-32.15307312011729
83,2.7666666666666666,391.9139099121094,392.8239440917969,54.43248748779297,54.55888112386068,-42.633750915527344,0.1388888888888889,-42.74875030517578,-33.71832275390621
84,2.8,390.9884948730469,392.8595275878906,54.303957621256515,54.563823276095924,-45.0,0.1388888888888889,-43.87738037109376,-32.61340942382815
85,2.8333333333333335,390.2600402832031,393.43017578125,54.202783372667106,54.64307996961806,-45.0,0.1388888888888889,-44.937939453125004,-27.3732009887696
86,2.8666666666666667,389.77923583984375,393.83270263671875,54.13600497775608,54.69898647732205,-45.74406051635742,0.1388888888888889,-45.77484970092774,-23.333445739746157
87,2.9,389.3908386230469,394.11572265625,54.08206091986762,54.73829481336806,-46.311885833740234,0.1388888888888889,-46.20544204711915,-18.462171936035062
88,2.933333333333333,389.07281494140625,394.2886657714844,54.037890964084205,54.76231469048394,-46.818302154541016,0.1388888888888889,-46.63765792846681,-13.95943908691407
89,2.966666666666667,388.9555969238281,394.4541931152344,54.02161068386502,54.78530459933811,-47.15296173095703,0.1388888888888889,-46.95440902709961,-10.729147338867193
90,3.0,388.9656677246094,394.517578125,54.02300940619575,54.79410807291667,-47.16107940673828,0.1388888888888889,-47.264512634277345,-10.13892517089839
91,3.033333333333333,388.9970397949219,394.5700988769531,54.027366638183594,54.80140262179905,-47.327816009521484,0.1388888888888889,-47.56304092407227,-9.132261657714773
92,3.066666666666667,388.723876953125,394.7969970703125,53.9894273546007,54.832916259765625,-47.862403869628906,0.1388888888888889,-47.89526290893555,-8.478135681152398
93,3.1,388.5132141113281,394.933349609375,53.960168626573356,54.8518541124132,-48.310943603515625,0.1388888888888889,-48.15970153808594,-7.47422790527348
94,3.1333333333333333,388.38665771484375,395.0392761230469,53.94259134928386,54.86656612820096,-48.81407165527344,0.1388888888888889,-48.36743164062501,-6.001524353027369
95,3.1666666666666665,388.3634338378906,395.11053466796875,53.939365810818146,54.876463148328995,-48.483272552490234,0.1388888888888889,-48.51021728515626,-3.471066284179722
96,3.2,388.2835388183594,395.2539978027344,53.92826928032769,54.89638858371311,-48.3664665222168,0.1388888888888889,-48.563294982910165,-1.7442581176758005
97,3.2333333333333334,388.3250732421875,395.2433166503906,53.934037950303825,54.89490509033203,-48.576332092285156,0.1388888888888889,-48.473773956298835,-0.6199905395507537
98,3.2666666666666666,388.3643493652344,395.2186279296875,53.93949296739367,54.89147610134549,-48.576332092285156,0.1388888888888889,-48.45041122436524,0.36644897460942993
99,3.3,388.3587341308594,395.2667541503906,53.93871307373047,54.89816029866537,-48.3664665222168,0.1388888888888889,-48.4707633972168,0.9367538452148539
100,3.3333333333333335,388.342529296875,395.3061828613281,53.93646240234375,54.9036365085178,-48.366458892822266,0.1388888888888889,-48.44914245605469,0.14778900146484253
101,3.3666666666666667,388.388427734375,395.3024597167969,53.942837185329864,54.90311940511068,-48.46822738647461,0.1388888888888889,-48.40716934204102,-0.2442352294922071
102,3.4,388.4169616699219,395.2940368652344,53.946800231933594,54.90194956461589,-48.46822738647461,0.1388888888888889,-48.449142456054695,-9.15527349196199e-06
103,3.433333333333333,388.4510803222656,395.36895751953125,53.951538933648,54.91235521104601,-48.3664665222168,0.1388888888888889,-48.491117095947274,-0.007612609863316994
104,3.466666666666667,388.5440673828125,395.3387451171875,53.964453803168404,54.908159044053825,-48.576332092285156,0.1388888888888889,-48.470764923095714,0.21842193603519805
105,3.5,388.6131286621094,395.3330383300781,53.97404564751519,54.90736643473308,-48.576332092285156,0.1388888888888889,-48.45041122436524,1.1999725341796719
106,3.533333333333333,388.59075927734375,395.4818115234375,53.970938788519966,54.92802937825521,-48.3664665222168,0.1388888888888889,-48.370765686035156,2.233442687988312
107,3.566666666666667,385.8565368652344,396.2697448730469,53.591185675727,55.03746456570096,-48.366458892822266,0.1388888888888889,-48.249147033691415,3.028015136718836
108,3.6,383.99639892578125,396.885986328125,53.332833184136284,55.12305365668403,-47.968238830566406,0.1388888888888889,-48.11887664794922,2.9058929443359465
109,3.6333333333333333,386.2496643066406,396.37542724609375,53.645786709255646,55.05214267306858,-47.968238830566406,0.1388888888888889,-47.966095733642575,-0.2434020996093591
110,3.6666666666666665,387.7375793457031,395.9484558105469,53.852441575792106,54.99284108479818,-47.92498016357422,0.1388888888888889,-47.96609573364258,-6.729423522949208
111,3.7,388.6889343261719,395.6038513183594,53.984574211968315,54.94497934977214,-47.602561950683594,0.1388888888888889,-48.41133270263672,-19.451069641113342
112,3.7333333333333334,388.9878234863281,395.57855224609375,54.026086595323356,54.941465589735245,-48.366458892822266,0.1388888888888889,-49.37071762084962,-41.79940567016622
113,3.7666666666666666,384.8573913574219,395.7451171875,53.452415466308594,54.964599609375,-50.19442367553711,0.1388888888888889,-51.36072158813477,-72.00764007568347
114,3.8,385.0956115722656,396.3492126464844,53.48550160725912,55.04850175645617,-52.76516342163086,0.1388888888888889,-54.93266334533693,-106.99054641723637
115,3.8333333333333335,383.87188720703125,397.4820861816406,53.315539889865455,55.205845303005646,-57.875,0.1388888888888889,-59.96736907958986,-145.91604080200204
116,3.8666666666666667,381.1732177734375,399.8563232421875,52.94072469075521,55.535600450303825,-65.46227073669434,0.1388888888888889,-66.24309043884278,33.94181442260796
117,3.9,377.7568664550781,402.8009338378906,52.466231452094185,55.94457414415148,-73.53998756408691,0.1388888888888889,-73.6900577545166,223.42159194946194
118,3.933333333333333,374.1919250488281,406.8647155761719,51.97110070122613,56.508988274468315,-81.57303047180176,0.1388888888888889,-45.703752517700195,421.95032730102474
119,3.966666666666667,371.2183532714844,411.2242736816406,51.5581046210395,57.114482455783424,-90.0,0.1388888888888889,-17.69573135375976,628.933637237549
120,4.0,368.871337890625,416.41607666015625,51.23213026258681,57.835566202799484,82.05652618408203,0.1388888888888889,10.357685470581051,844.1654594421395
121,4.033333333333333,367.6671142578125,421.4783020019531,51.06487698025174,58.53865305582683,74.57783508300781,0.1388888888888889,38.579182434082036,631.7797966003419
122,4.066666666666666,367.06201171875,426.67352294921875,50.9808349609375,59.26021152072483,66.72709655761719,0.1388888888888889,67.00418548583986,419.5690841674832
123,4.1,367.2435302734375,431.68212890625,51.00604587131077,59.95585123697917,59.534454345703125,0.1388888888888889,59.59288024902344,208.33257522583202
124,4.133333333333334,367.9936218261719,436.2440185546875,51.11022525363499,60.589447021484375,52.12501525878906,0.1388888888888889,52.23244934082032,-3.1050064086902935
125,4.166666666666667,369.29510498046875,440.39654541015625,51.29098680284289,61.166186862521705,45.0,0.1388888888888889,45.07978134155273,-214.0831031799313
126,4.2,371.31109619140625,444.71746826171875,51.57098558213976,61.76631503634983,37.77568054199219,0.1388888888888889,38.06168136596679,-208.34604492187458
127,4.233333333333333,374.0399169921875,448.6831359863281,51.949988471137154,62.317102220323356,30.963756561279297,0.1388888888888889,31.323668289184567,-201.90604591369703
128,4.266666666666667,376.9212341308594,452.1151428222656,52.350171407063804,62.79376983642578,24.443954467773438,0.1388888888888889,24.86853942871094,-196.14654579162664
129,4.3,380.0404968261719,454.562744140625,52.783402336968315,63.1337144639757,18.43494987487793,0.1388888888888889,18.581441688537602,-190.75689125061098
130,4.333333333333333,382.9971923828125,456.93060302734375,53.194054497612846,63.462583753797745,12.724355697631836,0.1388888888888889,12.388690376281739,-188.0442981719967
131,4.366666666666666,386.24267578125,458.8826904296875,53.64481608072917,63.73370700412327,6.340191841125488,0.1388888888888889,6.268866157531738,-187.69390296936
132,4.4,389.8976745605469,460.6516418457031,54.15245480007596,63.979394700792106,0.0,0.1388888888888889,-0.01704807281494114,-187.7532955169675
133,4.433333333333334,393.7373962402344,462.0299987792969,54.68574947781033,64.17083316379123,-6.1551666259765625,0.1388888888888889,-6.4137777328491214,-187.9879589080807
134,4.466666666666667,397.6947937011719,462.8634338378906,55.23538801405165,64.28658803304037,-12.994621276855469,0.1388888888888889,-12.710774230957032,-188.82350578308072
135,4.5,401.7920837402344,463.2401123046875,55.804456075032554,64.33890448676216,-19.259292602539062,0.1388888888888889,-18.94263610839844,-187.43163185119695
136,4.533333333333333,405.747802734375,463.1600036621094,56.35386149088542,64.32777828640408,-25.144790649414062,0.1388888888888889,-25.201718139648438,-184.51698875427314
137,4.566666666666666,409.4659118652344,462.7122802734375,56.87026553683811,64.26559448242188,-31.15930938720703,0.1388888888888889,-31.255653381347656,-181.99741516113255
138,4.6,413.1389465332031,461.6244812011719,57.380409240722656,64.11451127794054,-37.45057678222656,0.1388888888888889,-37.16660919189454,-179.07859039306612
139,4.633333333333334,416.5505676269531,460.3034973144531,57.85424550374349,63.93104129367405,-43.26429748535156,0.1388888888888889,-43.043676757812506,-172.70534591674777
140,4.666666666666667,419.868896484375,458.50445556640625,58.31512451171875,63.68117438422309,-48.81407165527344,0.1388888888888889,-48.78906784057617,-166.03690795898407
141,4.7,422.713134765625,456.6191711425781,58.71015760633681,63.41932932535808,-54.530128479003906,0.1388888888888889,-53.985942459106454,-158.88337783813444
142,4.733333333333333,424.8288879394531,454.3355407714844,59.004012213812935,63.10215844048395,-59.88626480102539,0.1388888888888889,-58.92847137451172,-150.33530387878466
143,4.766666666666667,426.0213317871094,451.9349365234375,59.169629414876304,62.76874118381077,-63.43494987487793,0.1388888888888889,-63.647172164917,-141.50404472351133
144,4.8,428.6529846191406,450.4281921386719,59.535136752658424,62.559471130371094,-67.97694206237793,0.1388888888888889,-68.09956073760986,-135.83974571228077
145,4.833333333333333,431.2869567871094,448.7952880859375,59.90096622043186,62.332678900824654,-72.4075756072998,0.1388888888888889,-72.37307529449464,-130.15775156021107
146,4.866666666666666,433.25274658203125,446.8704833984375,60.17399258083768,62.065344916449654,-76.79207134246826,0.1388888888888889,-76.62590007781984,91.3669295310985
147,4.9,434.8367919921875,444.8588562011719,60.393998887803825,61.785952250162765,-81.25383758544922,0.1388888888888889,-80.62142996788026,312.1362204551715
148,4.933333333333334,435.71002197265625,442.7417297363281,60.51528082953559,61.491906907823356,-84.6990737915039,0.1388888888888889,-48.419350576400745,533.0836432456997
149,4.966666666666667,436.678955078125,440.8913879394531,60.64985487196181,61.23491499159071,-87.95459151268005,0.1388888888888889,-16.07685732841491,753.7257719993626
150,5.0,437.51361083984375,438.8802795410156,60.76577928331164,60.95559438069662,88.60282135009766,0.1388888888888889,16.474198579788208,972.7378632545508
151,5.033333333333333,438.1205749511719,436.76678466796875,60.85007985432943,60.66205342610677,84.92039489746094,0.1388888888888889,48.99506192207337,758.7310509681728
152,5.066666666666666,438.59759521484375,434.68182373046875,60.9163326687283,60.37247551812066,81.5014419555664,0.1388888888888889,81.50154724121094,544.3281392097498
153,5.1,438.9571228027344,432.6275329589844,60.96626705593533,60.0871573554145,77.90524291992188,0.1388888888888889,78.03582458496093,328.8868123054522
154,5.133333333333334,439.04437255859375,430.3146667480469,60.978385077582466,59.76592593722874,74.57783508300781,0.1388888888888889,74.64449920654297,113.85196123123264
155,5.166666666666667,439.216552734375,428.36029052734375,61.00229899088542,59.49448479546441,71.27420806884766,0.1388888888888889,71.28866729736329,-99.3754348754881
156,5.2,439.2413024902344,426.3816833496094,61.005736456977,59.219678243001304,67.9637680053711,0.1388888888888889,67.97038879394532,-94.90637054443334
157,5.233333333333333,439.1631774902344,424.370849609375,60.994885762532554,58.940395779079864,64.72228240966797,0.1388888888888889,64.9389747619629,-90.54989318847691
158,5.266666666666667,438.9880065917969,422.1404113769531,60.9705564710829,58.63061269124349,61.31385040283203,0.1388888888888889,62.21809616088868,-85.92005767822305
159,5.3,438.73663330078125,420.85687255859375,60.9356435139974,58.4523434109158,59.4207649230957,0.1388888888888889,59.552850341796876,-80.68426666259796
160,5.333333333333333,438.4177551269531,419.7725524902344,60.89135487874349,58.30174340142144,57.66981506347656,0.1388888888888889,56.96865768432617,-78.70944213867172
161,5.366666666666666,438.0965881347656,418.3800964355469,60.84674835205078,58.108346727159294,54.63753890991211,0.1388888888888889,54.52301101684571,-80.85952148437487
162,5.4,437.4210510253906,416.96795654296875,60.75292375352648,57.91221618652344,51.80131912231445,0.1388888888888889,51.820734405517584,-85.13692932128892
163,5.433333333333334,436.7635192871094,415.43115234375,60.66159990098742,57.69877115885417,49.08561706542969,0.1388888888888889,48.741509246826176,-92.51108551025376
164,5.466666666666667,436.0088195800781,413.7389221191406,60.55678049723308,57.46373918321398,45.90938186645508,0.1388888888888889,45.363362121582036,-103.82545852661127
165,5.5,435.12188720703125,411.6781005859375,60.43359544542101,57.177513970269096,42.27368927001953,0.1388888888888889,41.55014343261719,-116.3969215393071
166,5.533333333333333,433.8271484375,409.446533203125,60.25377061631945,56.867574055989586,37.746803283691406,0.1388888888888889,37.21876792907715,-128.81904144287157
167,5.566666666666666,432.2635192871094,407.1639709472656,60.03659990098742,56.55055152045356,32.735225677490234,0.1388888888888889,32.421247482299805,-140.90516510009735
168,5.6,430.4273986816406,404.54241943359375,59.78158315022787,56.18644714355469,27.428739547729492,0.1388888888888889,27.27166900634766,-149.88178482055633
169,5.633333333333334,428.2381591796875,401.9401550292969,59.47752210828993,55.825021531846794,21.92177963256836,0.1388888888888889,21.87916793823242,-156.8080192565915
170,5.666666666666667,425.5280456542969,400.3075256347656,59.10111745198568,55.598267449273,16.52579689025879,0.1388888888888889,16.569845962524415,-160.93561477661106
171,5.7,423.1140441894531,397.91387939453125,58.76583947075738,55.265816582573784,10.784297943115234,0.1388888888888889,11.084098052978518,-163.8716239929197
172,5.733333333333333,420.4615783691406,396.0172119140625,58.397441440158424,55.002390543619796,6.188615798950195,0.1388888888888889,5.59864501953125,-165.5686912536627
173,5.766666666666667,418.0498352050781,394.5433044433594,58.062477111816406,54.797681172688804,0.0,0.1388888888888889,-0.040268325805663974,-162.54734115600644
174,5.8,414.782958984375,393.2943115234375,57.60874430338542,54.62420993381077,-5.505485534667969,0.1388888888888889,-5.715613937377929,-150.92646331787168
175,5.833333333333333,411.0804138183594,392.5397644042969,57.09450191921658,54.519411722819015,-11.668769836425781,0.1388888888888889,-10.521377563476562,-135.44438781738282
176,5.866666666666666,407.4649963378906,391.9797058105469,56.59236060248481,54.4416258070204,-17.592430114746094,0.1388888888888889,-14.0703125,-118.89881515502927
177,5.9,405.7948303222656,391.7802429199219,56.360393100314674,54.41392262776693,-17.84020233154297,0.1388888888888889,-16.97541961669922,-99.75787582397452
178,5.933333333333334,405.3431396484375,391.906005859375,56.29765828450521,54.43138970269097,-17.744674682617188,0.1388888888888889,-19.856737518310545,-87.06670074462873
179,5.966666666666667,402.9367980957031,392.69134521484375,55.96344417995877,54.540464613172745,-20.031021118164062,0.1388888888888889,-22.34192657470703,-82.35365295410139
180,6.0,401.4458923339844,392.8050537109375,55.75637393527561,54.55625745985243,-26.075359344482422,0.1388888888888889,-25.032494354248044,-78.67074737548859
