frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,angular_vel_dps,vx_mm_s,vy_mm_s,speed_mm_s
44,0.36666519999999997,346.05356711269843,509.6254725675182,203.5609218309991,299.77968974559894,87.61796253882709,0.5882352941176471,0.0,0.0,52.57506558690284,,,,
45,0.3749985,346.04879968482464,509.5211606678426,203.55811746166157,299.7183298046133,87.61452781911237,0.5882352941176471,-0.0028043693375252587,-0.06135994098565334,70.09856815163126,,,,
46,0.3833318,346.04559433626855,509.4303892185846,203.55623196251094,299.6649348344615,87.64283757657473,0.5882352941176471,-0.00468986848815689,-0.11475491113742464,87.62720730705492,,,,
47,0.3916651,346.04514984990317,509.36524640158655,203.55597049994304,299.626615530345,87.61751282364209,0.5882352941176471,-0.004951331056048502,-0.15307421525392328,87.63846299696378,841.4233446538349,-0.024593453827404424,-4.615876607236265,4.615942123900833
48,0.3999984,346.0469664166945,509.3241914097009,203.55703906864383,299.6024655351182,87.64319577711831,0.5882352941176471,-0.0038827623552606383,-0.17722421048074466,87.63981367975285,420.84152374091803,0.09126985785572261,-3.3082366810693182,3.3094954486938852
49,0.40833169999999996,346.05182508335383,509.298515949004,203.5598971078552,299.58736232294353,87.67424098837138,0.5882352941176471,-0.001024723143899564,-0.19232742265540992,87.63423137692192,0.01270621724600876,0.19038796281221543,-2.094056834852253,2.1026938921239156
50,0.416665,346.0552646072296,509.28682817360055,203.5619203571939,299.5804871609415,87.62128123305769,0.5882352941176471,0.000998526194820215,-0.1992025846574279,87.63356150058219,-0.5462967811542085,0.22605654300918132,-1.1565069143523037,1.1783928901609804
51,0.4249983,346.05908009635783,509.2820607860986,203.56416476256345,299.57768281535215,87.61492606242004,0.5882352941176471,0.0032429315643582868,-0.20200693024679595,87.6277367306558,-0.6133771409622074,0.21056934434411254,-0.5021882895020592,0.5445480023749177
52,0.4333316,346.061162124317,509.28332748949686,203.56538948489234,299.57842793499816,87.61416344194353,0.5882352941176471,0.0044676538932435506,-0.20126181060078352,87.61570072213182,-0.48356099830108373,0.1341981167896022,-0.0349716366862452,0.13868002712139352
53,0.44166489999999997,346.0618816855909,509.2886198814812,203.56581275622995,299.58154110675366,87.61407192748635,0.5882352941176471,0.004890925230853327,-0.19814863884528222,87.61425640110895,-20.485914695407757,0.06495411556599857,0.24440124918015582,0.2528853647995109
