frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps,pid_error,pid_output,ch1_voltage,ch2_voltage
1821,15.075298900000234,270.3235990431174,194.8702474384475,56.77628495790154,40.92875626673399,2.36083607124355e-15,0.2100308118080566,0.16821880393374755,35.53123205853618,6.196722519800068e-14,0.9493179933209994,3.571637115635557,3.6956455915345146,-4.7597996594650205,,0.0,1.2,1.2
1822,15.087859500000377,270.35436777835747,194.83223547411382,56.78274734034232,40.92077258300657,4.7216721424871e-16,0.2100308118080566,0.1746811863745279,35.53921574226361,2.9501007546259393e-15,0.13331902302528065,3.269121852258599,3.2718391841310153,-24.845194770359797,,0.0,1.2,1.2
1823,15.103543600000194,270.3822931164644,194.75042871105774,56.78861252177493,40.90359064215051,9.443344284974201e-17,0.2100308118080566,0.18054636780713906,35.55639768311966,-0.3732658691406244,-0.1613935348996303,3.4126966128394565,3.4165107996892528,-30.058969243899917,,0.0,1.2,1.2
1824,15.107545699999719,270.3231962649559,194.67966879275468,56.77620036207731,40.88872887906585,1.8886688569948404e-17,0.2100308118080566,0.16813420810952096,35.57125944620432,-0.77518466796875,-0.5847310369078258,2.1550507040683042,2.2329697540783204,-37.11374556278551,,0.0,1.2,1.2
1826,15.123183099999551,270.2852220443918,194.41069581413456,56.76822460570445,40.83223626601183,-1.8663293457031251,0.2100308118080566,0.1601584517366561,35.62775205925834,-1.182834052734375,-0.8927241246697822,3.129313546120641,3.2541603575579323,-65.13978974840909,,0.0,1.2,1.2
1827,15.13588449999952,270.27308773766043,194.3068022189145,56.76567602741093,40.81041540986611,-2.009593994140625,0.2100308118080566,0.1576098734431426,35.649572915404065,-1.630861732421875,-1.0271712725248963,3.1745123005455076,3.3365564837741237,-63.66358972331631,,0.0,1.2,1.2
1828,15.139248200000111,270.2566645735753,194.21860729300988,56.76222665692567,40.791891757981006,-2.038246923828125,0.2100308118080566,0.15416050295787898,35.66809656728917,-2.1022177566406253,-1.2260099354868572,3.1816301297515164,3.4096730993535345,-55.947278011101126,,0.0,1.2,1.2
1829,15.15161579999949,270.23910053060087,194.14079150220755,56.75853766672112,40.77554804426731,-2.2401383984375,0.2100308118080566,0.15047151275332737,35.684440281002864,-2.3052689907812502,-1.3216225069790657,2.735489547989508,3.0380238837299274,-54.839524751124024,,0.0,1.2,1.2
1830,15.155207300000257,270.16906620931036,194.07668270831556,56.74382830136605,40.76208322224214,-2.35678012109375,0.2100308118080566,0.13576214739826042,35.697905103028035,-2.5273868059687503,-1.8901435327932814,4.139023614343271,4.550182310045555,-63.19684911858891,,0.0,1.2,1.2
1831,15.167666600000302,270.11045045125337,193.99470320881716,56.7315171861166,40.74486500141087,-2.8815855164062505,0.2100308118080566,0.12345103214880737,35.7151233238593,-2.7831775565062506,-1.8243606826434553,3.605124634240795,4.040447441656075,-41.87539362697041,,0.0,1.2,1.2
1832,15.171000000000276,270.0621508818563,193.85605953023162,56.72137278834615,40.715745557045494,-3.1201830700781255,0.2100308118080566,0.11330663437836108,35.74424276822468,-3.0400510386450006,-2.2402427485681153,5.76953759228307,6.189204440094021,-60.66232683751388,3.1201830700781255,0.18812818087612276,1.2,1.2
1833,15.183730099999593,270.01993225171407,193.68408095311455,56.712505575183954,40.67962475688,-3.3172006765156254,0.2100308118080566,0.10443942121616345,35.78036356839017,-3.4668014612899256,-1.590823721048892,5.401743026187156,5.631123141293699,-51.6784227706001,,0.0,1.2,1.2
1834,15.187042100000326,269.9824382020887,193.49258777367902,56.70463066950317,40.63940528894745,-3.5245058091312504,0.2100308118080566,0.09656451553537693,35.820583036322724,-3.832289485272036,-1.8022783425727469,6.157172644326746,6.415526649944834,-56.637670771802654,,0.0,1.2,1.2
1836,15.210897599999953,269.88606364251336,193.27563594087204,56.684389042517914,40.593838719379754,-4.490532234318375,0.2100308118080566,0.07632288855012348,35.86614960589042,-4.236065213065696,-1.6595212969705835,5.648471704705469,5.887210165601125,-48.030241553112475,,0.0,1.2,1.2
1837,15.21913190000032,269.8058741259604,193.07337218101878,56.66754677325779,40.55135709769843,-4.709025636316801,0.2100308118080566,0.05948061928999948,35.908631227571746,-4.609295944561927,-2.273757967036163,6.734115131973832,7.107621395610445,-45.905212902739954,,0.0,1.2,1.2
1839,15.233007599999837,269.65197731658833,192.66428710866475,56.63522370145071,40.46543662785335,-5.139061709046422,0.2100308118080566,0.027157547482921984,35.994551697416824,-5.081393843970152,-2.153104725913346,5.159112638011898,5.590375941959938,-24.57371128814044,,0.0,1.2,1.2
1840,15.2373520000001,269.5740432183072,192.49331558209784,56.6188551395212,40.42952733933244,-5.183354333996785,0.2100308118080566,0.010788985553411123,36.03046098593774,-5.180871047243997,-2.2679010444347947,5.087701352816534,5.570285468699034,-22.65584835410875,,0.0,1.2,1.2
1842,15.251659999999902,269.45316362033367,192.20252793310962,56.593466699427786,40.36845297335169,-5.884995306172372,0.2100308118080566,-0.01459945454000433,36.09153535191849,-5.23374134141439,-2.9478751909328063,5.8842592921190455,6.581373379334017,-22.159626738787445,,0.0,1.2,1.2
1843,15.26418509999985,269.3683339348686,192.10991237878522,56.57564985172413,40.34900085329088,-4.9879182506876,0.2100308118080566,-0.032416302243660766,36.11098747197929,-5.325632764509331,-2.730187773169989,4.8930865152305,5.603233077634506,-16.326119623534492,,0.0,1.2,1.2
1844,15.267655999999988,269.2783475218031,191.95883643209865,56.55674993233629,40.317270249563634,-4.97337710716877,0.2100308118080566,-0.0513162216315024,36.14271807570654,-5.4743443010814445,-2.5318657320815694,4.2665457156494675,4.961225295127784,-20.49121662524066,,0.0,1.2,1.2
1846,15.295180000000073,269.11571291273964,191.79682379189876,56.52259165336661,40.283242603219286,-5.598518824521126,0.2100308118080566,-0.08547450060117967,36.17674572205089,-5.607995939271264,-2.7781381676473447,4.783337908486711,5.531579632013352,-32.18654850430491,,0.0,1.2,1.2
1847,15.30156050000005,269.0313772638294,191.64089067087508,56.50487856856164,40.25049184322292,-5.926912016857351,0.2100308118080566,-0.10318758540615391,36.20949648204726,-5.886972360659228,-3.008578177959353,5.985213790244879,6.698830253695841,-37.38198673395937,,0.0,1.2,1.2
1848,15.306936099999803,268.95444618363314,191.4655052604922,56.48872067133474,40.21365550310091,-6.553253497121471,0.2100308118080566,-0.11934548263305089,36.246332822169265,-6.221183172280571,-2.0775181342751363,4.792894193504141,5.22378371952436,-30.079515906920157,,0.0,1.2,1.2
1849,15.313529400000334,268.87362131153327,191.22810498333592,56.47174495783332,40.163794130166316,-6.38280035762742,0.2100308118080566,-0.13632119613446747,36.29619419510386,-6.440830872737365,-2.3244173262727186,6.575657698269726,6.9743953194159225,-30.111693563340467,,0.0,1.2,1.2
1850,15.328833300000042,268.8160615778833,190.99637255931054,56.45965564024737,40.11512318102602,-6.644431165275485,0.2100308118080566,-0.14841051372042102,36.34486514424415,-6.537748694078724,-1.9261363714715414,6.118450009893209,6.41447050387386,-21.435768905523314,,0.0,1.2,1.2
1851,15.332697099999677,268.77052082659975,190.80964764422217,56.45009067928493,40.075905195525216,-6.6967573268050975,0.2100308118080566,-0.157975474682857,36.38408312974496,-6.5571322583469955,-1.7675114278485284,6.160541164795996,6.4090844970807765,-6.001896840201308,,0.0,1.2,1.2
1852,15.343977700000323,268.72837392002884,190.6567423553915,56.44123853028265,40.04379037358236,-6.411501123564145,0.2100308118080566,-0.16682762368514403,36.41619795168781,-6.56100897120065,-1.3093312799215517,4.733368467586118,4.91112262629631,1.801815045162713,6.411501123564145,0.3437104445433923,1.2,1.2
1853,15.347869600000195,268.68737302102284,190.52586466599632,56.43262707817955,40.01630202623114,-6.65017131846283,0.2100308118080566,-0.17543907578824047,36.44368629903904,-6.5026400266620055,-1.2897754355704047,4.671801624295692,4.846571065296855,3.800380510109168,,0.0,1.2,1.2
1854,15.360283400000299,268.6705996639471,190.50065256786627,56.429104156376184,40.011006708793495,-6.402183921895691,0.2100308118080566,-0.1789619975916068,36.44898161647668,-6.431821950644902,-0.818294291966657,2.794520362747344,2.91186359674947,4.850548644380135,,0.0,1.2,1.2
1855,15.364153299999998,268.6578461440141,190.4477263133533,56.426425524231256,39.99989056459217,-6.352586442582264,0.2100308118080566,-0.18164062973653472,36.460097760678,-6.417658335441482,-0.6537138489393646,2.335421143826554,2.4251873567473603,1.8859722521250162,,0.0,1.2,1.2
1856,15.376252199999726,268.65104143102303,190.40373303097505,56.424996324837615,39.99065061978017,-6.342666946719579,0.2100308118080566,-0.18306982913017578,36.469337705490005,-6.414825612400798,-0.21178337212166165,1.01011180588503,1.0320746373666678,-2.3230069089644,,0.0,1.2,1.2
1857,15.380114499999763,268.65174351205263,190.39359301726523,56.42514378348622,39.988520904468956,-6.340683047547041,0.2100308118080566,-0.18292237048157034,36.47146742080122,-6.473403354902036,-0.09857444523767002,0.811958038786036,0.817919787022652,-6.878151287221007,,0.0,1.2,1.2
